Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
726.387,0.121,0.166,7.952,17.156,80,11.62,38.32
726.452,-0.103,0.228,7.95,17.153,89,11.62,38.08
726.516,-0.107,0.166,7.949,17.149,89,11.62,37.94
726.581,-0.106,0.207,7.948,17.146,89,11.62,37.69
726.645,-0.101,0.269,7.946,17.141,89,11.62,37.28
726.71,-0.096,0.767,7.945,17.139,89,11.62,36.71
726.774,-0.157,0.435,7.944,17.134,89,11.62,36.39
726.839,0.118,0.663,7.943,17.131,89,11.62,36.21
726.903,-0.054,0.767,7.943,17.127,89,11.62,36
726.968,0.194,0.787,7.94,17.124,89,11.62,35.68
727.032,0.23,0.787,7.939,17.121,89,11.62,35.37
727.097,0.016,0.269,7.938,17.118,89,11.62,35.14
727.161,-0.086,0.684,7.935,17.114,87,11.62,34.97
727.226,-0.081,0.331,7.939,17.113,87,11.62,34.82
727.29,-0.089,0.166,7.963,17.109,87,11.62,34.35
727.355,-0.053,0.642,7.964,17.111,87,11.62,34.31
727.419,-0.12,0.269,7.971,17.107,87,11.62,34.08
727.484,0.175,0.373,7.972,17.106,87,11.62,33.96
727.548,-0.121,0.186,7.97,17.106,87,11.62,33.89
727.613,0.007,0.145,7.964,17.106,87,11.62,33.85
727.677,0.18,0.145,7.954,17.109,87,11.62,33.75
727.742,0.159,0.787,7.945,17.113,87,11.62,33.7
727.806,-0.067,0.083,7.936,17.12,89,11.62,33.7
727.871,-0.072,0.684,7.933,17.132,89,11.62,33.68
727.935,-0.08,0.186,7.93,17.146,89,11.62,33.65
728,-0.047,0.497,7.928,17.163,89,11.62,33.54
728.065,-0.104,0.559,7.925,17.183,89,11.62,33.36
728.129,0.071,0.311,7.924,17.203,89,11.62,33.34
728.194,-0.026,0.684,7.923,17.222,89,11.62,33.41
728.258,-0.01,0.083,7.92,17.243,89,11.62,33.43
728.323,0.134,0.704,7.919,17.265,89,11.62,33.41
728.387,0.198,0.207,7.918,17.287,89,11.62,33.42
728.452,-0.066,0.704,7.916,17.304,89,11.62,33.57
728.516,-0.093,0.311,7.915,17.322,90,11.62,33.77
728.581,-0.093,0.124,7.914,17.336,90,11.62,34.07
728.645,-0.066,0.767,7.913,17.349,90,11.62,34.33
728.71,-0.14,0.186,7.913,17.359,90,11.62,34.53
728.774,0.135,0.704,7.91,17.366,90,11.62,34.9
728.839,-0.162,0.704,7.91,17.373,90,11.62,35.27
728.903,-0.018,0.269,7.909,17.375,90,11.62,35.65
728.968,0.147,0.725,7.908,17.377,90,11.62,35.96
729.032,0.083,0.518,7.906,17.379,90,11.62,36.26
729.097,-0.116,0.518,7.905,17.378,95,11.62,36.54
729.161,-0.116,0.725,7.905,17.374,95,11.62,36.85
729.226,-0.088,0.642,7.904,17.37,95,11.62,37.13
729.29,-0.113,0.331,7.903,17.365,95,11.62,37.31
729.355,-0.143,0.746,7.903,17.358,95,11.62,37.45
729.419,0.085,0.684,7.903,17.351,95,11.62,37.63
729.484,-0.051,0.207,7.9,17.344,95,11.62,37.79
729.548,0.064,0.704,7.9,17.336,95,11.62,37.8
729.613,0.205,0.704,7.9,17.329,95,11.62,37.61
729.677,-0.03,0.497,7.899,17.32,95,11.62,37.42
729.742,-0.088,0.497,7.898,17.311,97,11.62,37.25
729.806,-0.084,0.704,7.898,17.305,97,11.62,37.07
729.871,-0.052,0.684,7.898,17.299,97,11.61,36.85
729.935,-0.117,0.477,7.898,17.293,97,11.62,36.56
730,0.125,0.642,7.896,17.286,97,11.62,36.34
730.065,-0.087,0.725,7.895,17.282,97,11.62,36.16
730.129,-0.011,0.622,7.895,17.278,97,11.62,36.03
730.194,0.144,0.539,7.895,17.278,97,11.62,35.87
730.258,0.173,0.518,7.893,17.282,97,11.62,35.69
730.323,-0.068,0.725,7.893,17.291,96,11.62,35.55
730.387,-0.079,0.725,7.891,17.307,96,11.62,35.4
730.452,-0.071,0.435,7.89,17.33,96,11.62,35.24
730.516,-0.048,0.559,7.89,17.36,96,11.62,35.01
730.581,-0.119,0.746,7.888,17.396,96,11.62,34.7
730.645,0.179,0.642,7.888,17.437,96,11.62,34.52
730.71,-0.079,0.331,7.888,17.482,96,11.62,34.42
730.774,0.025,0.767,7.888,17.529,96,11.62,34.35
730.839,0.209,0.704,7.885,17.577,96,11.62,34.24
730.903,0.098,0.207,7.885,17.624,96,11.62,34.17
730.968,-0.074,0.704,7.885,17.668,95,11.62,34.16
731.032,-0.072,0.725,7.884,17.715,95,11.62,34.09
731.097,-0.078,0.663,7.883,17.755,95,11.62,34.05
731.161,-0.045,0.311,7.883,17.79,95,11.61,33.88
731.226,-0.113,0.725,7.885,17.825,95,11.61,33.68
731.29,0.182,0.87,7.885,17.855,95,11.62,33.6
731.355,-0.098,0.704,7.886,17.879,95,11.62,33.62
731.419,0.018,0.249,7.888,17.9,95,11.62,33.62
731.484,0.193,0.684,7.891,17.921,95,11.62,33.58
731.548,0.141,0.746,7.894,17.938,95,11.62,33.56
731.613,-0.068,0.704,7.899,17.954,91,11.62,33.59
731.677,-0.07,0.311,7.901,17.96,91,11.62,33.61
731.742,-0.076,0.704,7.906,17.963,91,11.62,33.62
731.806,-0.091,0.725,7.911,17.964,91,11.62,33.54
731.871,-0.052,0.663,7.917,17.964,91,11.62,33.4
731.935,-0.113,0.622,7.924,17.959,91,11.62,33.35
732,0.169,0.539,7.93,17.95,91,11.62,33.4
732.065,-0.12,0.767,7.936,17.943,91,11.62,33.48
732.129,0.003,0.704,7.944,17.93,91,11.62,33.5
732.194,0.169,0.663,7.95,17.918,91,11.62,33.6
732.258,0.148,0.518,7.957,17.902,91,11.62,33.79
732.323,-0.083,0.601,7.963,17.884,84,11.62,34.05
732.387,-0.094,0.663,7.971,17.865,84,11.61,34.32
732.452,-0.099,0.746,7.976,17.845,84,11.62,34.63
732.516,-0.121,0.559,7.983,17.827,84,11.62,34.79
732.581,-0.083,0.435,7.988,17.803,84,11.62,34.94
732.645,-0.14,0.725,7.993,17.773,84,11.62,35.23
732.71,0.129,0.829,8.001,17.746,84,11.62,35.57
732.774,-0.173,0.456,8.006,17.723,84,11.62,35.85
732.839,-0.021,0.642,8.011,17.7,84,11.61,36.06
732.903,0.142,0.725,8.015,17.678,84,11.62,36.29
732.968,0.131,0.684,8.018,17.657,84,11.62,36.54
733.032,-0.105,0.684,8.022,17.638,83,11.62,36.79
733.097,-0.118,0.331,8.026,17.62,83,11.62,37.04
733.161,-0.112,0.746,8.028,17.601,83,11.62,37.27
733.226,-0.114,0.746,8.032,17.586,83,11.61,37.37
733.29,-0.099,0.704,8.035,17.57,83,11.61,37.44
733.355,-0.159,0.518,8.036,17.554,83,11.62,37.57
733.419,0.096,0.435,8.038,17.539,83,11.62,37.72
733.484,-0.087,0.725,8.039,17.524,83,11.62,37.74
733.548,0.032,0.746,8.04,17.509,83,11.62,37.63
733.613,0.216,0.518,8.042,17.497,83,11.62,37.48
733.677,0.029,0.622,8.042,17.484,83,11.62,37.34
733.742,-0.105,0.684,8.043,17.472,87,11.62,37.18
733.806,-0.097,0.704,8.044,17.461,87,11.62,36.99
733.871,-0.098,0.622,8.044,17.451,87,11.62,36.78
733.935,-0.113,0.518,8.044,17.441,87,11.62,36.44
734,-0.065,0.559,8.044,17.43,87,11.62,36.13
734.065,-0.11,0.684,8.044,17.421,87,11.62,35.94
734.129,0.105,0.704,8.043,17.411,87,11.62,35.77
734.194,-0.061,0.725,8.042,17.401,87,11.62,35.58
734.258,0.002,0.622,8.04,17.393,87,11.62,35.38
734.323,0.154,0.539,8.039,17.385,87,11.62,35.22
734.387,0.212,0.622,8.037,17.378,87,11.62,35.06
734.452,-0.057,0.725,8.035,17.37,87,11.62,34.92
734.516,-0.079,0.704,8.033,17.363,80,11.61,34.79
734.581,-0.078,0.684,8.03,17.355,80,11.62,34.69
734.645,-0.09,0.269,8.028,17.349,80,11.62,34.53
734.71,-0.101,0.704,8.026,17.343,80,11.61,34.28
734.774,-0.049,0.746,8.023,17.335,80,11.62,34.16
734.839,-0.1,0.684,8.021,17.329,80,11.62,34.09
734.903,0.155,0.331,8.018,17.323,80,11.61,34.05
734.968,-0.099,0.767,8.015,17.316,80,11.61,33.96
735.032,0.017,0.684,8.012,17.31,80,11.61,33.86
735.097,0.175,0.559,8.01,17.305,80,11.62,33.83
735.161,0.209,0.456,8.007,17.301,80,11.61,33.8
735.226,-0.053,0.746,8.005,17.296,80,11.61,33.77
735.29,-0.071,0.704,8.002,17.291,78,11.61,33.75
735.355,-0.072,0.456,8,17.286,78,11.61,33.74
735.419,-0.086,0.58,7.996,17.282,78,11.61,33.69
735.484,-0.094,0.704,7.993,17.278,78,11.62,33.54
735.548,-0.049,0.663,7.991,17.275,78,11.61,33.48
735.613,-0.093,0.269,7.988,17.271,78,11.62,33.5
735.677,0.083,0.808,7.986,17.268,78,11.61,33.54
735.742,-0.043,0.704,7.983,17.265,78,11.61,33.53
735.806,0.007,0.456,7.981,17.263,78,11.61,33.52
735.871,0.158,0.622,7.978,17.261,78,11.61,33.54
735.935,0.236,0.746,7.975,17.26,78,11.61,33.56
736,-0.043,0.725,7.972,17.257,78,11.61,33.58
736.065,-0.072,0.704,7.97,17.257,76,11.61,33.59
736.129,-0.073,0.331,7.968,17.255,76,11.61,33.6
736.194,-0.087,0.725,7.965,17.255,76,11.61,33.58
736.258,-0.099,0.767,7.963,17.252,76,11.61,33.43
736.323,-0.072,0.746,7.96,17.25,76,11.62,33.39
736.387,-0.074,0.269,7.958,17.248,76,11.61,33.45
736.452,-0.1,0.704,7.956,17.247,76,11.61,33.57
736.516,0.11,0.787,7.955,17.245,76,11.61,33.67
736.581,-0.019,0.767,7.952,17.243,76,11.61,33.82
736.645,0.095,0.684,7.95,17.241,76,11.61,34.04
736.71,0.253,0.704,7.948,17.238,76,11.61,34.29
736.774,-0.001,0.725,7.946,17.235,76,11.61,34.58
736.839,-0.09,0.394,7.945,17.232,75,11.61,34.89
736.903,-0.085,0.622,7.943,17.23,75,11.61,35.18
736.968,-0.097,0.725,7.94,17.226,75,11.61,35.44
737.032,-0.106,0.725,7.938,17.223,75,11.61,35.58
737.097,-0.063,0.704,7.936,17.218,75,11.61,35.83
737.161,-0.12,0.663,7.935,17.216,75,11.61,36.14
737.226,0.134,0.539,7.933,17.211,75,11.61,36.46
737.29,-0.127,0.787,7.93,17.206,75,11.61,36.7
737.355,0.019,0.746,7.93,17.204,75,11.61,36.91
737.419,0.2,0.704,7.928,17.199,75,11.61,37.13
737.484,0.121,0.58,7.926,17.194,75,11.61,37.33
737.548,-0.087,0.539,7.925,17.189,81,11.61,37.53
737.613,-0.09,0.684,7.923,17.186,81,11.61,37.68
737.677,-0.09,0.684,7.921,17.181,81,11.61,37.75
737.742,-0.087,0.746,7.92,17.176,81,11.6,37.6
737.806,-0.073,0.642,7.918,17.174,81,11.6,37.37
737.871,-0.135,0.249,7.916,17.169,81,11.6,37.22
737.935,0.132,0.746,7.915,17.164,81,11.61,37.09
738,-0.039,0.787,7.914,17.161,81,11.6,36.95
738.065,0.068,0.704,7.913,17.158,81,11.61,36.76
738.129,0.253,0.663,7.911,17.154,81,11.61,36.58
738.194,0.033,0.331,7.91,17.15,81,11.61,36.4
738.258,-0.086,0.704,7.908,17.148,86,11.61,36.23
738.323,-0.081,0.725,7.908,17.144,86,11.61,36.06
738.387,-0.088,0.767,7.905,17.141,86,11.61,35.91
738.452,-0.094,0.663,7.905,17.139,86,11.61,35.64
738.516,-0.048,0.497,7.904,17.134,86,11.61,35.41
738.581,-0.107,0.559,7.903,17.131,86,11.61,35.3
738.645,0.18,0.829,7.9,17.128,86,11.61,35.22
738.71,-0.087,0.746,7.9,17.126,86,11.61,35.13
738.774,0.037,0.704,7.898,17.123,86,11.61,35
738.839,0.22,0.311,7.896,17.119,86,11.61,34.91
738.903,0.152,0.725,7.895,17.117,86,11.61,34.82
738.968,-0.056,0.725,7.895,17.114,82,11.61,34.75
739.032,-0.056,0.663,7.893,17.112,82,11.61,34.66
739.097,-0.056,0.207,7.893,17.109,82,11.62,34.61
739.161,-0.073,0.725,7.89,17.106,82,11.61,34.47
739.226,-0.033,0.704,7.89,17.103,82,11.61,34.28
739.29,-0.073,0.704,7.888,17.099,82,11.61,34.19
739.355,0.056,0.622,7.886,17.097,82,11.61,34.19
739.419,0.032,0.684,7.885,17.094,82,11.62,34.19
739.484,0.019,0.29,7.885,17.092,82,11.62,34.15
739.548,0.159,0.767,7.884,17.089,82,11.61,34.1
739.613,0.257,0.704,7.883,17.087,82,11.61,34.09
739.677,-0.018,0.725,7.883,17.086,82,11.61,34.07
739.742,-0.053,0.58,7.88,17.083,81,11.61,34.06
739.806,-0.05,0.642,7.88,17.081,81,11.61,34.04
739.871,-0.065,0.435,7.879,17.078,81,11.61,34.01
739.935,-0.076,0.704,7.878,17.076,81,11.61,33.85
740,-0.026,0.746,7.876,17.072,81,11.61,33.76
740.065,-0.082,0.663,7.875,17.069,81,11.61,33.77
740.129,0.193,0.684,7.875,17.068,81,11.61,33.82
740.194,-0.093,0.394,7.873,17.066,81,11.61,33.8
740.258,0.042,0.725,7.873,17.064,81,11.61,33.79
740.323,0.21,0.725,7.87,17.062,81,11.61,33.8
740.387,0.204,0.725,7.87,17.058,81,11.61,33.81
740.452,-0.04,0.477,7.869,17.056,81,11.61,33.83
740.516,-0.049,0.704,7.868,17.054,79,11.61,33.83
740.581,-0.054,0.704,7.866,17.052,79,11.61,33.85
740.645,-0.071,0.704,7.865,17.051,79,11.61,33.8
740.71,-0.042,0.725,7.865,17.048,79,11.61,33.68
740.774,-0.072,0.249,7.863,17.044,79,11.61,33.69
740.839,-0.01,0.808,7.863,17.043,79,11.61,33.81
740.903,0.081,0.808,7.861,17.041,79,11.61,33.96
740.968,0.008,0.684,7.861,17.039,79,11.61,34.1
741.032,0.132,0.269,7.859,17.037,79,11.61,34.3
741.097,0.248,0.704,7.858,17.035,79,11.61,34.55
741.161,-0.024,0.746,7.858,17.032,79,11.61,34.81
741.226,-0.073,0.642,7.857,17.031,81,11.61,35.05
741.29,-0.072,0.373,7.856,17.029,81,11.61,35.26
741.355,-0.083,0.704,7.856,17.027,81,11.61,35.48
741.419,-0.048,0.704,7.853,17.025,81,11.61,35.6
741.484,-0.112,0.539,7.853,17.024,81,11.61,35.83
741.548,0.149,0.58,7.852,17.021,81,11.61,36.13
741.613,-0.125,0.746,7.851,17.019,81,11.61,36.43
741.677,0.021,0.704,7.849,17.016,81,11.61,36.66
741.742,0.196,0.497,7.848,17.015,81,11.61,36.88
741.806,0.122,0.663,7.848,17.012,81,11.61,37.1
741.871,-0.088,0.725,7.848,17.011,88,11.61,37.32
741.935,-0.089,0.684,7.846,17.009,88,11.61,37.56
742,-0.085,0.642,7.846,17.007,88,11.61,37.76
742.065,-0.055,0.29,7.843,17.006,88,11.61,37.86
742.129,-0.121,0.684,7.843,17.002,88,11.61,37.92
742.194,0.162,0.891,7.843,17.001,88,11.61,38.05
742.258,-0.133,0.684,7.841,16.999,88,11.61,38.16
742.323,0.018,0.352,7.841,16.996,88,11.61,38.14
742.387,0.197,0.704,7.841,16.995,88,11.61,37.99
742.452,0.12,0.725,7.839,16.994,88,11.61,37.82
742.516,-0.076,0.642,7.838,16.991,91,11.61,37.66
742.581,-0.076,0.456,7.838,16.989,91,11.61,37.5
742.645,-0.076,0.539,7.838,16.989,91,11.61,37.35
742.71,-0.048,0.725,7.836,16.986,91,11.61,37.09
742.774,-0.088,0.746,7.836,16.985,91,11.61,36.83
742.839,0.03,0.704,7.834,16.982,91,11.61,36.64
742.903,0.043,0.58,7.833,16.981,91,11.61,36.5
742.968,0.005,0.497,7.833,16.979,91,11.61,36.36
743.032,0.146,0.746,7.832,16.979,91,11.61,36.21
743.097,0.241,0.704,7.831,16.976,91,11.61,36.05
743.161,-0.036,0.704,7.831,16.975,91,11.61,35.9
743.226,-0.066,0.166,7.828,16.974,90,11.61,35.73
743.29,-0.056,0.642,7.828,16.971,90,11.61,35.57
743.355,-0.062,0.704,7.828,16.971,90,11.61,35.39
743.419,-0.03,0.725,7.826,16.97,90,11.61,35.1
743.484,-0.094,0.704,7.826,16.967,90,11.61,34.95
743.548,0.192,0.725,7.826,16.966,90,11.61,34.84
743.613,-0.05,0.269,7.823,16.966,90,11.61,34.78
743.677,0.058,0.704,7.823,16.966,90,11.61,34.67
743.742,0.249,0.725,7.821,16.964,90,11.61,34.56
743.806,0.124,0.684,7.821,16.964,90,11.61,34.46
743.871,-0.059,0.704,7.821,16.962,87,11.61,34.41
743.935,-0.056,0.331,7.819,16.962,87,11.6,34.34
744,-0.059,0.767,7.818,16.961,87,11.61,34.29
744.065,-0.075,0.725,7.818,16.961,87,11.61,34.13
744.129,-0.045,0.622,7.818,16.96,87,11.61,33.95
744.194,-0.056,0.352,7.817,16.959,87,11.61,33.88
744.258,-0.051,0.767,7.816,16.956,87,11.61,33.88
744.323,0.188,0.974,7.816,16.955,87,11.61,33.88
744.387,0.033,0.704,7.816,16.954,87,11.61,33.81
744.452,0.139,0.704,7.813,16.951,87,11.61,33.8
744.516,0.29,0.29,7.813,16.95,87,11.61,33.82
744.581,0.017,0.746,7.811,16.948,87,11.61,33.81
744.645,-0.047,0.704,7.811,16.945,80,11.61,33.77
744.71,-0.044,0.642,7.811,16.944,80,11.61,33.77
744.774,-0.058,0.456,7.809,16.944,80,11.61,33.76
744.839,-0.075,0.746,7.808,16.942,80,11.61,33.63
744.903,-0.068,0.787,7.808,16.94,80,11.6,33.63
744.968,-0.034,0.435,7.807,16.938,80,11.61,33.76
745.032,-0.093,0.601,7.806,16.935,80,11.6,33.96
745.097,0.164,0.87,7.806,16.934,80,11.61,34.15
745.161,-0.04,0.642,7.804,16.933,80,11.6,34.38
745.226,0.067,0.29,7.803,16.93,80,11.61,34.65
745.29,0.255,0.725,7.803,16.929,80,11.6,34.91
745.355,0.114,0.704,7.802,16.927,80,11.61,35.21
745.419,-0.06,0.746,7.801,16.925,75,11.61,35.5
745.484,-0.059,0.311,7.801,16.924,75,11.61,35.77
745.548,-0.066,0.725,7.801,16.922,75,11.61,36.03
745.613,-0.087,0.684,7.799,16.92,75,11.6,36.16
745.677,-0.044,0.29,7.798,16.919,75,11.61,36.34
745.742,-0.1,0.704,7.798,16.918,75,11.61,36.6
745.806,0.173,0.704,7.796,16.915,75,11.61,36.89
745.871,-0.138,0.684,7.796,16.914,75,11.61,37.12
745.935,0.027,0.414,7.796,16.914,75,11.61,37.3
746,0.198,0.663,7.794,16.912,75,11.61,37.48
746.065,0.192,0.746,7.793,16.91,75,11.61,37.65
746.129,-0.055,0.787,7.793,16.909,82,11.61,37.79
746.194,-0.069,0.331,7.791,16.909,82,11.61,37.85
746.258,-0.061,0.704,7.791,16.909,82,11.61,37.76
746.323,-0.077,0.725,7.791,16.909,82,11.61,37.52
746.387,-0.041,0.725,7.789,16.905,82,11.61,37.22
746.452,-0.084,0.207,7.788,16.904,82,11.61,37.02
746.516,0.103,0.808,7.788,16.902,82,11.61,36.84
746.581,-0.019,0.767,7.786,16.9,82,11.61,36.69
746.645,0.017,0.725,7.786,16.899,82,11.61,36.5
746.71,0.168,0.684,7.786,16.897,82,11.61,36.32
746.774,0.239,0.331,7.784,16.897,82,11.61,36.15
746.839,-0.039,0.767,7.783,16.894,82,11.61,36
746.903,-0.066,0.725,7.782,16.894,82,11.6,35.85
746.968,-0.061,0.663,7.783,16.892,82,11.6,35.7
747.032,-0.071,0.311,7.781,16.892,82,11.6,35.51
747.097,-0.035,0.642,7.781,16.889,82,11.6,35.25
747.161,-0.08,0.725,7.781,16.888,82,11.6,35.07
747.226,0.087,0.331,7.778,16.885,82,11.6,34.95
747.29,0.011,0.725,7.778,16.884,82,11.6,34.88
747.355,0.023,0.767,7.777,16.884,82,11.6,34.78
747.419,0.171,0.725,7.776,16.884,82,11.6,34.68
747.484,0.254,0.228,7.776,16.882,82,11.6,34.6
747.548,-0.029,0.704,7.776,16.882,82,11.6,34.52
747.613,-0.058,0.704,7.774,16.882,84,11.6,34.44
747.677,-0.056,0.642,7.774,16.884,84,11.6,34.37
747.742,-0.071,0.311,7.774,16.887,84,11.6,34.27
747.806,-0.047,0.767,7.772,16.89,84,11.6,34.08
747.871,-0.055,0.684,7.771,16.894,84,11.6,33.98
747.935,-0.081,0.249,7.771,16.899,84,11.6,34.01
748,0.158,0.87,7.771,16.909,84,11.6,34.06
748.065,0.009,0.725,7.769,16.92,84,11.6,34.05
748.129,0.123,0.725,7.769,16.933,84,11.6,34.03
748.194,0.293,0.373,7.769,16.947,84,11.6,34.02
748.258,0.021,0.601,7.769,16.964,84,11.6,34.02
748.323,-0.057,0.704,7.769,16.982,82,11.6,34.01
748.387,-0.052,0.186,7.766,17.001,82,11.6,33.99
748.452,-0.066,0.684,7.766,17.019,82,11.6,33.99
748.516,-0.079,0.725,7.766,17.038,82,11.6,33.92
748.581,-0.032,0.186,7.766,17.054,82,11.6,33.94
748.645,-0.087,0.746,7.766,17.069,82,11.6,34.13
748.71,0.193,0.663,7.766,17.084,82,11.6,34.43
748.774,-0.111,0.373,7.766,17.097,82,11.6,34.65
748.839,0.032,0.725,7.766,17.108,82,11.6,34.92
748.903,0.201,0.166,7.769,17.115,82,11.6,35.27
748.968,0.197,0.849,7.769,17.122,82,11.6,35.58
749.032,-0.052,0.725,7.771,17.129,80,11.6,35.85
749.097,-0.066,0.186,7.772,17.131,80,11.6,36.17
749.161,-0.064,0.767,7.774,17.133,80,11.6,36.49
749.226,-0.06,0.725,7.776,17.133,80,11.6,36.68
749.29,-0.054,0.29,7.778,17.131,80,11.6,36.88
749.355,-0.114,0.725,7.782,17.128,80,11.6,37.15
749.419,0.113,0.331,7.784,17.124,80,11.6,37.45
749.484,-0.019,0.725,7.787,17.119,80,11.6,37.72
749.548,0.097,0.725,7.792,17.113,80,11.6,37.91
749.613,0.275,0.228,7.794,17.107,80,11.6,38.09
749.677,0.046,0.725,7.799,17.099,80,11.6,38.29
749.742,-0.063,0.704,7.802,17.092,87,11.6,38.45
749.806,-0.053,0.331,7.807,17.084,87,11.6,38.57
749.871,-0.058,0.684,7.809,17.077,87,11.6,38.49
749.935,-0.025,0.684,7.814,17.069,87,11.6,38.22
750,-0.085,0.207,7.817,17.062,87,11.6,37.93
750.065,0.201,0.787,7.821,17.054,87,11.6,37.74
750.129,-0.096,0.684,7.823,17.045,87,11.6,37.6
750.194,0.053,0.725,7.827,17.039,87,11.6,37.4
750.258,0.239,0.704,7.829,17.032,87,11.6,37.18
750.323,0.165,0.435,7.832,17.027,87,11.6,36.97
750.387,-0.055,0.642,7.834,17.02,89,11.6,36.76
750.452,-0.055,0.704,7.837,17.013,89,11.6,36.54
750.516,-0.051,0.704,7.838,17.007,89,11.6,36.36
750.581,-0.053,0.704,7.841,17.002,89,11.6,36.06
750.645,-0.025,0.725,7.841,16.997,89,11.6,35.75
750.71,-0.09,0.684,7.843,16.992,89,11.6,35.54
750.774,0.191,0.663,7.844,16.987,89,11.6,35.4
750.839,-0.033,0.373,7.846,16.982,89,11.6,35.26
750.903,0.078,0.746,7.846,16.977,89,11.6,35.08
750.968,0.282,0.704,7.847,16.974,89,11.6,34.92
751.032,0.134,0.684,7.847,16.97,89,11.6,34.75
751.097,-0.044,0.539,7.847,16.966,86,11.6,34.64
751.161,-0.037,0.622,7.848,16.962,86,11.6,34.51
751.226,-0.04,0.725,7.848,16.96,86,11.6,34.41
751.29,-0.055,0.725,7.848,16.957,86,11.6,34.22
751.355,-0.026,0.642,7.848,16.954,86,11.6,34.05
751.419,-0.043,0.352,7.848,16.951,86,11.6,33.99
751.484,-0.043,0.704,7.848,16.949,86,11.6,33.99
751.548,0.149,0.787,7.846,16.945,86,11.6,34.03
751.613,0.03,0.663,7.849,16.944,86,11.6,33.97
751.677,0.147,0.29,7.862,16.942,86,11.6,33.91
751.742,0.301,0.704,7.86,16.938,86,11.6,33.89
751.806,0.016,0.684,7.853,16.937,86,11.6,33.88
751.871,-0.057,0.269,7.847,16.934,80,11.6,33.86
751.935,-0.053,0.746,7.843,16.933,80,11.6,33.84
752,-0.067,0.704,7.842,16.93,80,11.6,33.82
752.065,-0.081,0.373,7.841,16.929,80,11.6,33.67
752.129,-0.085,0.767,7.838,16.927,80,11.6,33.58
752.194,-0.081,0.663,7.837,16.925,80,11.6,33.57
752.258,-0.031,0.331,7.834,16.924,80,11.6,33.63
752.323,-0.087,0.725,7.833,16.922,80,11.6,33.67
752.387,0.192,0.684,7.831,16.922,80,11.6,33.74
752.452,-0.094,0.394,7.831,16.92,80,11.6,33.93
752.516,0.034,0.725,7.831,16.919,80,11.6,34.17
752.581,0.204,0.166,7.829,16.917,80,11.6,34.43
752.645,0.169,0.746,7.827,16.917,80,11.6,34.73
752.71,-0.072,0.767,7.824,16.914,68,11.6,35.02
752.774,-0.087,0.145,7.823,16.913,68,11.6,35.27
752.839,-0.089,0.642,7.821,16.912,68,11.6,35.55
752.903,-0.107,0.704,7.818,16.909,68,11.6,35.68
752.968,-0.117,0.228,7.816,16.908,68,11.6,35.85
753.032,-0.071,0.684,7.814,16.907,68,11.6,36.11
753.097,-0.127,0.746,7.813,16.904,68,11.6,36.42
753.161,0.134,0.228,7.811,16.902,68,11.6,36.71
753.226,-0.163,0.704,7.808,16.9,68,11.6,36.92
753.29,-0.01,0.663,7.806,16.898,68,11.6,37.11
753.355,0.151,0.704,7.806,16.895,68,11.6,37.3
753.419,0.178,0.477,7.802,16.893,68,11.6,37.48
753.484,-0.087,0.497,7.801,16.892,76,11.6,37.67
753.548,-0.111,0.725,7.801,16.889,76,11.6,37.8
753.613,-0.101,0.684,7.798,16.887,76,11.6,37.76
753.677,-0.112,0.249,7.798,16.884,76,11.6,37.53
753.742,-0.117,0.663,7.796,16.883,76,11.6,37.23
753.806,-0.071,0.642,7.794,16.879,76,11.6,37.01
753.871,0.179,0.932,7.793,16.877,76,11.6,36.82
753.935,0.137,0.912,7.791,16.874,76,11.6,36.65
754,-0.125,0.166,7.789,16.873,76,11.6,36.43
754.065,0.016,0.746,7.788,16.872,78,11.6,36.22
754.129,0.201,0.622,7.786,16.869,78,11.6,36.02
754.194,0.143,0.435,7.783,16.865,78,11.6,35.65
754.258,-0.084,0.145,7.783,16.865,78,11.6,35.63
754.323,-0.092,0.725,7.781,16.864,78,11.6,35.47
754.387,-0.086,0.704,7.779,16.862,78,11.6,35.26
754.452,-0.096,0.29,7.778,16.861,78,11.6,34.9
754.516,-0.098,0.684,7.777,16.86,78,11.6,34.59
754.581,-0.039,0.145,7.776,16.857,78,11.6,34.45
754.645,-0.072,0.704,7.774,16.855,78,11.6,34.38
754.71,0.159,0.311,7.772,16.855,78,11.6,34.42
754.774,-0.042,0.622,7.771,16.855,78,11.6,34.4
754.839,0.046,0.622,7.77,16.852,78,11.6,34.29
754.903,0.202,0.29,7.77,16.851,78,11.6,34.16
754.968,0.271,0.704,7.782,16.85,78,11.6,34.06
755.032,-0.013,0.29,7.793,16.847,78,11.6,34.03
755.097,-0.037,0.684,7.799,16.846,104,11.6,34.01
755.161,-0.03,0.29,7.798,16.845,104,11.6,33.94
755.226,-0.039,0.684,7.796,16.842,104,11.6,33.81
755.29,-0.044,0.663,7.793,16.841,104,11.6,33.59
755.355,-0.042,0.331,7.788,16.84,104,11.6,33.53
755.419,0.01,0.704,7.78,16.837,104,11.6,33.53
755.484,-0.044,0.331,7.775,16.836,104,11.6,33.54
755.548,0.226,0.829,7.77,16.835,104,11.6,33.5
755.613,-0.054,0.497,7.765,16.832,104,11.6,33.49
755.677,0.079,0.559,7.762,16.831,104,11.6,33.58
755.742,0.248,0.684,7.76,16.83,104,11.6,33.7
