Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
914.516,-0.08,0.026,11.456,10.298,90,10.16,50.28
914.581,0.067,0.023,11.419,10.265,90,10.16,50.15
914.645,0.135,0.034,11.383,10.236,90,10.16,49.94
914.71,-0.078,0.166,11.357,10.208,90,10.16,49.79
914.774,-0.117,0.324,11.326,10.185,90,10.16,49.67
914.839,-0.114,0.324,11.292,10.168,90,10.16,49.58
914.903,-0.105,0.163,11.257,10.157,90,10.16,49.53
914.968,-0.104,0.357,11.223,10.155,90,10.16,49.49
915.032,-0.103,0.313,11.194,10.161,90,10.16,49.45
915.097,-0.047,0.251,11.165,10.177,90,10.16,49.45
915.161,-0.039,0.199,11.14,10.202,90,10.16,49.45
915.226,-0.106,0.049,11.12,10.237,90,10.16,49.45
915.29,-0.009,0.254,11.104,10.28,90,10.16,49.4
915.355,0.941,0.381,11.097,10.334,90,10.16,49.35
915.419,-0.089,0.383,11.098,10.396,90,10.16,49.3
915.484,-0.085,0.399,11.108,10.463,90,10.16,49.32
915.548,-0.007,0.394,11.131,10.532,90,10.16,49.35
915.613,0.17,0.272,11.159,10.602,90,10.16,49.35
915.677,0.074,0.026,11.195,10.668,90,10.16,49.35
915.742,-0.081,0.119,11.24,10.727,90,10.16,49.38
915.806,-0.092,0.308,11.337,10.814,90,10.16,49.39
915.871,-0.09,0.228,11.343,10.819,90,10.16,49.4
915.935,-0.087,0.119,11.395,10.856,90,10.16,49.38
916,-0.087,0.026,11.449,10.883,90,10.16,49.32
916.065,-0.087,0.023,11.502,10.897,90,10.16,49.29
916.129,-0.073,0.337,11.552,10.904,90,10.16,49.3
916.194,-0.003,0.363,11.598,10.906,90,10.16,49.36
916.258,-0.062,0.308,11.64,10.898,90,10.16,49.44
916.323,-0.093,0.344,11.677,10.881,90,10.16,49.55
916.387,0.748,0.342,11.708,10.858,90,10.16,49.67
916.452,0.239,0.189,11.735,10.83,90,10.16,49.86
916.516,-0.094,0.287,11.759,10.795,90,10.16,50.01
916.581,-0.056,0.166,11.777,10.759,90,10.16,50.15
916.645,0.061,0.28,11.784,10.722,90,10.16,50.27
916.71,0.201,0.381,11.786,10.683,90,10.16,50.34
916.774,0,0.246,11.782,10.647,90,10.16,50.46
916.839,-0.075,0.306,11.773,10.608,90,10.16,50.62
916.903,-0.073,0.319,11.759,10.574,90,10.16,50.78
916.968,-0.069,0.269,11.743,10.544,90,10.16,50.93
917.032,-0.069,0.337,11.721,10.519,90,10.16,51.04
917.097,-0.071,0.158,11.697,10.489,85,10.16,51.12
917.161,-0.073,0.197,11.67,10.454,85,10.16,51.17
917.226,-0.062,0.036,11.643,10.418,85,10.16,51.1
917.29,0.007,0.034,11.613,10.385,85,10.16,50.99
917.355,-0.058,0.041,11.578,10.353,85,10.16,50.8
917.419,-0.089,0.376,11.543,10.324,85,10.16,50.56
917.484,0.8,0.337,11.508,10.296,85,10.16,50.35
917.548,0.174,0.383,11.471,10.27,85,10.16,50.2
917.613,-0.091,0.324,11.436,10.243,85,10.16,50.09
917.677,-0.053,0.262,11.399,10.221,85,10.16,49.98
917.742,0.065,0.22,11.362,10.197,85,10.16,49.89
917.806,0.191,0.326,11.328,10.173,81,10.16,49.82
917.871,-0.017,0.399,11.297,10.152,81,10.16,49.8
917.935,-0.092,0.272,11.26,10.13,81,10.16,49.78
918,-0.097,0.246,11.224,10.11,81,10.16,49.74
918.065,-0.099,0.342,11.188,10.091,81,10.16,49.69
918.129,-0.1,0.212,11.153,10.074,81,10.16,49.6
918.194,-0.103,0.031,11.117,10.057,81,10.16,49.51
918.258,-0.105,0.293,11.083,10.042,81,10.16,49.47
918.323,-0.08,0.344,11.051,10.027,81,10.16,49.47
918.387,-0.026,0.324,11.022,10.012,81,10.16,49.48
918.452,-0.101,0.394,10.991,9.999,81,10.16,49.48
918.516,-0.137,0.308,10.961,9.985,81,10.16,49.48
918.581,0.958,0.316,10.933,9.973,77,10.16,49.5
918.645,-0.054,0.114,10.904,9.96,77,10.16,49.53
918.71,-0.114,0.321,10.875,9.947,77,10.16,49.53
918.774,-0.061,0.22,10.85,9.932,77,10.16,49.53
918.839,0.088,0.269,10.825,9.92,77,10.16,49.54
918.903,0.15,0.119,10.802,9.906,77,10.16,49.5
918.968,-0.063,0.163,10.78,9.893,77,10.16,49.47
919.032,-0.101,0.249,10.758,9.88,77,10.16,49.5
919.097,-0.099,0.249,10.737,9.868,77,10.16,49.6
919.161,-0.094,0.342,10.717,9.855,77,10.16,49.67
919.226,-0.093,0.254,10.7,9.845,77,10.16,49.74
919.29,-0.096,0.293,10.682,9.836,77,10.16,49.82
919.355,-0.06,0.15,10.665,9.823,77,10.16,49.94
919.419,-0.02,0.37,10.648,9.81,74,10.16,50.03
919.484,-0.1,0.357,10.631,9.796,74,10.16,50.13
919.548,-0.13,0.272,10.616,9.781,74,10.16,50.22
919.613,1.011,0.212,10.598,9.768,74,10.16,50.31
919.677,-0.067,0.199,10.584,9.757,74,10.16,50.33
919.742,-0.093,0.293,10.569,9.748,74,10.16,50.27
919.806,-0.028,0.217,10.553,9.745,74,10.16,50.26
919.871,0.135,0.272,10.535,9.746,74,10.16,50.42
919.935,0.129,0.034,10.505,9.771,74,10.16,50.62
920,-0.069,0.272,10.504,9.774,74,10.16,50.63
920.065,-0.095,0.039,10.49,9.796,74,10.16,50.65
920.129,-0.092,0.163,10.48,9.828,74,10.16,50.72
920.194,-0.089,0.254,10.472,9.868,75,10.16,51.02
920.258,-0.089,0.3,10.471,9.912,75,10.16,51.47
920.323,-0.091,0.373,10.475,9.965,75,10.16,51.86
920.387,-0.078,0.319,10.488,10.019,75,10.15,51.82
920.452,-0.008,0.29,10.509,10.074,75,10.16,51.69
920.516,-0.075,0.223,10.539,10.129,75,10.16,51.4
920.581,-0.103,0.163,10.576,10.182,75,10.15,51.06
920.645,0.799,0.161,10.622,10.235,75,10.16,50.71
920.71,0.164,0.313,10.673,10.283,75,10.16,50.49
920.774,-0.106,0.277,10.73,10.324,75,10.16,50.33
920.839,-0.065,0.381,10.792,10.36,75,10.16,50.23
920.903,0.054,0.347,10.855,10.395,75,10.15,50.18
920.968,0.186,0.119,10.919,10.434,77,10.16,50.06
921.032,-0.025,0.293,10.984,10.476,77,10.16,49.97
921.097,-0.097,0.225,11.046,10.519,77,10.16,49.96
921.161,-0.099,0.194,11.107,10.56,77,10.16,49.89
921.226,-0.098,0.272,11.164,10.601,77,10.16,49.78
921.29,-0.097,0.396,11.216,10.646,77,10.16,49.59
921.355,-0.097,0.337,11.262,10.694,77,10.16,49.44
921.419,-0.096,0.381,11.302,10.753,77,10.15,49.3
921.484,-0.063,0.319,11.337,10.812,77,10.16,49.22
921.548,-0.017,0.344,11.367,10.886,77,10.15,49.27
921.613,-0.098,0.029,11.389,10.976,77,10.15,49.34
921.677,-0.132,0.119,11.406,11.098,77,10.15,49.31
921.742,1.03,0.293,11.42,11.248,79,10.16,49.37
921.806,-0.057,0.386,11.43,11.419,79,10.15,49.51
921.871,-0.097,0.22,11.437,11.606,79,10.15,49.54
921.935,-0.039,0.197,11.45,11.834,79,10.16,49.61
922,0.118,0.189,11.466,12.078,79,10.15,49.64
922.065,0.141,0.272,11.488,12.315,79,10.15,49.64
922.129,-0.064,0.111,11.521,12.582,79,10.15,49.63
922.194,-0.094,0.373,11.561,12.824,79,10.15,49.57
922.258,-0.092,0.137,11.613,13.037,79,10.15,49.53
922.323,-0.093,0.199,11.675,13.226,79,10.15,49.53
922.387,-0.091,0.352,11.746,13.381,79,10.16,49.53
922.452,-0.095,0.029,11.824,13.522,79,10.15,49.51
922.516,-0.094,0.166,11.906,13.659,79,10.15,49.52
922.581,-0.055,0.295,11.992,13.805,79,10.15,49.6
922.645,-0.029,0.357,12.078,13.92,79,10.15,49.72
922.71,-0.111,0.275,12.159,14.035,79,10.15,49.83
922.774,-0.099,0.231,12.237,14.116,79,10.15,49.92
922.839,0.973,0.036,12.307,14.212,79,10.15,50.01
922.903,-0.095,0.041,12.371,14.301,79,10.15,50.09
922.968,-0.11,0.119,12.424,14.391,79,10.15,50.26
923.032,-0.043,0.197,12.47,14.459,79,10.15,50.44
923.097,0.125,0.225,12.508,14.484,79,10.15,50.57
923.161,0.083,0.243,12.538,14.507,79,10.15,50.75
923.226,-0.098,0.308,12.56,14.52,81,10.16,50.91
923.29,-0.116,0.363,12.577,14.513,81,10.15,50.96
923.355,-0.112,0.376,12.591,14.523,81,10.15,51.05
923.419,-0.114,0.231,12.595,14.48,81,10.15,51.22
923.484,-0.119,0.256,12.591,14.434,81,10.15,51.29
923.548,-0.123,0.37,12.582,14.373,81,10.15,51.25
923.613,-0.089,0.355,12.564,14.3,81,10.15,51.1
923.677,-0.053,0.36,12.54,14.225,81,10.15,50.81
923.742,-0.134,0.052,12.514,14.153,81,10.15,50.65
923.806,-0.154,0.153,12.48,14.069,81,10.15,50.53
923.871,0.95,0.342,12.445,13.977,81,10.15,50.32
923.935,-0.109,0.386,12.407,13.897,84,10.15,50.21
924,-0.131,0.37,12.364,13.814,84,10.15,50.11
924.065,-0.066,0.339,12.32,13.717,84,10.15,50.07
924.129,0.101,0.256,12.273,13.626,84,10.15,50.01
924.194,0.072,0.117,12.223,13.531,84,10.15,49.9
924.258,-0.116,0.119,12.173,13.446,84,10.15,49.8
924.323,-0.137,0.275,12.12,13.352,84,10.15,49.76
924.387,-0.134,0.347,12.065,13.269,84,10.15,49.71
924.452,-0.134,0.337,12.012,13.199,84,10.15,49.71
924.516,-0.134,0.339,11.956,13.138,84,10.15,49.66
924.581,-0.13,0.21,11.899,13.104,84,10.15,49.64
924.645,-0.058,0.117,11.844,13.109,82,10.15,49.63
924.71,-0.109,0.269,11.792,13.167,82,10.15,49.64
924.774,-0.143,0.373,11.741,13.261,82,10.15,49.71
924.839,0.521,0.344,11.691,13.404,82,10.15,49.75
924.903,0.34,0.319,11.646,13.58,82,10.15,49.75
924.968,-0.136,0.365,11.61,13.767,82,10.15,49.66
925.032,-0.101,0.321,11.584,13.961,82,10.15,49.55
925.097,0.007,0.293,11.569,14.159,82,10.15,49.56
925.161,0.157,0.269,11.568,14.339,82,10.15,49.51
925.226,-0.037,0.313,11.58,14.487,82,10.15,49.51
925.29,-0.124,0.119,11.605,14.627,82,10.15,49.47
925.355,-0.126,0.194,11.643,14.745,82,10.15,49.41
925.419,-0.121,0.303,11.69,14.846,80,10.15,49.44
925.484,-0.122,0.383,11.744,14.919,80,10.15,49.48
925.548,-0.126,0.031,11.803,14.989,80,10.15,49.48
925.613,-0.124,0.254,11.86,15.033,80,10.15,49.48
925.677,-0.064,0.194,11.916,15.058,80,10.15,49.44
925.742,-0.073,0.3,11.969,15.09,80,10.15,49.38
925.806,-0.136,0.194,12.014,15.095,80,10.15,49.33
925.871,0.111,0.339,12.053,15.097,80,10.15,49.33
925.935,0.774,0.137,12.083,15.107,80,10.15,49.4
926,-0.13,0.293,12.101,15.123,80,10.15,49.45
926.065,-0.114,0.186,12.113,15.115,80,10.15,49.55
926.129,-0.03,0.35,12.119,15.088,79,10.15,49.62
926.194,0.143,0.363,12.116,15.053,79,10.15,49.69
926.258,0.016,0.389,12.111,15.002,79,10.15,49.76
926.323,-0.12,0.35,12.097,14.928,79,10.15,49.88
926.387,-0.128,0.383,12.079,14.841,79,10.15,49.99
926.452,-0.126,0.22,12.054,14.742,79,10.15,50.04
926.516,-0.124,0.122,12.026,14.647,79,10.15,50.12
926.581,-0.126,0.249,11.994,14.555,79,10.15,50.26
926.645,-0.128,0.166,11.961,14.454,79,10.15,50.39
926.71,-0.092,0.357,11.926,14.366,79,10.15,50.55
926.774,-0.053,0.368,11.89,14.27,79,10.15,50.63
926.839,-0.136,0.166,11.849,14.175,79,10.15,50.69
926.903,-0.155,0.034,11.804,14.081,81,10.15,50.78
926.968,0.989,0.401,11.758,14.005,81,10.15,50.84
927.032,-0.105,0.389,11.706,13.929,81,10.15,50.76
927.097,-0.13,0.269,11.654,13.845,81,10.15,50.69
927.161,-0.066,0.243,11.603,13.764,81,10.15,50.57
927.226,0.097,0.199,11.551,13.685,81,10.15,50.36
927.29,0.083,0.166,11.496,13.605,81,10.15,50.21
927.355,-0.106,0.029,11.442,13.526,81,10.15,50.15
927.419,-0.127,0.249,11.39,13.447,81,10.15,50.02
927.484,-0.127,0.357,11.337,13.374,81,10.15,49.94
927.548,-0.128,0.119,11.286,13.304,81,10.15,49.9
927.613,-0.13,0.197,11.237,13.243,79,10.15,49.87
927.677,-0.133,0.117,11.188,13.181,79,10.15,49.78
927.742,-0.118,0.334,11.137,13.121,79,10.15,49.75
927.806,-0.059,0.363,11.087,13.062,79,10.15,49.79
927.871,-0.134,0.251,11.036,13.016,79,10.15,49.81
927.935,-0.167,0.251,10.985,12.966,79,10.15,49.74
928,0.872,0.308,10.934,12.916,79,10.15,49.58
928.065,-0.063,0.342,10.883,12.867,79,10.15,49.48
928.129,-0.16,0.347,10.833,12.821,79,10.15,49.51
928.194,-0.113,0.223,10.786,12.776,79,10.15,49.47
928.258,0.021,0.319,10.74,12.735,79,10.15,49.46
928.323,0.105,0.202,10.696,12.697,79,10.15,49.49
928.387,-0.107,0.031,10.651,12.661,77,10.15,49.47
928.452,-0.155,0.161,10.607,12.626,77,10.15,49.5
928.516,-0.151,0.194,10.565,12.594,77,10.15,49.57
928.581,-0.149,0.29,10.525,12.556,77,10.15,49.53
928.645,-0.15,0.168,10.486,12.523,77,10.15,49.55
928.71,-0.152,0.199,10.447,12.494,77,10.15,49.48
928.774,-0.109,0.373,10.41,12.461,77,10.15,49.38
928.839,-0.092,0.308,10.375,12.432,77,10.15,49.37
928.903,-0.163,0.119,10.337,12.407,77,10.15,49.37
928.968,-0.113,0.119,10.304,12.387,77,10.15,49.35
929.032,0.875,0.357,10.271,12.374,77,10.15,49.31
929.097,-0.147,0.332,10.24,12.371,77,10.15,49.3
929.161,-0.142,0.308,10.211,12.378,75,10.15,49.3
929.226,-0.067,0.259,10.16,12.436,75,10.15,49.34
929.29,0.107,0.37,10.157,12.442,75,10.15,49.34
929.355,0.032,0.127,10.139,12.495,75,10.15,49.35
929.419,-0.125,0.163,10.124,12.565,75,10.15,49.4
929.484,-0.135,0.254,10.114,12.643,75,10.15,49.43
929.548,-0.127,0.228,10.114,12.725,75,10.15,49.44
929.613,-0.122,0.311,10.119,12.805,75,10.15,49.53
929.677,-0.122,0.339,10.133,12.883,75,10.15,49.62
929.742,-0.123,0.386,10.155,12.956,75,10.15,49.73
929.806,-0.082,0.254,10.183,13.027,75,10.15,49.87
929.871,-0.048,0.036,10.217,13.103,75,10.15,50.02
929.935,-0.128,0.311,10.257,13.167,75,10.15,50.21
930,-0.134,0.264,10.299,13.224,76,10.15,50.41
930.065,1.009,0.368,10.344,13.277,76,10.15,50.58
930.129,-0.092,0.383,10.392,13.323,76,10.15,50.71
930.194,-0.11,0.37,10.44,13.365,76,10.15,50.82
930.258,-0.045,0.259,10.492,13.4,76,10.15,50.94
930.323,0.121,0.269,10.541,13.431,76,10.15,51.08
930.387,0.093,0.054,10.589,13.454,76,10.15,51.2
930.452,-0.092,0.243,10.631,13.477,76,10.15,51.31
930.516,-0.113,0.171,10.672,13.488,76,10.15,51.37
930.581,-0.11,0.197,10.712,13.492,76,10.15,51.29
930.645,-0.109,0.368,10.748,13.487,76,10.15,51.23
930.71,-0.107,0.295,10.782,13.469,80,10.15,51.09
930.774,-0.107,0.158,10.813,13.451,80,10.15,50.86
930.839,-0.053,0.243,10.842,13.434,80,10.15,50.68
930.903,-0.054,0.194,10.865,13.403,80,10.15,50.5
930.968,-0.122,0.039,10.884,13.367,80,10.15,50.3
931.032,0.019,0.044,10.898,13.323,80,10.15,50.13
931.097,0.881,0.269,10.908,13.278,80,10.15,49.99
931.161,-0.11,0.124,10.913,13.229,80,10.15,49.91
931.226,-0.1,0.272,10.912,13.174,80,10.15,49.82
931.29,-0.02,0.254,10.907,13.122,80,10.15,49.73
931.355,0.158,0.044,10.898,13.067,80,10.15,49.68
931.419,0.053,0.15,10.887,13.012,80,10.15,49.66
931.484,-0.094,0.13,10.871,12.959,79,10.15,49.64
931.548,-0.108,0.029,10.851,12.906,79,10.15,49.65
931.613,-0.107,0.319,10.83,12.858,79,10.15,49.63
931.677,-0.104,0.29,10.803,12.812,79,10.15,49.66
931.742,-0.105,0.396,10.774,12.766,79,10.15,49.61
931.806,-0.086,0.365,10.744,12.719,79,10.15,49.58
931.871,-0.027,0.391,10.71,12.674,79,10.15,49.52
931.935,-0.106,0.355,10.677,12.632,79,10.15,49.51
932,-0.141,0.311,10.64,12.591,79,10.15,49.49
932.065,0.971,0.044,10.603,12.552,79,10.15,49.56
932.129,-0.044,0.241,10.569,12.517,79,10.15,49.53
932.194,-0.117,0.355,10.534,12.479,79,10.15,49.49
932.258,-0.063,0.35,10.498,12.443,80,10.15,49.57
932.323,0.085,0.357,10.461,12.409,80,10.15,49.61
932.387,0.139,0.404,10.424,12.378,80,10.15,49.63
932.452,-0.066,0.275,10.39,12.347,80,10.15,49.67
932.516,-0.101,0.329,10.355,12.317,80,10.15,49.71
932.581,-0.097,0.225,10.32,12.287,80,10.15,49.68
932.645,-0.094,0.225,10.288,12.26,80,10.15,49.66
932.71,-0.094,0.376,10.253,12.233,80,10.15,49.72
932.774,-0.041,0.326,10.221,12.207,80,10.15,49.9
932.839,-0.042,0.394,10.189,12.18,80,10.15,50.1
932.903,-0.108,0.363,10.16,12.155,80,10.15,50.24
932.968,0.084,0.036,10.13,12.132,80,10.15,50.44
933.032,0.84,0.368,10.1,12.111,80,10.15,50.7
933.097,-0.097,0.256,10.073,12.089,80,10.15,50.91
933.161,-0.086,0.171,10.044,12.069,80,10.15,51.08
933.226,-0.005,0.251,10.019,12.049,80,10.15,51.3
933.29,0.163,0.117,9.992,12.032,80,10.15,51.44
933.355,0.033,0.114,9.967,12.015,80,10.15,51.61
933.419,-0.094,0.197,9.942,12.003,80,10.15,51.73
933.484,-0.102,0.205,9.917,11.991,80,10.15,51.93
933.548,-0.099,0.122,9.895,11.976,80,10.15,52.06
933.613,-0.099,0.163,9.874,11.962,80,10.15,52.12
933.677,-0.101,0.166,9.854,11.948,85,10.15,52.17
933.742,-0.061,0.272,9.835,11.936,85,10.15,51.96
933.806,-0.033,0.243,9.818,11.923,85,10.15,51.74
933.871,-0.114,0.378,9.8,11.911,85,10.15,51.53
933.935,-0.089,0.243,9.784,11.899,85,10.15,51.26
934,0.962,0.29,9.771,11.887,85,10.15,50.94
934.065,-0.1,0.272,9.757,11.874,85,10.15,50.65
934.129,-0.111,0.326,9.746,11.86,85,10.15,50.44
934.194,-0.046,0.319,9.732,11.848,85,10.15,50.3
934.258,0.115,0.308,9.721,11.834,85,10.15,50.18
934.323,0.047,0.228,9.71,11.819,85,10.15,50.1
934.387,-0.116,0.031,9.7,11.804,82,10.15,50.04
934.452,-0.134,0.228,9.69,11.789,82,10.15,49.98
934.516,-0.127,0.194,9.677,11.774,82,10.15,49.96
934.581,-0.129,0.272,9.667,11.759,82,10.15,49.93
934.645,-0.134,0.334,9.657,11.744,82,10.15,49.9
934.71,-0.122,0.186,9.647,11.731,82,10.15,49.83
934.774,-0.053,0.243,9.637,11.718,82,10.15,49.73
934.839,-0.127,0.3,9.625,11.712,82,10.15,49.69
934.903,-0.155,0.199,9.613,11.712,82,10.15,49.71
934.968,0.816,0.256,9.6,11.724,82,10.15,49.73
935.032,-0.008,0.347,9.59,11.752,82,10.15,49.74
935.097,-0.152,0.122,9.578,11.798,82,10.15,49.74
935.161,-0.11,0.161,9.568,11.87,81,10.15,49.81
935.226,0.015,0.324,9.559,11.964,81,10.15,49.82
935.29,0.103,0.355,9.554,12.084,81,10.15,49.78
935.355,-0.1,0.378,9.553,12.227,81,10.13,49.83
935.419,-0.148,0.117,9.555,12.387,81,10.13,49.88
935.484,-0.145,0.031,9.565,12.557,81,10.15,49.76
935.548,-0.142,0.293,9.583,12.731,81,10.15,49.75
935.613,-0.146,0.35,9.61,12.905,81,10.15,49.82
935.677,-0.13,0.357,9.646,13.082,81,10.15,49.69
935.742,-0.102,0.368,9.692,13.244,81,10.13,49.61
935.806,-0.051,0.383,9.747,13.384,81,10.15,49.56
935.871,-0.096,0.171,9.809,13.505,81,10.13,49.33
935.935,0.887,0.37,9.877,13.604,81,10.15,49.28
936,-0.104,0.238,9.952,13.691,81,10.13,49.41
936.065,-0.165,0.339,10.027,13.76,81,10.15,49.53
936.129,-0.11,0.034,10.105,13.813,81,10.13,49.69
936.194,0.031,0.264,10.185,13.858,81,10.13,49.81
936.258,0.08,0.251,10.26,13.875,81,10.13,50.1
936.323,-0.118,0.277,10.336,13.876,81,10.15,50.37
936.387,-0.153,0.243,10.405,13.855,81,10.15,50.57
936.452,-0.147,0.205,10.468,13.818,81,10.15,50.81
936.516,-0.145,0.117,10.524,13.768,81,10.15,51.06
936.581,-0.151,0.117,10.575,13.712,85,10.15,51.2
936.645,-0.097,0.023,10.617,13.656,85,10.15,51.33
936.71,-0.113,0.124,10.651,13.592,85,10.13,51.48
936.774,-0.168,0.246,10.676,13.526,85,10.13,51.54
936.839,0.096,0.047,10.694,13.452,85,10.15,51.49
936.903,0.688,0.306,10.706,13.38,85,10.15,51.29
936.968,-0.165,0.181,10.709,13.306,85,10.13,51.03
937.032,-0.141,0.249,10.706,13.235,85,10.13,50.82
937.097,-0.051,0.163,10.695,13.168,85,10.13,50.69
937.161,0.112,0.166,10.68,13.103,85,10.13,50.68
937.226,-0.021,0.166,10.658,13.045,85,10.13,50.62
937.29,-0.126,0.161,10.631,12.984,86,10.13,50.5
937.355,-0.126,0.295,10.601,12.927,86,10.13,50.41
937.419,-0.115,0.117,10.568,12.871,86,10.13,50.32
937.484,-0.114,0.381,10.498,12.765,86,10.13,50.02
937.548,-0.108,0.3,10.493,12.759,86,10.13,50
937.613,-0.04,0.326,10.454,12.708,86,10.13,49.81
937.677,-0.107,0.352,10.416,12.658,86,10.13,49.65
937.742,-0.132,0.163,10.375,12.612,86,10.13,49.6
937.806,0.755,0.313,10.334,12.567,86,10.13,49.58
937.871,0.161,0.37,10.294,12.524,86,10.15,49.56
937.935,-0.138,0.259,10.257,12.487,86,10.15,49.54
938,-0.098,0.272,10.218,12.454,84,10.13,49.53
938.065,0.022,0.303,10.181,12.423,84,10.13,49.56
938.129,0.136,0.023,10.146,12.396,84,10.13,49.58
938.194,-0.06,0.023,10.111,12.379,84,10.13,49.6
938.258,-0.12,0.267,10.077,12.375,84,10.13,49.6
938.323,-0.12,0.355,10.045,12.385,84,10.13,49.53
938.387,-0.115,0.272,10.015,12.415,84,10.15,49.49
938.452,-0.113,0.35,9.986,12.46,84,10.13,49.48
938.516,-0.117,0.357,9.961,12.521,84,10.13,49.49
938.581,-0.112,0.36,9.939,12.597,84,10.13,49.49
938.645,-0.044,0.324,9.923,12.685,84,10.13,49.48
938.71,-0.095,0.306,9.915,12.779,84,10.13,49.48
938.774,-0.132,0.324,9.911,12.873,84,10.13,49.48
938.839,0.42,0.313,9.925,13.036,84,10.15,49.53
938.903,0.501,0.303,9.927,13.046,84,10.15,49.53
938.968,-0.133,0.161,9.944,13.112,84,10.13,49.61
939.032,-0.104,0.197,9.967,13.171,84,10.13,49.7
939.097,-0.001,0.355,9.995,13.224,84,10.13,49.82
939.161,0.154,0.295,10.027,13.259,84,10.13,49.98
939.226,-0.018,0.161,10.059,13.285,84,10.13,50.2
939.29,-0.112,0.3,10.096,13.296,84,10.13,50.4
939.355,-0.112,0.275,10.131,13.296,84,10.13,50.62
939.419,-0.111,0.311,10.167,13.286,84,10.13,50.85
939.484,-0.11,0.342,10.199,13.271,84,10.13,51.1
939.548,-0.112,0.246,10.229,13.245,84,10.13,51.34
939.613,-0.113,0.036,10.258,13.213,84,10.13,51.57
939.677,-0.107,0.275,10.282,13.171,84,10.13,51.82
939.742,-0.082,0.391,10.302,13.127,84,10.13,52.05
939.806,-0.026,0.272,10.316,13.079,84,10.13,52.25
939.871,-0.1,0.047,10.328,13.03,84,10.13,52.51
939.935,-0.127,0.119,10.333,12.977,84,10.13,52.74
940,0.981,0.199,10.334,12.926,84,10.13,52.94
940.065,-0.017,0.148,10.33,12.874,84,10.13,53.09
940.129,-0.115,0.179,10.324,12.824,88,10.13,53.2
940.194,-0.066,0.122,10.313,12.776,88,10.13,53.3
940.258,0.074,0.119,10.295,12.727,88,10.13,53.28
940.323,0.159,0.342,10.277,12.683,88,10.13,53.27
940.387,-0.053,0.365,10.253,12.641,88,10.13,53.47
940.452,-0.096,0.383,10.228,12.602,88,10.13,53.83
940.516,-0.094,0.363,10.202,12.565,88,10.13,53.98
940.581,-0.094,0.047,10.172,12.531,88,10.13,54.01
940.645,-0.092,0.194,10.142,12.498,88,10.13,53.93
940.71,-0.094,0.267,10.112,12.463,88,10.13,53.74
940.774,-0.094,0.339,10.082,12.426,87,10.13,53.53
940.839,-0.092,0.223,10.053,12.394,87,10.13,53.58
940.903,-0.068,0.303,10.023,12.365,87,10.13,53.57
940.968,-0.013,0.163,9.995,12.336,87,10.13,53.62
941.032,-0.089,0.326,9.967,12.31,87,10.13,53.76
941.097,-0.119,0.163,9.938,12.288,87,10.13,54.07
941.161,0.996,0.231,9.912,12.269,87,10.13,54.41
941.226,-0.021,0.161,9.888,12.252,87,10.13,54.79
941.29,-0.094,0.321,9.863,12.24,87,10.13,55.09
941.355,0.166,0.35,9.838,12.232,87,10.13,55.25
941.419,0.145,0.225,9.819,12.227,87,10.13,55.18
941.484,0.166,0.29,9.8,12.219,88,10.13,55.08
941.548,-0.048,0.308,9.786,12.213,88,10.13,55.02
941.613,-0.091,0.225,9.774,12.207,88,10.13,54.94
941.677,-0.09,0.228,9.768,12.202,88,10.13,54.63
941.742,-0.091,0.326,9.767,12.197,88,10.13,54.44
941.806,-0.089,0.324,9.768,12.197,88,10.13,54.44
941.871,-0.091,0.225,9.773,12.208,88,10.13,54.11
941.935,-0.091,0.36,9.781,12.236,88,10.13,53.64
942,-0.088,0.251,9.791,12.285,88,10.13,53.24
942.065,-0.071,0.256,9.803,12.367,88,10.13,52.89
942.129,-0.004,0.026,9.815,12.484,88,10.13,52.49
942.194,-0.075,0.311,9.83,12.643,85,10.13,51.97
942.258,-0.103,0.251,9.849,12.838,85,10.13,51.48
942.323,0.894,0.357,9.87,13.071,85,10.13,50.95
942.387,0.058,0.378,9.896,13.329,85,10.13,50.51
942.452,-0.104,0.347,9.927,13.616,85,10.13,50.14
942.516,-0.06,0.399,9.967,13.901,85,10.13,49.77
942.581,0.07,0.275,10.013,14.171,85,10.13,49.6
942.645,0.179,0.047,10.066,14.445,85,10.13,49.51
942.71,-0.034,0.329,10.13,14.688,85,10.13,49.38
942.774,-0.093,0.332,10.199,14.912,85,10.13,49.31
942.839,-0.092,0.039,10.277,15.089,87,10.13,49.42
942.903,-0.09,0.249,10.358,15.248,87,10.13,49.63
942.968,-0.092,0.249,10.443,15.376,87,10.13,49.71
943.032,-0.099,0.249,10.611,15.64,87,10.13,49.97
943.097,-0.097,0.28,10.621,15.658,87,10.13,49.99
943.161,-0.094,0.228,10.702,15.775,87,10.13,50.04
943.226,-0.067,0.202,10.779,15.849,87,10.13,49.98
943.29,-0.014,0.117,10.851,15.903,87,10.13,49.82
943.355,-0.093,0.303,10.916,15.944,87,10.13,49.85
943.419,-0.128,0.401,10.971,16.007,87,10.13,49.88
943.484,0.037,0.321,11.019,16.033,87,10.13,49.86
943.548,-0.099,0.339,11.06,16.054,88,10.13,49.89
943.613,-0.103,0.344,11.092,16.065,88,10.13,49.99
943.677,-0.049,0.396,11.12,16.075,88,10.13,50.05
