Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
441.29,-0.029,0.311,1.462,3.115,75,11.96,36.54
441.355,-0.071,0.311,1.462,3.115,75,11.96,36.52
441.419,-0.057,0.311,1.46,3.113,75,11.96,36.47
441.484,-0.065,0.394,1.459,3.113,75,11.96,36.4
441.548,-0.076,0.29,1.459,3.115,75,11.96,36.36
441.613,-0.043,0.311,1.46,3.115,75,11.96,36.33
441.677,-0.084,0.29,1.459,3.115,75,11.96,36.3
441.742,-0.102,0.373,1.459,3.112,75,11.96,36.3
441.806,0.216,0.704,1.459,3.113,75,11.96,36.26
441.871,-0.057,0.29,1.459,3.112,75,11.96,36.22
441.935,-0.031,0.269,1.459,3.112,75,11.96,36.17
442,0.045,0.311,1.459,3.112,70,11.96,36.15
442.065,0.162,0.29,1.459,3.112,70,11.96,36.14
442.129,-0.014,0.269,1.459,3.112,70,11.96,36.13
442.194,-0.073,0.228,1.459,3.111,70,11.96,36.15
442.258,-0.068,0.29,1.459,3.112,70,11.96,36.18
442.323,-0.08,0.269,1.459,3.11,70,11.96,36.21
442.387,-0.092,0.269,1.459,3.111,70,11.96,36.29
442.452,-0.06,0.249,1.459,3.11,70,11.96,36.42
442.516,-0.104,0.311,1.458,3.11,70,11.96,36.53
442.581,-0.123,0.435,1.459,3.11,70,11.96,36.66
442.645,0.184,0.746,1.457,3.11,70,11.96,36.75
442.71,-0.084,0.311,1.457,3.108,70,11.96,36.88
442.774,-0.053,0.249,1.457,3.108,70,11.96,36.97
442.839,0.026,0.269,1.457,3.11,72,11.96,37.07
442.903,0.128,0.29,1.457,3.108,72,11.96,37.18
442.968,-0.051,0.269,1.457,3.107,72,11.96,37.28
443.032,-0.095,0.249,1.457,3.107,72,11.96,37.38
443.097,-0.082,0.311,1.457,3.107,72,11.96,37.43
443.161,-0.083,0.311,1.457,3.107,72,11.96,37.49
443.226,-0.064,0.269,1.457,3.107,72,11.96,37.57
443.29,-0.123,0.29,1.457,3.107,72,11.96,37.67
443.355,0.118,0.601,1.457,3.107,72,11.96,37.75
443.419,-0.035,0.518,1.457,3.107,72,11.96,37.84
443.484,-0.063,0.228,1.457,3.107,72,11.96,37.9
443.548,-0.017,0.29,1.457,3.105,80,11.96,37.96
443.613,0.089,0.269,1.455,3.105,80,11.96,37.99
443.677,0.073,0.269,1.457,3.105,80,11.96,37.98
443.742,-0.083,0.269,1.457,3.105,80,11.95,37.94
443.806,-0.076,0.269,1.455,3.105,80,11.96,37.87
443.871,-0.076,0.311,1.457,3.105,80,11.96,37.75
443.935,-0.048,0.29,1.457,3.105,80,11.96,37.64
444,-0.109,0.249,1.455,3.105,80,11.95,37.57
444.065,-0.119,0.331,1.455,3.105,80,11.96,37.48
444.129,0.189,0.684,1.454,3.105,80,11.96,37.4
444.194,-0.086,0.269,1.455,3.105,80,11.96,37.31
444.258,-0.051,0.269,1.454,3.105,80,11.96,37.24
444.323,0.031,0.29,1.454,3.102,81,11.96,37.18
444.387,0.123,0.311,1.454,3.102,81,11.95,37.11
444.452,-0.058,0.269,1.454,3.102,81,11.95,37.06
444.516,-0.088,0.269,1.454,3.102,81,11.95,37
444.581,-0.073,0.269,1.454,3.102,81,11.96,36.93
444.645,-0.081,0.269,1.454,3.102,81,11.95,36.83
444.71,-0.081,0.331,1.454,3.102,81,11.96,36.77
444.774,-0.049,0.29,1.454,3.102,81,11.95,36.71
444.839,-0.108,0.29,1.454,3.101,81,11.95,36.67
444.903,0.056,0.622,1.454,3.1,81,11.96,36.59
444.968,0.054,0.601,1.454,3.1,81,11.95,36.51
445.032,-0.065,0.311,1.454,3.1,81,11.95,36.47
445.097,-0.021,0.269,1.454,3.1,72,11.95,36.43
445.161,0.085,0.311,1.454,3.1,72,11.95,36.4
445.226,0.119,0.269,1.452,3.1,72,11.95,36.37
445.29,-0.067,0.269,1.453,3.1,72,11.95,36.35
445.355,-0.072,0.29,1.452,3.1,72,11.95,36.35
445.419,-0.069,0.311,1.452,3.1,72,11.95,36.29
445.484,-0.083,0.311,1.452,3.1,72,11.95,36.23
445.548,-0.09,0.29,1.452,3.098,72,11.95,36.22
445.613,-0.051,0.331,1.452,3.097,72,11.95,36.21
445.677,-0.103,0.269,1.452,3.098,72,11.95,36.22
445.742,-0.06,0.518,1.452,3.097,72,11.95,36.2
445.806,0.163,0.767,1.452,3.097,72,11.95,36.19
445.871,-0.066,0.29,1.452,3.097,72,11.95,36.17
445.935,-0.029,0.29,1.452,3.097,72,11.95,36.18
446,0.062,0.311,1.452,3.097,70,11.95,36.16
446.065,0.141,0.331,1.452,3.097,70,11.95,36.16
446.129,-0.051,0.311,1.452,3.097,70,11.95,36.15
446.194,-0.073,0.311,1.452,3.097,70,11.95,36.14
446.258,-0.067,0.269,1.45,3.095,70,11.95,36.11
446.323,-0.078,0.249,1.452,3.096,70,11.95,36.06
446.387,-0.087,0.249,1.452,3.096,70,11.95,36.07
446.452,-0.082,0.311,1.449,3.095,70,11.95,36.1
446.516,-0.087,0.29,1.45,3.095,70,11.95,36.18
446.581,-0.112,0.269,1.45,3.096,70,11.95,36.26
446.645,0.192,0.725,1.449,3.095,70,11.95,36.38
446.71,-0.08,0.352,1.45,3.095,70,11.95,36.51
446.774,-0.052,0.249,1.45,3.095,70,11.95,36.72
446.839,0.003,0.269,1.45,3.095,68,11.95,36.73
446.903,0.128,0.331,1.449,3.095,68,11.95,36.83
446.968,0.043,0.269,1.449,3.095,68,11.95,36.91
447.032,-0.082,0.29,1.449,3.095,68,11.95,37
447.097,-0.066,0.269,1.449,3.095,68,11.95,37.09
447.161,-0.068,0.29,1.449,3.095,68,11.95,37.12
447.226,-0.064,0.269,1.449,3.093,68,11.95,37.2
447.29,-0.06,0.269,1.449,3.093,68,11.95,37.29
447.355,-0.104,0.29,1.449,3.093,68,11.95,37.38
447.419,0.202,0.684,1.449,3.093,68,11.95,37.49
447.484,-0.075,0.331,1.449,3.093,68,11.95,37.56
447.548,-0.036,0.29,1.449,3.093,68,11.95,37.64
447.613,0.023,0.249,1.449,3.093,77,11.95,37.7
447.677,0.139,0.311,1.449,3.091,77,11.95,37.78
447.742,0.045,0.269,1.448,3.091,77,11.95,37.83
447.806,-0.06,0.29,1.447,3.091,77,11.95,37.86
447.871,-0.045,0.29,1.447,3.09,77,11.95,37.81
447.935,-0.052,0.269,1.447,3.093,77,11.95,37.73
448,-0.025,0.331,1.448,3.091,77,11.95,37.67
448.065,-0.076,0.29,1.447,3.091,77,11.95,37.62
448.129,-0.093,0.373,1.447,3.09,77,11.95,37.53
448.194,0.233,0.746,1.447,3.09,77,11.95,37.46
448.258,-0.048,0.352,1.447,3.089,77,11.95,37.37
448.323,-0.019,0.311,1.447,3.09,77,11.95,37.3
448.387,0.058,0.311,1.447,3.09,79,11.95,37.25
448.452,0.159,0.29,1.447,3.089,79,11.95,37.23
448.516,-0.014,0.518,1.447,3.089,79,11.95,37.2
448.581,-0.057,0.725,1.447,3.088,79,11.95,37.13
448.645,-0.046,0.373,1.447,3.088,79,11.95,37.03
448.71,-0.053,0.29,1.447,3.089,79,11.95,36.92
448.774,-0.053,0.269,1.447,3.089,79,11.95,36.87
448.839,-0.028,0.456,1.447,3.088,79,11.95,36.83
448.903,-0.087,0.29,1.447,3.088,79,11.95,36.82
448.968,0.147,0.601,1.447,3.088,79,11.95,36.84
449.032,0.011,0.58,1.447,3.088,79,11.95,36.85
449.097,-0.034,0.311,1.447,3.088,79,11.95,36.86
449.161,0.01,0.269,1.447,3.088,74,11.95,36.86
449.226,0.122,0.331,1.447,3.086,74,11.95,36.86
449.29,0.008,0.352,1.447,3.085,74,11.95,36.85
449.355,-0.048,0.331,1.447,3.086,74,11.95,36.84
449.419,-0.037,0.331,1.445,3.088,74,11.95,36.83
449.484,-0.033,0.352,1.445,3.086,74,11.95,36.77
449.548,-0.046,0.269,1.444,3.085,74,11.95,36.71
449.613,-0.051,0.394,1.445,3.086,74,11.95,36.68
449.677,-0.014,0.331,1.443,3.086,74,11.95,36.67
449.742,-0.056,0.352,1.444,3.085,74,11.95,36.67
449.806,-0.068,0.435,1.444,3.085,74,11.95,36.64
449.871,0.244,0.787,1.444,3.085,74,11.95,36.62
449.935,-0.028,0.373,1.444,3.085,74,11.95,36.6
450,0.002,0.311,1.444,3.086,74,11.95,36.6
450.065,0.083,0.331,1.444,3.085,74,11.95,36.6
450.129,0.191,0.311,1.444,3.085,74,11.95,36.51
450.194,0.008,0.373,1.444,3.085,74,11.95,36.43
450.258,-0.038,0.331,1.444,3.085,69,11.95,36.37
450.323,-0.024,0.435,1.444,3.085,69,11.95,36.3
450.387,-0.035,0.352,1.444,3.085,69,11.95,36.18
450.452,-0.047,0.331,1.444,3.085,69,11.95,36.11
450.516,-0.049,0.373,1.444,3.084,69,11.95,36.07
450.581,-0.024,0.331,1.442,3.083,69,11.95,36.05
450.645,-0.035,0.331,1.444,3.084,69,11.95,36.03
450.71,-0.068,0.373,1.443,3.084,69,11.95,36.01
450.774,0.248,0.746,1.443,3.085,69,11.95,35.98
450.839,-0.022,0.373,1.442,3.085,69,11.95,35.97
450.903,0,0.352,1.442,3.086,69,11.94,35.97
450.968,0.067,0.352,1.442,3.088,69,11.95,35.95
451.032,0.198,0.394,1.442,3.088,69,11.95,35.93
451.097,0.062,0.394,1.442,3.088,69,11.95,35.92
451.161,-0.026,0.311,1.442,3.088,65,11.95,35.95
451.226,-0.024,0.331,1.442,3.089,65,11.94,36
451.29,-0.034,0.311,1.442,3.089,65,11.95,36.05
451.355,-0.047,0.414,1.442,3.089,65,11.94,36.11
451.419,-0.051,0.29,1.442,3.089,65,11.94,36.2
451.484,-0.022,0.311,1.442,3.089,65,11.94,36.4
451.548,-0.054,0.29,1.443,3.089,65,11.94,36.42
451.613,-0.076,0.394,1.442,3.09,65,11.94,36.51
451.677,0.241,0.787,1.442,3.09,65,11.94,36.6
451.742,-0.034,0.373,1.442,3.09,65,11.94,36.69
451.806,-0.005,0.352,1.442,3.09,65,11.95,36.79
451.871,0.069,0.373,1.44,3.093,67,11.95,36.89
451.935,0.179,0.269,1.44,3.093,67,11.94,36.98
452,0,0.269,1.44,3.093,67,11.94,37.07
452.065,-0.058,0.311,1.439,3.093,67,11.94,37.17
452.129,-0.046,0.269,1.44,3.094,67,11.95,37.24
452.194,-0.054,0.311,1.442,3.095,67,11.94,37.29
452.258,-0.051,0.269,1.44,3.093,67,11.95,37.38
452.323,-0.04,0.29,1.439,3.093,67,11.94,37.48
452.387,-0.088,0.249,1.439,3.094,67,11.94,37.58
452.452,0.221,0.787,1.439,3.097,67,11.94,37.68
452.516,-0.059,0.414,1.439,3.097,67,11.95,37.75
452.581,-0.022,0.249,1.439,3.098,67,11.94,37.83
452.645,0.035,0.29,1.439,3.1,75,11.94,37.87
452.71,0.155,0.269,1.439,3.103,75,11.94,37.9
452.774,0.074,0.311,1.439,3.105,75,11.94,37.86
452.839,-0.048,0.331,1.439,3.105,75,11.94,37.8
452.903,-0.033,0.269,1.439,3.107,75,11.94,37.72
452.968,-0.039,0.311,1.439,3.105,75,11.94,37.6
453.032,-0.037,0.269,1.439,3.106,75,11.94,37.5
453.097,-0.029,0.373,1.439,3.105,75,11.94,37.42
453.161,-0.08,0.29,1.439,3.105,75,11.94,37.34
453.226,0.232,0.663,1.439,3.105,75,11.94,37.3
453.29,-0.054,0.456,1.438,3.105,75,11.94,37.24
453.355,-0.028,0.29,1.439,3.105,75,11.94,37.19
453.419,0.023,0.29,1.439,3.105,77,11.94,37.16
453.484,0.148,0.311,1.439,3.105,77,11.94,37.11
453.548,0.086,0.269,1.439,3.105,77,11.94,37.08
453.613,-0.054,0.311,1.437,3.105,77,11.94,37.03
453.677,-0.042,0.331,1.437,3.105,77,11.94,36.99
453.742,-0.038,0.29,1.437,3.105,77,11.94,36.9
453.806,-0.05,0.29,1.437,3.105,77,11.94,36.83
453.871,-0.033,0.373,1.437,3.107,77,11.94,36.79
453.935,-0.037,0.373,1.437,3.107,77,11.94,36.77
454,-0.078,0.269,1.437,3.107,77,11.94,36.76
454.065,0.232,0.808,1.437,3.11,77,11.94,36.74
454.129,-0.045,0.414,1.437,3.11,77,11.94,36.71
454.194,-0.02,0.29,1.437,3.11,77,11.94,36.7
454.258,0.038,0.331,1.437,3.11,72,11.94,36.68
454.323,0.167,0.29,1.437,3.11,72,11.94,36.65
454.387,0.073,0.29,1.437,3.112,72,11.94,36.63
454.452,-0.049,0.29,1.437,3.112,72,11.94,36.58
454.516,-0.038,0.269,1.437,3.113,72,11.94,36.55
454.581,-0.041,0.269,1.437,3.115,72,11.94,36.48
454.645,-0.052,0.29,1.437,3.115,72,11.94,36.43
454.71,-0.057,0.29,1.437,3.115,72,11.94,36.4
454.774,-0.022,0.29,1.435,3.115,72,11.94,36.38
454.839,-0.065,0.311,1.437,3.117,72,11.94,36.37
454.903,0.095,0.932,1.435,3.118,72,11.94,36.34
454.968,0.103,0.953,1.437,3.12,72,11.94,36.32
455.032,-0.039,0.331,1.434,3.118,72,11.94,36.31
455.097,-0.009,0.331,1.434,3.12,72,11.94,36.31
455.161,0.075,0.311,1.435,3.12,72,11.94,36.3
455.226,0.181,0.352,1.435,3.121,72,11.94,36.25
455.29,-0.015,0.331,1.435,3.121,72,11.94,36.26
455.355,-0.058,0.269,1.434,3.122,72,11.94,36.26
455.419,-0.047,0.29,1.434,3.12,72,11.94,36.23
455.484,-0.054,0.269,1.434,3.12,72,11.94,36.18
455.548,-0.067,0.249,1.434,3.12,72,11.94,36.16
455.613,-0.071,0.311,1.434,3.12,72,11.94,36.15
455.677,-0.046,0.29,1.434,3.118,72,11.94,36.16
455.742,-0.072,0.311,1.434,3.117,72,11.94,36.16
455.806,-0.098,0.435,1.434,3.117,72,11.94,36.15
455.871,0.221,0.704,1.434,3.117,72,11.94,36.15
455.935,-0.054,0.29,1.434,3.117,72,11.94,36.17
456,-0.032,0.29,1.434,3.116,72,11.94,36.16
456.065,0.038,0.269,1.434,3.115,94,11.93,36.2
456.129,0.162,0.311,1.434,3.115,94,11.94,36.21
456.194,-0.011,0.249,1.434,3.115,94,11.93,36.26
456.258,-0.082,0.331,1.433,3.112,94,11.94,36.33
456.323,-0.072,0.269,1.434,3.112,94,11.93,36.41
456.387,-0.077,0.311,1.433,3.112,94,11.93,36.43
456.452,-0.088,0.29,1.433,3.112,94,11.94,36.5
456.516,-0.092,0.311,1.432,3.111,94,11.94,36.59
456.581,-0.063,0.331,1.433,3.11,94,11.93,36.67
456.645,-0.1,0.269,1.433,3.11,94,11.93,36.76
456.71,-0.097,0.435,1.432,3.107,94,11.94,36.83
456.774,0.188,0.808,1.432,3.108,94,11.93,36.89
456.839,-0.066,0.29,1.432,3.108,94,11.93,36.95
456.903,-0.031,0.311,1.432,3.107,94,11.94,37.03
456.968,0.117,0.331,1.432,3.107,67,11.93,37.09
457.032,0.122,0.352,1.432,3.107,67,11.93,37.18
457.097,-0.046,0.29,1.432,3.106,67,11.93,37.25
457.161,-0.082,0.269,1.432,3.105,67,11.93,37.31
457.226,-0.068,0.269,1.432,3.105,67,11.93,37.36
457.29,-0.08,0.269,1.43,3.103,67,11.93,37.44
457.355,-0.087,0.311,1.433,3.103,67,11.93,37.45
457.419,-0.05,0.311,1.432,3.103,67,11.93,37.5
457.484,-0.103,0.29,1.432,3.102,67,11.93,37.55
457.548,0.015,0.601,1.432,3.102,67,11.93,37.58
457.613,0.096,0.559,1.432,3.102,67,11.93,37.58
457.677,-0.056,0.311,1.432,3.102,67,11.93,37.54
457.742,-0.016,0.29,1.432,3.102,72,11.93,37.5
457.806,0.087,0.269,1.432,3.102,72,11.93,37.45
457.871,0.131,0.311,1.432,3.102,72,11.93,37.39
457.935,-0.061,0.311,1.43,3.1,72,11.93,37.33
458,-0.07,0.29,1.43,3.1,72,11.93,37.27
458.065,-0.06,0.311,1.432,3.1,72,11.93,37.18
458.129,-0.073,0.29,1.432,3.1,72,11.93,37.08
458.194,-0.081,0.311,1.432,3.1,72,11.93,37.04
458.258,-0.057,0.269,1.429,3.1,72,11.93,36.99
458.323,-0.084,0.352,1.429,3.1,72,11.93,36.97
458.387,-0.107,0.435,1.429,3.1,72,11.93,36.93
458.452,0.218,0.787,1.429,3.1,72,11.93,36.91
458.516,-0.058,0.331,1.429,3.098,72,11.93,36.88
458.581,-0.028,0.29,1.429,3.097,72,11.93,36.86
458.645,0.048,0.352,1.429,3.097,69,11.93,36.84
458.71,0.17,0.311,1.429,3.097,69,11.93,36.82
458.774,-0.003,0.352,1.429,3.097,69,11.93,36.79
458.839,-0.067,0.29,1.429,3.097,69,11.93,36.77
458.903,-0.049,0.394,1.429,3.096,69,11.93,36.74
458.968,-0.052,0.311,1.429,3.095,69,11.93,36.67
459.032,-0.062,0.311,1.429,3.097,69,11.93,36.64
459.097,-0.033,0.331,1.429,3.095,69,11.93,36.6
459.161,-0.072,0.269,1.429,3.095,69,11.93,36.56
459.226,-0.076,0.891,1.429,3.095,69,11.93,36.53
459.29,0.23,0.746,1.429,3.095,69,11.93,36.51
459.355,-0.043,0.373,1.429,3.095,69,11.93,36.49
459.419,-0.013,0.829,1.427,3.095,69,11.93,36.47
459.484,0.072,0.373,1.427,3.095,72,11.93,36.46
459.548,0.182,0.518,1.428,3.095,72,11.93,36.44
459.613,-0.012,0.518,1.428,3.093,72,11.93,36.43
459.677,-0.055,0.331,1.427,3.093,72,11.93,36.43
459.742,-0.042,0.704,1.427,3.093,72,11.93,36.4
459.806,-0.047,0.311,1.427,3.093,72,11.93,36.34
459.871,-0.058,0.373,1.427,3.093,72,11.93,36.3
459.935,-0.06,0.622,1.427,3.093,72,11.93,36.27
460,-0.036,0.352,1.427,3.093,72,11.93,36.25
460.065,-0.084,0.373,1.427,3.093,72,11.93,36.24
460.129,0.224,1.015,1.427,3.093,72,11.93,36.21
460.194,-0.053,0.497,1.427,3.093,72,11.93,36.21
460.258,-0.032,0.331,1.427,3.093,72,11.93,36.2
460.323,0.018,0.746,1.427,3.09,68,11.93,36.2
460.387,0.151,0.29,1.427,3.093,68,11.93,36.2
460.452,0.091,0.58,1.427,3.09,68,11.93,36.2
460.516,-0.062,0.29,1.427,3.09,68,11.93,36.2
460.581,-0.057,0.331,1.427,3.09,68,11.93,36.24
460.645,-0.059,0.663,1.427,3.09,68,11.93,36.23
460.71,-0.076,0.311,1.427,3.09,68,11.93,36.25
460.774,-0.084,0.642,1.427,3.09,68,11.93,36.33
460.839,-0.063,0.29,1.427,3.09,68,11.93,36.42
460.903,-0.089,0.311,1.425,3.089,68,11.93,36.51
460.968,-0.111,0.414,1.427,3.09,68,11.93,36.57
461.032,0.205,0.787,1.424,3.088,68,11.93,36.63
461.097,-0.069,0.311,1.424,3.088,68,11.93,36.72
461.161,-0.043,0.29,1.424,3.088,68,11.93,36.84
461.226,0.032,0.311,1.425,3.088,68,11.93,36.94
461.29,0.147,0.269,1.425,3.088,68,11.93,37.03
461.355,-0.036,0.29,1.424,3.088,68,11.93,37.11
461.419,-0.095,0.269,1.424,3.088,68,11.93,37.2
461.484,-0.082,0.29,1.424,3.085,68,11.93,37.24
461.548,-0.094,0.269,1.424,3.086,68,11.93,37.29
461.613,-0.089,0.311,1.424,3.086,68,11.93,37.37
461.677,-0.092,0.269,1.424,3.086,68,11.93,37.46
461.742,-0.132,0.311,1.424,3.086,68,11.93,37.56
461.806,0.178,0.767,1.424,3.085,68,11.93,37.64
461.871,-0.092,0.331,1.424,3.085,68,11.93,37.71
461.935,-0.062,0.269,1.424,3.085,68,11.93,37.77
462,0.004,0.331,1.424,3.085,76,11.93,37.81
462.065,0.127,0.414,1.424,3.085,76,11.93,37.83
462.129,-0.009,0.331,1.424,3.085,76,11.93,37.81
462.194,-0.096,0.352,1.424,3.085,76,11.92,37.75
462.258,-0.081,0.352,1.424,3.085,76,11.93,37.67
462.323,-0.088,0.331,1.424,3.084,76,11.93,37.56
462.387,-0.099,0.29,1.424,3.084,76,11.92,37.48
462.452,-0.064,0.414,1.424,3.084,76,11.93,37.4
462.516,-0.119,0.352,1.424,3.084,76,11.93,37.32
462.581,-0.044,0.435,1.424,3.083,76,11.92,37.3
462.645,0.125,0.704,1.423,3.083,76,11.93,37.23
462.71,-0.08,0.269,1.423,3.083,76,11.93,37.19
462.774,-0.044,0.269,1.422,3.083,76,11.92,37.12
462.839,0.053,0.29,1.422,3.083,73,11.92,37.09
462.903,0.117,0.29,1.422,3.083,73,11.92,37.05
462.968,-0.079,0.394,1.422,3.083,73,11.92,37.01
463.032,-0.096,0.269,1.422,3.083,73,11.92,36.98
463.097,-0.082,0.269,1.422,3.083,73,11.92,36.91
463.161,-0.091,0.414,1.422,3.081,73,11.92,36.84
463.226,-0.102,0.352,1.422,3.083,73,11.92,36.81
463.29,-0.084,0.311,1.422,3.081,73,11.92,36.78
463.355,-0.097,0.331,1.422,3.08,73,11.93,36.76
463.419,-0.126,0.435,1.422,3.08,73,11.92,36.74
463.484,0.201,0.663,1.422,3.08,73,11.92,36.7
463.548,-0.077,0.414,1.422,3.081,73,11.92,36.7
463.613,-0.053,0.29,1.422,3.08,73,11.92,36.68
463.677,0.016,0.435,1.422,3.081,69,11.92,36.65
463.742,0.148,0.311,1.422,3.08,69,11.92,36.62
463.806,-0.006,0.373,1.421,3.08,69,11.92,36.58
463.871,-0.086,0.311,1.422,3.08,69,11.92,36.55
463.935,-0.071,0.352,1.422,3.08,69,11.92,36.53
464,-0.075,0.331,1.422,3.08,69,11.92,36.46
464.065,-0.086,0.331,1.422,3.08,69,11.92,36.4
464.129,-0.088,0.311,1.421,3.08,69,11.92,36.38
464.194,-0.07,0.29,1.422,3.08,69,11.92,36.36
464.258,-0.069,0.331,1.421,3.08,69,11.92,36.36
464.323,-0.092,0.331,1.421,3.08,69,11.92,36.35
464.387,0.237,0.829,1.42,3.079,69,11.92,36.35
464.452,-0.038,0.352,1.42,3.078,69,11.92,36.35
464.516,-0.014,0.29,1.42,3.078,69,11.92,36.35
464.581,0.054,0.269,1.42,3.078,69,11.92,36.36
464.645,0.186,0.29,1.42,3.078,69,11.92,36.36
464.71,0.032,0.228,1.42,3.078,69,11.92,36.36
464.774,-0.057,0.311,1.42,3.078,66,11.92,36.36
464.839,-0.045,0.394,1.42,3.078,66,11.92,36.35
464.903,-0.052,0.331,1.42,3.078,66,11.92,36.28
464.968,-0.069,0.352,1.42,3.078,66,11.92,36.26
465.032,-0.073,0.311,1.42,3.078,66,11.92,36.26
465.097,-0.055,0.352,1.42,3.078,66,11.92,36.29
465.161,-0.072,0.249,1.42,3.078,66,11.92,36.35
465.226,-0.097,0.352,1.42,3.075,66,11.92,36.44
465.29,0.222,0.704,1.42,3.075,66,11.92,36.52
465.355,-0.051,0.29,1.42,3.076,66,11.92,36.59
465.419,-0.024,0.29,1.42,3.075,66,11.92,36.66
465.484,0.048,0.311,1.42,3.075,67,11.92,36.74
465.548,0.173,0.311,1.42,3.075,67,11.92,36.81
465.613,0.003,0.331,1.42,3.075,67,11.92,36.88
465.677,-0.069,0.352,1.42,3.075,67,11.92,36.96
465.742,-0.057,0.269,1.42,3.075,67,11.92,37
465.806,-0.071,0.311,1.42,3.075,67,11.92,37
465.871,-0.075,0.29,1.42,3.075,67,11.92,37.03
465.935,-0.063,0.311,1.42,3.075,67,11.92,37.09
466,-0.063,0.311,1.418,3.075,67,11.92,37.17
466.065,-0.098,0.331,1.418,3.074,67,11.92,37.24
466.129,0.209,0.684,1.418,3.074,67,11.92,37.37
466.194,-0.056,0.311,1.418,3.075,67,11.92,37.37
466.258,-0.026,0.249,1.417,3.074,67,11.92,37.44
466.323,0.039,0.269,1.417,3.073,70,11.92,37.5
466.387,0.165,0.29,1.417,3.073,70,11.92,37.56
466.452,0.029,0.269,1.417,3.073,70,11.92,37.61
466.516,-0.061,0.29,1.417,3.073,70,11.92,37.64
466.581,-0.046,0.249,1.417,3.073,70,11.92,37.64
466.645,-0.055,0.29,1.417,3.073,70,11.92,37.59
466.71,-0.068,0.331,1.417,3.073,70,11.92,37.54
466.774,-0.04,0.29,1.417,3.073,70,11.92,37.49
466.839,-0.083,0.249,1.417,3.073,70,11.92,37.43
466.903,-0.04,0.477,1.417,3.073,70,11.92,37.4
466.968,0.182,0.684,1.417,3.073,70,11.9,37.34
467.032,-0.047,0.311,1.417,3.073,70,11.9,37.28
467.097,-0.011,0.29,1.417,3.071,70,11.92,37.23
467.161,0.083,0.29,1.417,3.071,73,11.92,37.19
467.226,0.158,0.311,1.417,3.071,73,11.9,37.16
467.29,-0.039,0.331,1.417,3.073,73,11.92,37.12
467.355,-0.061,0.29,1.417,3.071,73,11.9,37.1
467.419,-0.049,0.29,1.417,3.071,73,11.92,37.02
467.484,-0.059,0.29,1.417,3.073,73,11.9,36.95
467.548,-0.069,0.311,1.417,3.073,73,11.92,36.92
467.613,-0.06,0.311,1.417,3.071,73,11.9,36.9
467.677,-0.054,0.311,1.417,3.07,73,11.9,36.89
467.742,-0.092,0.311,1.415,3.07,73,11.9,36.87
467.806,0.224,0.767,1.416,3.07,73,11.9,36.85
467.871,-0.052,0.352,1.415,3.07,73,11.92,36.83
467.935,-0.03,0.29,1.415,3.07,73,11.9,36.82
468,0.028,0.311,1.415,3.071,68,11.9,36.81
468.065,0.161,0.29,1.415,3.07,68,11.9,36.8
468.129,0.044,0.249,1.415,3.073,68,11.92,36.78
468.194,-0.068,0.331,1.415,3.07,68,11.9,36.78
468.258,-0.055,0.29,1.415,3.07,68,11.9,36.77
468.323,-0.056,0.311,1.415,3.073,68,11.9,36.7
468.387,-0.068,0.311,1.415,3.071,68,11.9,36.66
468.452,-0.072,0.29,1.415,3.073,68,11.9,36.65
468.516,-0.073,0.311,1.415,3.073,68,11.9,36.65
468.581,-0.039,0.331,1.415,3.073,68,11.9,36.66
468.645,-0.084,0.29,1.415,3.074,68,11.9,36.65
468.71,0.087,0.622,1.415,3.074,68,11.9,36.65
468.774,0.076,0.559,1.415,3.075,68,11.9,36.64
468.839,-0.036,0.331,1.415,3.075,68,11.9,36.62
468.903,0.002,0.311,1.415,3.075,64,11.9,36.6
468.968,0.11,0.394,1.415,3.078,64,11.9,36.58
469.032,0.163,0.29,1.415,3.079,64,11.9,36.56
469.097,-0.036,0.373,1.415,3.08,64,11.9,36.53
469.161,-0.048,0.311,1.415,3.08,64,11.9,36.49
469.226,-0.038,0.311,1.415,3.083,64,11.9,36.39
469.29,-0.047,0.311,1.413,3.083,64,11.9,36.29
469.355,-0.052,0.311,1.412,3.083,64,11.9,36.23
469.419,-0.052,0.29,1.413,3.084,64,11.9,36.19
469.484,-0.053,0.331,1.413,3.085,64,11.9,36.18
469.548,-0.019,0.269,1.413,3.088,64,11.9,36.16
469.613,-0.057,0.373,1.412,3.088,64,11.9,36.14
469.677,0.031,0.539,1.412,3.09,64,11.9,36.13
469.742,0.164,1.015,1.412,3.093,64,11.9,36.13
469.806,-0.01,0.394,1.412,3.093,64,11.9,36.13
469.871,0.02,0.269,1.413,3.094,64,11.9,36.14
469.935,0.121,0.29,1.412,3.095,64,11.9,36.15
470,0.203,0.29,1.412,3.095,64,11.9,36.2
470.065,-0.003,0.269,1.411,3.096,64,11.9,36.3
470.129,-0.029,0.311,1.411,3.097,61,11.9,36.32
470.194,-0.019,0.228,1.412,3.096,61,11.9,36.35
470.258,-0.029,0.311,1.412,3.097,61,11.9,36.36
470.323,-0.038,0.269,1.412,3.097,61,11.9,36.42
470.387,-0.04,0.269,1.412,3.097,61,11.9,36.48
470.452,-0.04,0.311,1.412,3.098,61,11.9,36.57
470.516,-0.01,0.311,1.412,3.1,61,11.9,36.64
470.581,-0.051,0.29,1.412,3.1,61,11.9,36.7
