Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
899.484,-0.07,0.202,2.359,2.764,69,12.94,48.97
899.548,-0.141,0.277,2.359,2.764,69,12.94,48.93
899.613,-0.126,0.251,2.359,2.764,69,12.94,48.84
899.677,0.237,0.168,2.359,2.764,69,12.94,48.8
899.742,-0.049,0.275,2.359,2.764,69,12.94,48.78
899.806,0.024,0.308,2.359,2.764,69,12.94,48.75
899.871,0.18,0.231,2.359,2.764,64,12.94,48.71
899.935,0.309,0.264,2.359,2.764,64,12.94,48.68
900,-0.053,0.342,2.359,2.764,64,12.95,48.65
900.065,-0.129,0.117,2.359,2.764,64,12.95,48.59
900.129,-0.128,0.231,2.359,2.764,64,12.94,48.54
900.194,-0.139,0.293,2.359,2.764,64,12.95,48.43
900.258,-0.15,0.275,2.359,2.764,64,12.95,48.4
900.323,-0.154,0.298,2.359,2.764,64,12.94,48.37
900.387,-0.146,0.122,2.359,2.764,64,12.94,48.38
900.452,-0.097,0.161,2.359,2.764,64,12.94,48.41
900.516,-0.173,0.117,2.359,2.764,64,12.95,48.39
900.581,-0.039,0.251,2.359,2.764,64,12.94,48.39
900.645,0.101,0.363,2.359,2.764,64,12.94,48.4
900.71,-0.071,0.228,2.359,2.764,64,12.94,48.44
900.774,0.011,0.117,2.358,2.762,64,12.94,48.52
900.839,0.181,0.023,2.358,2.763,62,12.94,48.66
900.903,0.244,0.303,2.359,2.764,62,12.94,48.76
900.968,-0.118,0.383,2.359,2.764,62,12.94,48.86
901.032,-0.164,0.337,2.359,2.763,62,12.94,48.95
901.097,-0.162,0.339,2.359,2.763,62,12.95,49.04
901.161,-0.173,0.313,2.359,2.764,62,12.95,49.08
901.226,-0.178,0.199,2.359,2.764,62,12.95,49.17
901.29,-0.161,0.329,2.357,2.762,62,12.95,49.28
901.355,-0.124,0.254,2.358,2.762,62,12.95,49.44
901.419,-0.193,0.228,2.357,2.762,62,12.95,49.56
901.484,0.148,0.254,2.358,2.762,62,12.95,49.63
901.548,-0.117,0.344,2.358,2.762,62,12.95,49.72
901.613,-0.074,0.347,2.357,2.763,62,12.94,49.84
901.677,0.028,0.117,2.358,2.764,67,12.94,49.99
901.742,0.222,0.106,2.358,2.764,67,12.94,50.13
901.806,0.166,0.396,2.359,2.763,67,12.94,50.25
901.871,-0.146,0.342,2.358,2.762,67,12.95,50.34
901.935,-0.16,0.36,2.359,2.762,67,12.95,50.45
902,-0.158,0.039,2.359,2.762,67,12.95,50.53
902.065,-0.166,0.223,2.359,2.763,67,12.95,50.58
902.129,-0.149,0.3,2.357,2.763,67,12.95,50.66
902.194,-0.114,0.378,2.357,2.762,67,12.94,50.74
902.258,-0.179,0.275,2.357,2.762,67,12.94,50.84
902.323,0.176,0.163,2.357,2.762,67,12.94,50.9
902.387,-0.101,0.326,2.357,2.762,67,12.95,50.89
902.452,-0.05,0.275,2.357,2.762,67,12.94,50.88
902.516,0.054,0.163,2.357,2.762,67,12.94,50.9
902.581,0.247,0.199,2.357,2.762,67,12.95,50.93
902.645,0.171,0.293,2.357,2.762,67,12.95,50.96
902.71,-0.126,0.251,2.357,2.762,67,12.94,50.95
902.774,-0.137,0.251,2.357,2.762,67,12.94,50.95
902.839,-0.138,0.166,2.357,2.762,67,12.95,50.91
902.903,-0.147,0.264,2.357,2.762,67,12.95,50.85
902.968,-0.131,0.163,2.357,2.762,67,12.94,50.81
903.032,-0.091,0.308,2.357,2.762,67,12.94,50.8
903.097,-0.163,0.329,2.357,2.762,67,12.94,50.81
903.161,0.17,0.303,2.357,2.762,67,12.94,50.79
903.226,-0.062,0.357,2.357,2.762,67,12.94,50.72
903.29,-0.044,0.295,2.357,2.762,67,12.94,50.69
903.355,0.054,0.161,2.357,2.762,104,12.94,50.68
903.419,0.245,0.023,2.357,2.762,104,12.94,50.68
903.484,0.183,0.197,2.357,2.762,104,12.94,50.68
903.548,-0.124,0.249,2.357,2.762,104,12.95,50.62
903.613,-0.135,0.277,2.357,2.762,104,12.95,50.57
903.677,-0.134,0.313,2.357,2.762,104,12.95,50.49
903.742,-0.145,0.251,2.357,2.762,104,12.95,50.37
903.806,-0.147,0.197,2.357,2.762,104,12.95,50.27
903.871,-0.083,0.326,2.357,2.762,104,12.94,50.19
903.935,-0.141,0.277,2.357,2.762,104,12.94,50.16
904,-0.159,0.337,2.357,2.762,104,12.94,50.09
904.065,0.252,0.254,2.357,2.762,104,12.94,49.98
904.129,-0.056,0.119,2.357,2.762,104,12.95,49.89
904.194,0.014,0.339,2.357,2.762,104,12.95,49.83
904.258,0.163,0.329,2.354,2.762,104,12.95,49.78
904.323,0.323,0.117,2.355,2.762,104,12.95,49.74
904.387,-0.025,0.251,2.354,2.762,104,12.95,49.67
904.452,-0.127,0.391,2.354,2.762,100,12.95,49.58
904.516,-0.122,0.344,2.357,2.762,100,12.95,49.49
904.581,-0.129,0.337,2.355,2.762,100,12.95,49.34
904.645,-0.136,0.326,2.355,2.762,100,12.95,49.24
904.71,-0.135,0.031,2.354,2.762,100,12.95,49.17
904.774,-0.089,0.026,2.354,2.762,100,12.94,49.14
904.839,-0.104,0.251,2.354,2.762,100,12.95,49.13
904.903,-0.144,0.293,2.354,2.762,100,12.94,49.06
904.968,0.29,0.324,2.354,2.762,100,12.95,48.99
905.032,-0.105,0.212,2.354,2.76,100,12.95,48.96
905.097,0,0.254,2.354,2.76,100,12.95,48.92
905.161,0.118,0.231,2.354,2.76,100,12.95,48.89
905.226,0.318,0.311,2.354,2.76,100,12.95,48.84
905.29,0.087,0.293,2.354,2.76,100,12.95,48.8
905.355,-0.118,0.287,2.355,2.762,100,12.95,48.73
905.419,-0.114,0.277,2.354,2.762,100,12.95,48.67
905.484,-0.119,0.199,2.354,2.76,100,12.95,48.56
905.548,-0.128,0.197,2.354,2.759,100,12.95,48.47
905.613,-0.126,0.28,2.354,2.76,100,12.95,48.45
905.677,-0.124,0.199,2.354,2.76,100,12.95,48.42
905.742,-0.061,0.295,2.354,2.762,100,12.95,48.46
905.806,-0.129,0.386,2.354,2.759,100,12.95,48.43
905.871,-0.121,0.233,2.354,2.759,100,12.95,48.41
905.935,0.237,0.254,2.354,2.759,100,12.95,48.43
906,-0.039,0.163,2.354,2.759,100,12.95,48.54
906.065,0.033,0.117,2.354,2.759,100,12.95,48.68
906.129,0.184,0.225,2.354,2.759,100,12.95,48.82
906.194,0.321,0.254,2.354,2.759,100,12.95,48.95
906.258,-0.041,0.329,2.354,2.759,100,12.95,49.09
906.323,-0.122,0.329,2.354,2.759,100,12.95,49.21
906.387,-0.117,0.256,2.354,2.759,100,12.95,49.32
906.452,-0.125,0.275,2.354,2.759,100,12.95,49.38
906.516,-0.132,0.228,2.354,2.759,100,12.95,49.48
906.581,-0.116,0.036,2.354,2.759,100,12.95,49.62
906.645,-0.081,0.332,2.354,2.759,100,12.95,49.79
906.71,-0.147,0.231,2.354,2.759,100,12.95,49.94
906.774,0.21,0.303,2.354,2.759,100,12.95,50
906.839,-0.086,0.386,2.354,2.759,100,12.95,50.09
906.903,-0.025,0.35,2.354,2.759,100,12.95,50.21
906.968,0.074,0.018,2.354,2.759,100,12.95,50.34
907.032,0.269,0.023,2.354,2.759,100,12.95,50.47
907.097,0.199,0.272,2.354,2.759,100,12.95,50.55
907.161,-0.104,0.344,2.354,2.759,68,12.95,50.61
907.226,-0.114,0.275,2.354,2.759,68,12.94,50.67
907.29,-0.114,0.347,2.354,2.759,68,12.94,50.74
907.355,-0.122,0.324,2.354,2.759,68,12.94,50.75
907.419,-0.113,0.021,2.354,2.759,68,12.95,50.8
907.484,-0.061,0.355,2.354,2.759,68,12.94,50.85
907.548,-0.133,0.386,2.354,2.759,68,12.94,50.94
907.613,0.027,0.295,2.354,2.759,68,12.94,50.96
907.677,0.118,0.368,2.354,2.759,68,12.95,50.93
907.742,-0.022,0.197,2.354,2.759,68,12.95,50.91
907.806,0.07,0.166,2.354,2.759,68,12.94,50.91
907.871,0.246,0.023,2.354,2.759,68,12.94,50.92
907.935,0.266,0.197,2.354,2.759,68,12.95,50.93
908,-0.074,0.275,2.354,2.759,68,12.94,50.91
908.065,-0.103,0.326,2.354,2.759,70,12.94,50.88
908.129,-0.103,0.228,2.354,2.759,70,12.94,50.82
908.194,-0.113,0.272,2.354,2.759,70,12.94,50.71
908.258,-0.115,0.254,2.354,2.759,70,12.94,50.63
908.323,-0.051,0.163,2.354,2.759,70,12.94,50.55
908.387,-0.114,0.166,2.354,2.759,70,12.94,50.55
908.452,-0.125,0.347,2.354,2.759,70,12.94,50.51
908.516,0.276,0.287,2.354,2.759,70,12.94,50.41
908.581,-0.026,0.329,2.354,2.759,70,12.94,50.32
908.645,0.046,0.329,2.354,2.759,70,12.94,50.27
908.71,0.198,0.199,2.353,2.759,70,12.94,50.23
908.774,0.342,0.313,2.352,2.759,70,12.94,50.19
908.839,-0.009,0.357,2.352,2.758,70,12.94,50.1
908.903,-0.098,0.381,2.352,2.759,70,12.94,50
908.968,-0.09,0.223,2.352,2.759,70,12.94,49.9
909.032,-0.097,0.023,2.352,2.758,70,12.94,49.72
909.097,-0.104,0.161,2.352,2.759,70,12.94,49.61
909.161,-0.107,0.223,2.352,2.758,70,12.94,49.51
909.226,-0.071,0.197,2.352,2.757,70,12.94,49.46
909.29,-0.07,0.376,2.352,2.757,70,12.94,49.44
909.355,-0.12,0.36,2.352,2.757,70,12.94,49.34
909.419,0.334,0.225,2.352,2.757,70,12.94,49.27
909.484,-0.104,0.264,2.352,2.757,70,12.94,49.23
909.548,0.018,0.316,2.352,2.758,70,12.94,49.2
909.613,0.133,0.199,2.352,2.757,70,12.94,49.18
909.677,0.333,0.295,2.352,2.757,70,12.94,49.15
909.742,0.144,0.381,2.352,2.758,70,12.94,49.1
909.806,-0.089,0.401,2.352,2.757,64,12.94,49.05
909.871,-0.088,0.158,2.352,2.757,64,12.94,48.99
909.935,-0.089,0.021,2.352,2.757,64,12.94,48.87
910,-0.101,0.295,2.352,2.757,64,12.94,48.77
910.065,-0.105,0.163,2.352,2.757,64,12.94,48.71
910.129,-0.1,0.251,2.352,2.757,64,12.94,48.7
910.194,-0.037,0.197,2.352,2.757,64,12.94,48.71
910.258,-0.11,0.228,2.352,2.757,64,12.94,48.69
910.323,-0.045,0.293,2.352,2.757,64,12.94,48.63
910.387,0.213,0.319,2.352,2.757,64,12.94,48.61
910.452,-0.017,0.197,2.352,2.757,64,12.94,48.6
910.516,0.064,0.199,2.352,2.757,64,12.94,48.6
910.581,0.229,0.228,2.352,2.757,64,12.94,48.59
910.645,0.315,0.285,2.352,2.757,64,12.94,48.58
910.71,-0.049,0.344,2.352,2.757,64,12.95,48.55
910.774,-0.104,0.254,2.352,2.757,64,12.94,48.53
910.839,-0.101,0.249,2.352,2.757,64,12.94,48.48
910.903,-0.111,0.277,2.352,2.757,64,12.95,48.4
910.968,-0.115,0.199,2.349,2.757,64,12.95,48.37
911.032,-0.115,0.163,2.349,2.757,64,12.95,48.37
911.097,-0.059,0.119,2.349,2.757,64,12.95,48.45
911.161,-0.104,0.023,2.35,2.757,64,12.94,48.56
911.226,-0.133,0.35,2.349,2.757,64,12.94,48.6
911.29,0.248,0.269,2.35,2.757,64,12.94,48.67
911.355,-0.047,0.332,2.349,2.757,64,12.94,48.77
911.419,0.021,0.313,2.349,2.757,64,12.94,48.88
911.484,0.157,0.251,2.349,2.757,64,12.94,48.99
911.548,0.335,0.228,2.349,2.757,64,12.94,49.1
911.613,0.024,0.412,2.349,2.757,64,12.94,49.18
911.677,-0.11,0.254,2.349,2.757,64,12.94,49.27
911.742,-0.103,0.194,2.349,2.757,64,12.94,49.36
911.806,-0.107,0.269,2.349,2.757,64,12.93,49.39
911.871,-0.114,0.163,2.349,2.757,64,12.93,49.45
911.935,-0.097,0.231,2.349,2.757,64,12.93,49.56
912,-0.063,0.223,2.349,2.757,64,12.93,49.68
912.065,-0.13,0.202,2.349,2.757,64,12.93,49.83
912.129,0.247,0.275,2.349,2.757,64,12.93,49.91
912.194,-0.1,0.275,2.349,2.757,64,12.93,49.99
912.258,-0.013,0.277,2.349,2.757,64,12.93,50.1
912.323,0.087,0.316,2.349,2.757,64,12.93,50.25
912.387,0.277,0.298,2.349,2.757,64,12.93,50.39
912.452,0.191,0.357,2.349,2.757,64,12.93,50.51
912.516,-0.1,0.389,2.349,2.757,69,12.93,50.6
912.581,-0.11,0.236,2.349,2.757,69,12.93,50.66
912.645,-0.11,0.153,2.349,2.757,69,12.93,50.69
912.71,-0.119,0.251,2.349,2.757,69,12.93,50.67
912.774,-0.111,0.383,2.349,2.757,69,12.93,50.68
912.839,-0.115,0.383,2.349,2.754,69,12.93,50.69
912.903,-0.135,0.272,2.349,2.754,69,12.93,50.75
912.968,0.285,0.29,2.349,2.754,69,12.94,50.75
913.032,-0.099,0.295,2.349,2.754,69,12.94,50.7
913.097,0.015,0.334,2.349,2.754,69,12.93,50.68
913.161,0.146,0.202,2.349,2.754,69,12.93,50.68
913.226,0.339,0.254,2.349,2.754,69,12.93,50.69
913.29,0.085,0.311,2.349,2.754,69,12.93,50.69
913.355,-0.089,0.275,2.349,2.754,72,12.93,50.66
913.419,-0.084,0.199,2.349,2.755,72,12.93,50.64
913.484,-0.089,0.29,2.349,2.755,72,12.93,50.55
913.548,-0.095,0.199,2.349,2.754,72,12.93,50.46
913.613,-0.046,0.334,2.349,2.754,72,12.94,50.41
913.677,-0.069,0.342,2.349,2.755,72,12.93,50.36
913.742,-0.105,0.378,2.349,2.754,72,12.93,50.35
913.806,0.321,0.319,2.349,2.754,72,12.94,50.27
913.871,-0.052,0.324,2.349,2.754,72,12.94,50.18
913.935,0.048,0.225,2.349,2.754,72,12.93,50.12
914,0.179,0.202,2.349,2.754,72,12.93,50.07
914.065,0.372,0.272,2.349,2.754,72,12.93,50.05
914.129,0.098,0.425,2.349,2.754,72,12.94,49.99
914.194,-0.066,0.114,2.347,2.754,71,12.94,49.89
914.258,-0.061,0.021,2.347,2.754,71,12.94,49.82
914.323,-0.064,0.293,2.347,2.754,71,12.93,49.67
914.387,-0.07,0.272,2.349,2.754,71,12.94,49.51
914.452,-0.071,0.326,2.349,2.754,71,12.94,49.44
914.516,-0.028,0.026,2.348,2.754,71,12.94,49.37
914.581,-0.039,0.021,2.347,2.754,71,12.94,49.37
914.645,-0.081,0.254,2.347,2.754,71,12.94,49.3
914.71,0.354,0.225,2.347,2.754,71,12.94,49.22
914.774,-0.043,0.36,2.347,2.754,71,12.93,49.19
914.839,0.061,0.231,2.347,2.754,71,12.93,49.16
914.903,0.185,0.3,2.347,2.754,71,12.93,49.15
914.968,0.382,0.023,2.347,2.754,71,12.93,49.13
915.032,0.147,0.311,2.347,2.754,71,12.93,49.1
915.097,-0.053,0.409,2.347,2.754,66,12.94,49.04
915.161,-0.051,0.329,2.347,2.754,66,12.93,48.99
915.226,-0.056,0.228,2.347,2.754,66,12.93,48.88
915.29,-0.068,0.316,2.347,2.754,66,12.93,48.8
915.355,-0.076,0.298,2.347,2.754,66,12.93,48.76
915.419,-0.068,0.199,2.347,2.754,66,12.93,48.74
915.484,-0.019,0.376,2.347,2.754,66,12.93,48.77
915.548,-0.096,0.355,2.347,2.754,66,12.93,48.73
915.613,0.073,0.321,2.347,2.753,66,12.93,48.69
915.677,0.135,0.339,2.347,2.754,66,12.93,48.68
915.742,0.004,0.228,2.347,2.754,66,12.93,48.69
915.806,0.093,0.197,2.347,2.754,66,12.92,48.69
915.871,0.269,0.199,2.347,2.754,66,12.92,48.68
915.935,0.295,0.117,2.347,2.754,66,12.92,48.68
916,-0.054,0.251,2.347,2.754,66,12.92,48.65
916.065,-0.086,0.254,2.347,2.753,64,12.93,48.62
916.129,-0.082,0.251,2.347,2.753,64,12.92,48.56
916.194,-0.093,0.293,2.347,2.753,64,12.92,48.46
916.258,-0.097,0.295,2.347,2.753,64,12.93,48.42
916.323,-0.096,0.231,2.347,2.752,64,12.92,48.41
916.387,-0.069,0.254,2.347,2.754,64,12.92,48.42
916.452,-0.051,0.228,2.347,2.752,64,12.92,48.43
916.516,-0.111,0.332,2.347,2.754,64,12.92,48.39
916.581,0.318,0.342,2.347,2.752,64,12.92,48.4
916.645,-0.116,0.256,2.345,2.753,64,12.92,48.41
916.71,0.015,0.254,2.347,2.752,64,12.92,48.43
916.774,0.121,0.254,2.345,2.752,64,12.92,48.43
916.839,0.317,0.119,2.345,2.752,64,12.92,48.44
916.903,0.196,0.246,2.347,2.752,64,12.92,48.44
916.968,-0.084,0.256,2.347,2.752,63,12.92,48.42
917.032,-0.092,0.326,2.347,2.752,63,12.92,48.42
917.097,-0.094,0.251,2.347,2.752,63,12.92,48.42
917.161,-0.109,0.251,2.347,2.752,63,12.92,48.46
917.226,-0.115,0.344,2.345,2.752,63,12.92,48.58
917.29,-0.108,0.3,2.347,2.752,63,12.92,48.71
917.355,-0.053,0.119,2.345,2.752,63,12.92,48.87
917.419,-0.124,0.026,2.347,2.752,63,12.92,49
917.484,-0.019,0.194,2.347,2.752,63,12.92,49.1
917.548,0.15,0.324,2.347,2.752,63,12.92,49.23
917.613,-0.023,0.269,2.347,2.752,63,12.93,49.38
917.677,0.064,0.117,2.345,2.752,63,12.93,49.53
917.742,0.233,0.023,2.347,2.752,63,12.93,49.67
917.806,0.293,0.243,2.347,2.752,63,12.93,49.8
917.871,-0.064,0.363,2.347,2.752,63,12.93,49.92
917.935,-0.106,0.228,2.347,2.752,64,12.93,50.02
918,-0.101,0.223,2.347,2.752,64,12.93,50.12
918.065,-0.111,0.344,2.347,2.752,64,12.93,50.16
918.129,-0.113,0.396,2.347,2.752,64,12.92,50.23
918.194,-0.051,0.272,2.347,2.752,64,12.92,50.34
918.258,-0.117,0.168,2.347,2.752,64,12.93,50.48
918.323,-0.12,0.256,2.345,2.752,64,12.92,50.6
918.387,0.239,0.339,2.347,2.752,64,12.92,50.65
918.452,-0.031,0.243,2.345,2.752,64,12.93,50.71
918.516,0.044,0.021,2.345,2.752,64,12.92,50.82
918.581,0.195,0.293,2.345,2.752,64,12.93,50.93
918.645,0.314,0.251,2.344,2.752,64,12.93,51.02
918.71,-0.069,0.251,2.344,2.752,64,12.92,51.07
918.774,-0.111,0.249,2.344,2.752,70,12.93,51.11
918.839,-0.108,0.228,2.344,2.752,70,12.92,51.13
918.903,-0.117,0.256,2.344,2.752,70,12.92,51.08
918.968,-0.107,0.231,2.344,2.752,70,12.92,51.03
919.032,-0.059,0.394,2.344,2.75,70,12.92,51.01
919.097,-0.132,0.399,2.344,2.752,70,12.93,51.01
919.161,0.073,0.275,2.344,2.752,70,12.93,50.99
919.226,0.077,0.282,2.344,2.752,70,12.93,50.91
919.29,-0.019,0.021,2.344,2.752,70,12.92,50.82
919.355,0.076,0.117,2.344,2.752,70,12.93,50.77
919.419,0.257,0.114,2.344,2.752,70,12.93,50.74
919.484,0.244,0.29,2.344,2.752,70,12.93,50.72
919.548,-0.082,0.197,2.344,2.752,72,12.92,50.66
919.613,-0.102,0.378,2.344,2.752,72,12.92,50.58
919.677,-0.097,0.36,2.344,2.752,72,12.92,50.49
919.742,-0.105,0.254,2.344,2.752,72,12.92,50.34
919.806,-0.103,0.277,2.344,2.752,72,12.92,50.23
919.871,-0.036,0.254,2.344,2.752,72,12.92,50.12
919.935,-0.105,0.163,2.344,2.752,72,12.92,50.07
920,-0.081,0.251,2.344,2.752,72,12.93,50
920.065,0.273,0.313,2.344,2.752,72,12.93,49.88
920.129,-0.008,0.389,2.344,2.752,72,12.93,49.76
920.194,0.071,0.256,2.344,2.752,72,12.93,49.68
920.258,0.234,0.199,2.344,2.752,72,12.93,49.63
920.323,0.338,0.153,2.344,2.752,72,12.93,49.57
920.387,-0.03,0.365,2.344,2.752,72,12.93,49.49
920.452,-0.092,0.117,2.344,2.749,70,12.93,49.4
920.516,-0.087,0.117,2.344,2.752,70,12.93,49.28
920.581,-0.094,0.269,2.344,2.749,70,12.93,49.12
920.645,-0.101,0.277,2.344,2.75,70,12.93,49.03
920.71,-0.101,0.313,2.344,2.752,70,12.93,48.98
920.774,-0.054,0.254,2.344,2.75,70,12.93,48.96
920.839,-0.072,0.199,2.344,2.75,70,12.93,48.94
920.903,-0.113,0.391,2.344,2.752,70,12.93,48.89
920.968,0.319,0.28,2.344,2.752,70,12.93,48.83
921.032,-0.077,0.326,2.344,2.75,70,12.93,48.81
921.097,0.029,0.117,2.344,2.749,70,12.93,48.81
921.161,0.149,0.251,2.344,2.749,70,12.93,48.79
921.226,0.349,0.334,2.343,2.749,70,12.93,48.77
921.29,0.117,0.355,2.344,2.749,70,12.93,48.74
921.355,-0.092,0.199,2.344,2.749,64,12.93,48.69
921.419,-0.093,0.117,2.344,2.749,64,12.92,48.64
921.484,-0.097,0.117,2.344,2.749,64,12.93,48.55
921.548,-0.108,0.231,2.344,2.749,64,12.93,48.45
921.613,-0.112,0.228,2.342,2.749,64,12.93,48.42
921.677,-0.112,0.267,2.343,2.749,64,12.93,48.42
921.742,-0.107,0.329,2.342,2.749,64,12.94,48.44
921.806,-0.051,0.223,2.342,2.749,64,12.94,48.43
921.871,-0.108,0.386,2.342,2.749,64,12.94,48.4
921.935,-0.106,0.293,2.342,2.749,64,12.94,48.41
922,0.263,0.202,2.342,2.749,64,12.95,48.42
922.065,-0.016,0.254,2.342,2.749,64,12.94,48.46
922.129,0.053,0.228,2.342,2.749,64,12.94,48.44
922.194,0.198,0.272,2.342,2.749,64,12.94,48.46
922.258,0.341,0.194,2.342,2.749,64,12.94,48.47
922.323,-0.016,0.409,2.342,2.749,64,12.94,48.46
922.387,-0.11,0.329,2.342,2.749,59,12.94,48.44
922.452,-0.109,0.269,2.342,2.749,59,12.93,48.46
922.516,-0.118,0.316,2.342,2.749,59,12.93,48.47
922.581,-0.129,0.197,2.342,2.749,59,12.94,48.55
922.645,-0.133,0.313,2.342,2.749,59,12.94,48.66
922.71,-0.128,0.034,2.342,2.749,59,12.93,48.8
922.774,-0.08,0.161,2.342,2.749,59,12.93,48.95
922.839,-0.075,0.311,2.342,2.749,59,12.94,49.03
922.903,0.169,0.321,2.342,2.749,59,12.93,49.13
922.968,0.176,0.308,2.342,2.749,59,12.93,49.27
923.032,-0.044,0.275,2.342,2.749,59,12.93,49.42
923.097,0.036,0.332,2.342,2.749,62,12.93,49.54
923.161,0.199,0.161,2.342,2.749,62,12.94,49.75
923.226,0.288,0.119,2.342,2.749,62,12.94,49.76
923.29,-0.081,0.378,2.342,2.749,62,12.94,49.85
923.355,-0.137,0.326,2.342,2.749,62,12.94,49.93
923.419,-0.142,0.293,2.342,2.749,62,12.94,50
923.484,-0.145,0.293,2.342,2.749,62,12.94,50.03
923.548,-0.148,0.166,2.342,2.749,62,12.94,50.09
923.613,-0.131,0.277,2.342,2.749,62,12.94,50.19
923.677,-0.099,0.275,2.342,2.749,62,12.94,50.32
923.742,-0.162,0.308,2.342,2.748,62,12.94,50.46
923.806,0.186,0.29,2.342,2.749,62,12.94,50.47
923.871,-0.095,0.308,2.342,2.749,62,12.94,50.52
923.935,-0.037,0.117,2.342,2.749,62,12.94,50.6
924,0.061,0.021,2.342,2.749,62,12.94,50.7
924.065,0.252,0.199,2.342,2.749,62,12.94,50.9
924.129,0.181,0.332,2.342,2.749,62,12.93,51.1
924.194,-0.124,0.29,2.342,2.749,62,12.9,51.2
924.258,-0.137,0.311,2.342,2.749,62,12.87,51.24
924.323,-0.137,0.329,2.342,2.749,62,12.95,51.24
924.387,-0.145,0.355,2.342,2.749,62,12.89,51.22
924.452,-0.144,0.295,2.34,2.747,62,13.1,51.23
924.516,-0.08,0.117,2.34,2.748,62,13.48,51.22
924.581,-0.142,0.023,2.342,2.748,62,13.58,51.24
924.645,-0.152,0.287,2.34,2.747,62,13.53,51.21
924.71,0.241,0.29,2.339,2.749,62,13.53,51.12
924.774,0.009,0.231,2.34,2.747,62,13.48,51.06
924.839,0.047,0.228,2.339,2.747,62,13.48,51.01
924.903,0.172,0.117,2.339,2.749,62,13.5,50.99
924.968,0.312,0.161,2.34,2.748,62,13.44,50.95
925.032,-0.043,0.254,2.339,2.748,62,13.37,50.89
925.097,-0.129,0.251,2.339,2.748,100,13.22,50.74
925.161,-0.123,0.326,2.339,2.747,100,13.21,50.73
925.226,-0.13,0.319,2.339,2.747,100,13.23,50.58
925.29,-0.136,0.373,2.339,2.747,100,13.23,50.44
925.355,-0.133,0.119,2.339,2.747,100,13.17,50.3
925.419,-0.069,0.303,2.339,2.747,100,13.15,50.2
925.484,-0.133,0.344,2.339,2.747,100,13.14,50.12
925.548,-0.136,0.373,2.339,2.747,100,13.05,49.97
925.613,0.259,0.287,2.339,2.747,100,13.03,49.82
925.677,-0.042,0.225,2.339,2.747,100,13.08,49.71
925.742,0.029,0.194,2.339,2.747,100,13.05,49.62
925.806,0.185,0.251,2.339,2.747,100,12.94,49.55
925.871,0.325,0.321,2.339,2.747,100,12.9,49.47
925.935,-0.039,0.363,2.339,2.747,100,12.95,49.37
926,-0.126,0.357,2.339,2.747,100,13.06,49.28
926.065,-0.12,0.168,2.339,2.747,100,13.08,49.17
926.129,-0.128,0.197,2.339,2.747,100,13.01,49.01
926.194,-0.134,0.287,2.339,2.747,100,13.15,48.89
926.258,-0.137,0.228,2.339,2.747,100,13.16,48.82
926.323,-0.131,0.026,2.339,2.747,100,13.03,48.79
926.387,-0.071,0.225,2.339,2.747,100,13.09,48.79
926.452,-0.142,0.122,2.339,2.747,100,13.15,48.73
926.516,-0.078,0.223,2.339,2.747,100,13.12,48.68
926.581,0.194,0.396,2.339,2.747,100,13.19,48.66
926.645,-0.041,0.363,2.339,2.747,100,13.06,48.65
926.71,0.04,0.119,2.339,2.747,100,13.03,48.65
926.774,0.207,0.199,2.339,2.747,100,13.03,48.64
926.839,0.303,0.223,2.339,2.747,100,13.06,48.63
926.903,-0.067,0.275,2.339,2.747,100,13.11,48.6
926.968,-0.122,0.275,2.339,2.747,100,13.22,48.58
927.032,-0.118,0.277,2.339,2.747,100,13.3,48.52
927.097,-0.126,0.329,2.339,2.747,100,13.31,48.42
927.161,-0.134,0.347,2.339,2.747,100,13.2,48.39
927.226,-0.135,0.111,2.339,2.747,100,13.04,48.38
927.29,-0.134,0.332,2.339,2.747,100,12.88,48.4
927.355,-0.106,0.163,2.339,2.747,100,12.83,48.42
927.419,-0.095,0.199,2.339,2.747,100,12.77,48.4
927.484,-0.142,0.036,2.339,2.747,100,12.75,48.4
927.548,0.29,0.321,2.339,2.747,100,12.89,48.42
927.613,-0.139,0.275,2.339,2.747,100,12.88,48.44
927.677,-0.012,0.228,2.338,2.747,100,13.05,48.47
927.742,0.089,0.254,2.338,2.747,100,13.03,48.47
927.806,0.285,0.021,2.338,2.747,100,12.93,48.47
927.871,0.179,0.161,2.338,2.747,100,12.98,48.48
927.935,-0.11,0.251,2.338,2.747,100,12.98,48.47
928,-0.117,0.251,2.338,2.745,100,12.98,48.47
928.065,-0.119,0.316,2.337,2.744,100,13.04,48.41
928.129,-0.129,0.347,2.337,2.747,100,13.04,48.36
928.194,-0.132,0.228,2.337,2.745,100,13,48.36
928.258,-0.136,0.018,2.337,2.744,100,13.04,48.45
928.323,-0.13,0.228,2.337,2.745,100,13.04,48.45
928.387,-0.077,0.373,2.337,2.745,100,13.06,48.54
928.452,-0.137,0.295,2.337,2.744,100,13.08,48.6
928.516,-0.081,0.342,2.337,2.745,100,12.99,48.73
928.581,0.192,0.326,2.337,2.744,100,12.99,48.87
928.645,-0.035,0.347,2.337,2.745,100,13.04,49.05
928.71,0.042,0.376,2.337,2.744,100,12.98,49.21
928.774,0.204,0.192,2.337,2.744,100,12.98,49.38
