Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
626.71,-0.051,0.207,2.675,2.789,67,12.1,21.9
626.774,-0.06,0.166,2.672,2.789,67,12.1,21.85
626.839,-0.061,0.166,2.672,2.789,67,12.1,21.9
626.903,-0.053,0.207,2.672,2.789,67,12.1,21.95
626.968,0.005,0.145,2.672,2.789,67,12.1,21.95
627.032,-0.07,0.207,2.672,2.789,67,12.1,21.8
627.097,0.097,0.269,2.672,2.789,67,12.1,21.61
627.161,0.099,0.477,2.672,2.789,67,12.1,21.43
627.226,0.023,0.228,2.672,2.789,67,12.1,21.29
627.29,0.11,0.228,2.672,2.789,67,12.1,21.18
627.355,0.264,0.166,2.672,2.789,67,12.1,21.09
627.419,0.191,0.166,2.672,2.789,67,12.1,20.99
627.484,-0.057,0.145,2.672,2.789,68,12.1,20.88
627.548,-0.06,0.145,2.672,2.789,68,12.1,20.78
627.613,-0.067,0.124,2.672,2.789,68,12.1,20.53
627.677,-0.075,0.186,2.672,2.789,68,12.1,20.36
627.742,-0.077,0.166,2.672,2.789,68,12.1,20.31
627.806,-0.062,0.166,2.672,2.789,68,12.1,20.27
627.871,-0.02,0.186,2.672,2.789,68,12.1,20.27
627.935,-0.093,0.166,2.672,2.789,68,12.1,20.23
628,0.305,0.29,2.672,2.789,68,12.1,20.21
628.065,-0.118,0.311,2.672,2.789,68,12.1,20.19
628.129,0.024,0.186,2.672,2.789,68,12.1,20.19
628.194,0.131,0.228,2.672,2.787,68,12.1,20.17
628.258,0.293,0.269,2.672,2.789,68,12.1,20.17
628.323,0.104,0.249,2.672,2.789,68,12.1,20.15
628.387,-0.074,0.186,2.672,2.789,67,12.1,20.13
628.452,-0.071,0.166,2.672,2.789,67,12.1,20.09
628.516,-0.081,0.311,2.672,2.789,67,12.1,19.97
628.581,-0.088,0.228,2.672,2.789,67,12.1,19.92
628.645,-0.091,0.145,2.672,2.789,67,12.1,19.92
628.71,-0.09,0.249,2.671,2.789,67,12.1,19.94
628.774,-0.026,0.166,2.671,2.789,67,12.1,19.93
628.839,-0.1,0.228,2.67,2.789,67,12.1,19.87
628.903,0.009,0.269,2.671,2.789,67,12.1,19.81
628.968,0.122,0.394,2.67,2.789,67,12.1,19.78
629.032,-0.012,0.186,2.67,2.789,67,12.1,19.8
629.097,0.076,0.228,2.67,2.789,67,12.1,19.85
629.161,0.234,0.124,2.67,2.789,67,12.1,19.9
629.226,0.202,0.124,2.67,2.789,67,12.1,19.9
629.29,-0.073,0.166,2.67,2.787,64,12.1,19.89
629.355,-0.08,0.145,2.67,2.789,64,12.1,19.88
629.419,-0.085,0.207,2.67,2.787,64,12.09,19.81
629.484,-0.09,0.166,2.67,2.787,64,12.1,19.7
629.548,-0.09,0.145,2.67,2.789,64,12.1,19.67
629.613,-0.085,0.186,2.67,2.788,64,12.1,19.68
629.677,-0.019,0.207,2.67,2.787,64,12.1,19.73
629.742,-0.09,0.207,2.67,2.787,64,12.1,19.78
629.806,0.041,0.352,2.67,2.789,64,12.1,19.86
629.871,0.099,0.331,2.67,2.787,64,12.1,19.98
629.935,0.001,0.207,2.67,2.787,64,12.1,20.13
630,0.087,0.228,2.67,2.787,64,12.1,20.29
630.065,0.242,0.166,2.67,2.787,64,12.09,20.56
630.129,0.198,0.186,2.67,2.787,64,12.1,20.83
630.194,-0.059,0.166,2.668,2.787,66,12.1,21.11
630.258,-0.063,0.166,2.67,2.788,66,12.1,21.38
630.323,-0.062,0.29,2.67,2.787,66,12.1,21.48
630.387,-0.063,0.145,2.667,2.789,66,12.1,21.66
630.452,-0.027,0.145,2.667,2.787,66,12.1,21.92
630.516,-0.021,0.145,2.667,2.788,66,12.1,22.24
630.581,-0.075,0.186,2.668,2.788,66,12.1,22.58
630.645,0.279,0.311,2.67,2.787,66,12.1,22.86
630.71,-0.048,0.145,2.668,2.787,66,12.1,23.11
630.774,0.065,0.124,2.668,2.787,66,12.09,23.36
630.839,0.178,0.124,2.67,2.788,66,12.1,23.62
630.903,0.295,0.145,2.67,2.787,66,12.1,23.87
630.968,0.035,0.166,2.67,2.787,66,12.1,24.07
631.032,-0.057,0.249,2.667,2.787,74,12.1,24.24
631.097,-0.059,0.228,2.667,2.787,74,12.1,24.24
631.161,-0.068,0.269,2.667,2.788,74,12.1,24.06
631.226,-0.033,0.269,2.667,2.787,74,12.1,23.97
631.29,-0.04,0.228,2.667,2.787,74,12.1,23.88
631.355,-0.101,0.124,2.667,2.787,74,12.1,23.82
631.419,0.26,0.249,2.667,2.788,74,12.1,23.71
631.484,-0.081,0.186,2.667,2.787,74,12.1,23.54
631.548,0.024,0.186,2.667,2.787,74,12.1,23.33
631.613,0.146,0.124,2.667,2.787,74,12.1,23.11
631.677,0.266,0.186,2.667,2.787,74,12.1,22.87
631.742,-0.014,0.166,2.667,2.787,74,12.1,22.58
631.806,-0.093,0.166,2.667,2.787,77,12.1,22.27
631.871,-0.089,0.331,2.667,2.787,77,12.1,21.9
631.935,-0.101,0.207,2.667,2.787,77,12.09,21.45
632,-0.108,0.228,2.667,2.788,77,12.1,21.12
632.065,-0.085,0.186,2.667,2.787,77,12.1,20.87
632.129,-0.063,0.207,2.667,2.787,77,12.1,20.69
632.194,-0.131,0.228,2.667,2.787,77,12.1,20.55
632.258,0.281,0.249,2.667,2.787,77,12.1,20.45
632.323,-0.137,0.228,2.667,2.787,77,12.1,20.37
632.387,-0.004,0.207,2.667,2.787,77,12.1,20.3
632.452,0.113,0.124,2.667,2.787,70,12.1,20.22
632.516,0.275,0.207,2.667,2.787,70,12.1,20.15
632.581,0.023,0.145,2.667,2.787,70,12.1,20.09
632.645,-0.113,0.228,2.667,2.787,70,12.1,20.04
632.71,-0.111,0.145,2.667,2.787,70,12.1,19.97
632.774,-0.119,0.186,2.667,2.787,70,12.1,19.83
632.839,-0.122,0.186,2.666,2.787,70,12.1,19.78
632.903,-0.122,0.145,2.665,2.787,70,12.1,19.74
632.968,-0.116,0.249,2.665,2.787,70,12.1,19.74
633.032,-0.049,0.186,2.665,2.787,70,12.1,19.75
633.097,-0.121,0.145,2.665,2.787,70,12.1,19.74
633.161,0,0.269,2.665,2.787,70,12.1,19.74
633.226,0.115,0.394,2.665,2.787,70,12.1,19.81
633.29,-0.02,0.186,2.665,2.787,70,12.1,19.92
633.355,0.067,0.186,2.665,2.787,70,12.1,20.08
633.419,0.224,0.166,2.665,2.787,70,12.1,20.23
633.484,0.194,0.249,2.665,2.787,70,12.1,20.44
633.548,-0.073,0.104,2.665,2.787,64,12.1,20.68
633.613,-0.077,0.29,2.665,2.787,64,12.1,20.95
633.677,-0.073,0.186,2.665,2.787,64,12.1,21.03
633.742,-0.078,0.166,2.665,2.787,64,12.1,21.18
633.806,-0.078,0.228,2.665,2.787,64,12.1,21.43
633.871,-0.079,0.186,2.665,2.787,64,12.1,21.69
633.935,-0.058,0.186,2.665,2.787,64,12.1,21.99
634,-0.024,0.207,2.665,2.787,64,12.1,22.18
634.065,-0.094,0.228,2.663,2.787,64,12.1,22.37
634.129,0.28,0.331,2.663,2.787,64,12.1,22.54
634.194,-0.101,0.311,2.665,2.787,64,12.1,22.7
634.258,0.012,0.124,2.665,2.787,64,12.1,22.73
634.323,0.103,0.186,2.665,2.787,64,12.1,22.61
634.387,0.255,0.249,2.665,2.787,64,12.1,22.39
634.452,0.096,0.166,2.665,2.787,64,12.1,22.07
634.516,-0.092,0.207,2.665,2.787,63,12.1,21.77
634.581,-0.086,0.124,2.663,2.787,63,12.1,21.46
634.645,-0.097,0.186,2.663,2.787,63,12.1,21.04
634.71,-0.103,0.104,2.663,2.787,63,12.1,20.74
634.774,-0.105,0.166,2.665,2.787,63,12.1,20.54
634.839,-0.103,0.186,2.665,2.787,63,12.1,20.45
634.903,-0.101,0.145,2.665,2.787,63,12.1,20.41
634.968,-0.054,0.228,2.663,2.787,63,12.1,20.34
635.032,-0.083,0.249,2.665,2.787,63,12.1,20.29
635.097,-0.11,0.145,2.663,2.787,63,12.1,20.24
635.161,0.244,0.414,2.665,2.787,63,12.1,20.22
635.226,-0.038,0.249,2.665,2.787,63,12.1,20.2
635.29,0.04,0.166,2.662,2.787,63,12.1,20.18
635.355,0.165,0.166,2.662,2.785,63,12.1,20.16
635.419,0.303,0.145,2.665,2.787,63,12.1,20.13
635.484,0.006,0.207,2.662,2.787,63,12.1,20.11
635.548,-0.092,0.145,2.663,2.787,59,12.1,20.07
635.613,-0.085,0.207,2.663,2.787,59,12.1,19.98
635.677,-0.093,0.145,2.663,2.787,59,12.1,19.83
635.742,-0.098,0.186,2.662,2.785,59,12.1,19.78
635.806,-0.099,0.166,2.662,2.787,59,12.1,19.74
635.871,-0.1,0.186,2.662,2.787,59,12.1,19.74
635.935,-0.098,0.145,2.662,2.784,59,12.1,19.74
636,-0.093,0.207,2.662,2.785,59,12.1,19.73
636.065,-0.04,0.228,2.662,2.787,59,12.1,19.73
636.129,-0.098,0.228,2.662,2.787,59,12.09,19.74
636.194,-0.091,0.166,2.662,2.784,59,12.1,19.76
636.258,0.223,0.352,2.662,2.785,59,12.1,19.78
636.323,-0.02,0.207,2.662,2.785,59,12.1,19.79
636.387,0.054,0.186,2.662,2.784,59,12.1,19.8
636.452,0.199,0.269,2.662,2.784,59,12.1,19.83
636.516,0.249,0.124,2.662,2.785,59,12.1,19.81
636.581,-0.07,0.186,2.662,2.785,59,12.1,19.8
636.645,-0.105,0.145,2.662,2.785,55,12.1,19.79
636.71,-0.102,0.145,2.662,2.787,55,12.1,19.71
636.774,-0.108,0.166,2.662,2.784,55,12.1,19.62
636.839,-0.111,0.228,2.662,2.785,55,12.1,19.66
636.903,-0.111,0.207,2.661,2.784,55,12.09,19.75
636.968,-0.11,0.269,2.662,2.784,55,12.1,19.9
637.032,-0.106,0.207,2.66,2.784,55,12.1,20.05
637.097,-0.067,0.228,2.661,2.784,55,12.1,20.19
637.161,-0.075,0.145,2.66,2.784,55,12.1,20.35
637.226,-0.11,0.228,2.66,2.784,55,12.1,20.6
637.29,0.236,0.477,2.66,2.784,55,12.1,20.88
637.355,-0.058,0.249,2.66,2.784,55,12.1,21.12
637.419,0.03,0.124,2.66,2.784,55,12.1,21.34
637.484,0.151,0.207,2.66,2.784,55,12.1,21.58
637.548,0.289,0.207,2.66,2.784,55,12.1,21.82
637.613,0.022,0.186,2.66,2.784,55,12.1,22.01
637.677,-0.079,0.145,2.66,2.784,57,12.1,22.23
637.742,-0.073,0.104,2.66,2.785,57,12.1,22.33
637.806,-0.079,0.207,2.66,2.784,57,12.1,22.34
637.871,-0.084,0.166,2.66,2.784,57,12.1,22.45
637.935,-0.087,0.166,2.66,2.784,57,12.1,22.57
638,-0.089,0.228,2.66,2.784,57,12.09,22.63
638.065,-0.038,0.186,2.66,2.784,57,12.1,22.52
638.129,-0.083,0.145,2.66,2.784,57,12.1,22.28
638.194,-0.103,0.166,2.66,2.784,57,12.1,22
638.258,0.231,0.497,2.66,2.784,57,12.1,21.75
638.323,-0.024,0.228,2.66,2.784,57,12.1,21.53
638.387,0.047,0.186,2.66,2.784,57,12.1,21.33
638.452,0.189,0.228,2.66,2.784,57,12.1,21.15
638.516,0.264,0.249,2.66,2.784,57,12.1,21.01
638.581,-0.058,0.145,2.66,2.784,57,12.1,20.89
638.645,-0.102,0.145,2.658,2.784,62,12.1,20.81
638.71,-0.1,0.166,2.66,2.784,62,12.1,20.64
638.774,-0.109,0.186,2.66,2.784,62,12.1,20.43
638.839,-0.113,0.186,2.66,2.784,62,12.1,20.39
638.903,-0.118,0.249,2.657,2.784,62,12.1,20.35
638.968,-0.118,0.186,2.657,2.784,62,12.1,20.34
639.032,-0.113,0.186,2.657,2.784,62,12.1,20.3
639.097,-0.108,0.186,2.657,2.784,62,12.1,20.22
639.161,-0.117,0.166,2.657,2.784,62,12.1,20.15
639.226,-0.088,0.207,2.657,2.784,62,12.1,20.09
639.29,0.197,0.249,2.657,2.784,62,12.1,20.06
639.355,-0.028,0.145,2.657,2.784,62,12.1,20.02
639.419,0.049,0.124,2.657,2.784,62,12.1,19.98
639.484,0.201,0.145,2.657,2.784,62,12.1,19.99
639.548,0.244,0.207,2.657,2.784,62,12.1,19.96
639.613,-0.072,0.186,2.657,2.784,62,12.1,19.94
639.677,-0.102,0.124,2.657,2.784,58,12.1,19.92
639.742,-0.105,0.145,2.657,2.784,58,12.1,19.84
639.806,-0.108,0.145,2.657,2.784,58,12.1,19.78
639.871,-0.11,0.207,2.657,2.784,58,12.1,19.74
639.935,-0.11,0.249,2.657,2.784,58,12.1,19.74
640,-0.108,0.186,2.657,2.784,58,12.1,19.76
640.065,-0.102,0.269,2.657,2.784,58,12.1,19.75
640.129,-0.053,0.207,2.657,2.784,58,12.1,19.75
640.194,-0.084,0.166,2.656,2.783,58,12.1,19.76
640.258,-0.113,0.249,2.655,2.784,58,12.1,19.78
640.323,0.224,0.414,2.655,2.783,58,12.1,19.8
640.387,-0.025,0.269,2.655,2.784,58,12.1,19.8
640.452,0.042,0.186,2.655,2.784,58,12.1,19.81
640.516,0.175,0.186,2.655,2.784,58,12.1,19.81
640.581,0.284,0.166,2.655,2.784,58,12.1,19.81
640.645,-0.023,0.186,2.655,2.784,58,12.1,19.81
640.71,-0.09,0.249,2.655,2.782,57,12.1,19.79
640.774,-0.088,0.186,2.655,2.784,57,12.1,19.71
640.839,-0.093,0.207,2.655,2.783,57,12.1,19.6
640.903,-0.096,0.166,2.655,2.784,57,12.1,19.56
640.968,-0.099,0.145,2.655,2.783,57,12.1,19.55
641.032,-0.099,0.124,2.655,2.783,57,12.1,19.59
641.097,-0.094,0.166,2.655,2.783,57,12.1,19.65
641.161,-0.034,0.186,2.655,2.782,57,12.1,19.73
641.226,-0.092,0.166,2.655,2.782,57,12.1,19.84
641.29,0.055,0.186,2.655,2.782,57,12.1,19.98
641.355,0.08,0.331,2.655,2.782,57,12.1,20.13
641.419,0,0.145,2.655,2.783,57,12.1,20.3
641.484,0.085,0.207,2.655,2.783,57,12.1,20.55
641.548,0.239,0.145,2.655,2.782,57,12.1,20.82
641.613,0.213,0.166,2.655,2.782,57,12.1,21.09
641.677,-0.055,0.145,2.655,2.782,57,12.1,21.35
641.742,-0.065,0.166,2.655,2.782,59,12.1,21.58
641.806,-0.058,0.249,2.655,2.782,59,12.1,21.68
641.871,-0.044,0.269,2.655,2.782,59,12.1,21.86
641.935,-0.026,0.166,2.653,2.782,59,12.1,22.16
642,0.006,0.186,2.654,2.782,59,12.1,22.5
642.065,-0.064,0.269,2.655,2.782,59,12.1,22.87
642.129,0.3,0.186,2.654,2.783,59,12.1,23.13
642.194,-0.067,0.311,2.654,2.783,59,12.1,23.57
642.258,0.055,0.186,2.653,2.782,59,12.1,23.59
642.323,0.148,0.249,2.653,2.782,59,12.1,23.83
642.387,0.299,0.145,2.653,2.782,59,12.1,24.1
642.452,0.128,0.145,2.653,2.782,59,12.1,24.32
642.516,-0.06,0.269,2.653,2.782,72,12.1,24.48
642.581,-0.067,0.207,2.653,2.782,72,12.1,24.5
642.645,-0.078,0.228,2.653,2.782,72,12.1,24.29
642.71,-0.035,0.228,2.653,2.782,72,12.1,24.08
642.774,-0.066,0.186,2.653,2.782,72,12.1,23.89
642.839,-0.12,0.207,2.653,2.782,72,12.1,23.7
642.903,0.222,0.269,2.653,2.782,72,12.1,23.51
642.968,-0.053,0.186,2.653,2.782,72,12.1,23.2
643.032,0.019,0.269,2.653,2.782,72,12.1,22.87
643.097,0.153,0.207,2.653,2.782,72,12.1,22.53
643.161,0.244,0.124,2.653,2.782,72,12.1,22.25
643.226,-0.066,0.207,2.653,2.782,72,12.1,21.96
643.29,-0.12,0.145,2.651,2.782,80,12.1,21.69
643.355,-0.119,0.145,2.653,2.782,80,12.1,21.37
643.419,-0.131,0.207,2.65,2.782,80,12.1,20.99
643.484,-0.13,0.228,2.65,2.782,80,12.1,20.75
643.548,-0.065,0.207,2.65,2.782,80,12.1,20.62
643.613,-0.148,0.249,2.65,2.782,80,12.1,20.54
643.677,-0.009,0.186,2.65,2.782,80,12.1,20.47
643.742,0.074,0.394,2.65,2.782,80,12.1,20.39
643.806,-0.049,0.145,2.65,2.782,80,12.1,20.34
643.871,0.045,0.145,2.65,2.782,80,12.1,20.29
643.935,0.212,0.145,2.65,2.782,80,12.1,20.29
644,0.158,0.207,2.65,2.782,80,12.1,20.3
644.065,-0.108,0.228,2.65,2.782,73,12.1,20.29
644.129,-0.11,0.166,2.65,2.782,73,12.1,20.27
644.194,-0.113,0.124,2.65,2.782,73,12.1,20.15
644.258,-0.115,0.207,2.65,2.782,73,12.1,20.06
644.323,-0.116,0.228,2.65,2.782,73,12.1,20.01
644.387,-0.116,0.166,2.65,2.782,73,12.1,19.98
644.452,-0.077,0.166,2.65,2.782,73,12.1,19.98
644.516,-0.068,0.166,2.65,2.782,73,12.1,19.93
644.581,-0.122,0.186,2.65,2.782,73,12.1,19.91
644.645,0.268,0.435,2.65,2.782,73,12.1,19.89
644.71,-0.113,0.186,2.65,2.782,73,12.1,19.89
644.774,0.01,0.166,2.65,2.782,73,12.1,19.88
644.839,0.127,0.124,2.649,2.782,73,12.1,19.88
644.903,0.279,0.166,2.648,2.782,73,12.1,19.88
644.968,0.056,0.166,2.648,2.78,73,12.1,19.86
645.032,-0.083,0.166,2.648,2.782,64,12.1,19.88
645.097,-0.074,0.207,2.649,2.78,64,12.1,19.83
645.161,-0.082,0.145,2.648,2.779,64,12.1,19.75
645.226,-0.083,0.124,2.648,2.78,64,12.1,19.73
645.29,-0.08,0.186,2.648,2.78,64,12.1,19.76
645.355,-0.076,0.166,2.648,2.779,64,12.1,19.83
645.419,-0.074,0.228,2.648,2.779,64,12.1,19.94
645.484,-0.053,0.186,2.648,2.779,64,12.1,20.07
645.548,-0.016,0.228,2.648,2.779,64,12.1,20.2
645.613,-0.071,0.145,2.648,2.78,64,12.1,20.35
645.677,0.249,0.331,2.648,2.779,64,12.1,20.55
645.742,-0.028,0.394,2.648,2.779,64,12.1,20.81
645.806,0.041,0.311,2.648,2.779,64,12.1,21.06
645.871,0.127,0.207,2.648,2.779,64,12.1,21.3
645.935,0.27,0.249,2.648,2.779,64,12.1,21.56
646,0.175,0.394,2.648,2.779,64,12.1,21.78
646.065,-0.038,0.373,2.648,2.779,64,12.1,21.96
646.129,-0.036,0.352,2.648,2.779,57,12.1,22.08
646.194,-0.048,0.207,2.648,2.779,57,12.1,21.97
646.258,-0.057,0.29,2.648,2.779,57,12.1,21.86
646.323,-0.062,0.207,2.648,2.779,57,12.1,21.67
646.387,-0.069,0.249,2.648,2.779,57,12.1,21.49
646.452,-0.058,0.373,2.648,2.779,57,12.1,21.33
646.516,-0.062,0.352,2.648,2.779,57,12.1,21.1
646.581,-0.099,0.186,2.648,2.779,57,12.1,20.89
646.645,0.293,0.331,2.646,2.779,57,12.1,20.7
646.71,-0.123,0.311,2.646,2.779,57,12.1,20.6
646.774,0.011,0.207,2.645,2.779,57,12.1,20.43
646.839,0.107,0.186,2.646,2.779,57,12.1,20.43
646.903,0.265,0.228,2.645,2.779,57,12.1,20.39
646.968,0.094,0.186,2.645,2.779,57,12.1,20.34
647.032,-0.099,0.249,2.645,2.779,62,12.1,20.31
647.097,-0.096,0.186,2.645,2.779,62,12.1,20.25
647.161,-0.106,0.207,2.645,2.779,62,12.1,20.14
647.226,-0.113,0.166,2.645,2.779,62,12.1,20.07
647.29,-0.116,0.207,2.645,2.779,62,12.1,20.04
647.355,-0.115,0.249,2.645,2.779,62,12.1,20.02
647.419,-0.107,0.186,2.645,2.779,62,12.1,20.05
647.484,-0.055,0.166,2.645,2.779,62,12.1,20.02
647.548,-0.118,0.145,2.645,2.779,62,12.1,20.01
647.613,0.078,0.228,2.645,2.779,62,12.1,20.01
647.677,0.043,0.269,2.645,2.779,62,12.1,20.01
647.742,-0.015,0.145,2.645,2.779,62,12.1,20.02
647.806,0.075,0.269,2.645,2.779,62,12.1,20.01
647.871,0.234,0.269,2.645,2.779,62,12.1,20.01
647.935,0.176,0.228,2.645,2.779,62,12.1,20
648,-0.087,0.166,2.645,2.779,61,12.1,20
648.065,-0.091,0.207,2.645,2.778,61,12.1,19.98
648.129,-0.09,0.166,2.645,2.779,61,12.1,19.9
648.194,-0.096,0.207,2.645,2.779,61,12.1,19.85
648.258,-0.095,0.186,2.645,2.779,61,12.1,19.84
648.323,-0.091,0.207,2.645,2.779,61,12.1,19.87
648.387,-0.09,0.145,2.645,2.779,61,12.1,19.93
648.452,-0.079,0.166,2.645,2.777,61,12.1,19.99
648.516,-0.028,0.145,2.645,2.778,61,12.1,20.06
648.581,-0.088,0.186,2.645,2.778,61,12.09,20.17
648.645,0.177,0.29,2.645,2.778,61,12.1,20.29
648.71,-0.005,0.331,2.644,2.778,61,12.1,20.42
648.774,0.015,0.166,2.645,2.777,61,12.1,20.56
648.839,0.103,0.145,2.644,2.777,61,12.1,20.77
648.903,0.256,0.186,2.643,2.777,61,12.1,20.99
648.968,0.181,0.145,2.644,2.777,61,12.1,21.21
649.032,-0.059,0.186,2.643,2.779,58,12.1,21.4
649.097,-0.058,0.124,2.645,2.777,58,12.1,21.56
649.161,-0.062,0.207,2.645,2.779,58,12.1,21.54
649.226,-0.066,0.145,2.644,2.778,58,12.1,21.61
649.29,-0.066,0.207,2.643,2.777,58,12.1,21.74
649.355,-0.065,0.124,2.643,2.777,58,12.1,21.85
649.419,-0.065,0.124,2.643,2.777,58,12.1,21.93
649.484,-0.035,0.145,2.643,2.777,58,12.1,21.83
649.548,-0.035,0.228,2.643,2.777,58,12.1,21.64
649.613,-0.08,0.166,2.643,2.777,58,12.1,21.43
649.677,0.272,0.331,2.643,2.777,58,12.1,21.23
649.742,-0.049,0.186,2.643,2.777,58,12.1,21.02
649.806,0.04,0.145,2.643,2.777,58,12.1,20.84
649.871,0.151,0.207,2.643,2.777,58,12.1,20.68
649.935,0.289,0.186,2.643,2.777,58,12.1,20.57
650,0.03,0.249,2.643,2.777,58,12.1,20.46
650.065,-0.082,0.269,2.643,2.777,59,12.1,20.36
650.129,-0.072,0.228,2.643,2.777,59,12.1,20.24
650.194,-0.076,0.269,2.643,2.777,59,12.1,20.08
650.258,-0.081,0.166,2.643,2.777,59,12.1,19.98
650.323,-0.081,0.249,2.643,2.777,59,12.1,19.91
650.387,-0.079,0.186,2.643,2.777,59,12.1,19.9
650.452,-0.076,0.104,2.643,2.777,59,12.1,19.88
650.516,-0.042,0.207,2.643,2.777,59,12.1,19.85
650.581,-0.04,0.166,2.643,2.777,59,12.1,19.86
650.645,-0.084,0.186,2.643,2.777,59,12.1,19.86
650.71,0.259,0.414,2.643,2.777,59,12.1,19.88
650.774,-0.036,0.228,2.643,2.777,59,12.1,19.89
650.839,0.05,0.186,2.643,2.777,59,12.1,19.89
650.903,0.164,0.124,2.643,2.777,59,12.1,19.89
650.968,0.307,0.207,2.643,2.777,59,12.1,19.89
651.032,0.048,0.249,2.641,2.777,59,12.09,19.88
651.097,-0.065,0.228,2.643,2.777,58,12.1,19.88
651.161,-0.058,0.207,2.641,2.777,58,12.09,19.83
651.226,-0.065,0.207,2.643,2.777,58,12.1,19.75
651.29,-0.07,0.269,2.641,2.777,58,12.1,19.72
651.355,-0.07,0.186,2.64,2.777,58,12.09,19.72
651.419,-0.069,0.145,2.64,2.777,58,12.09,19.73
651.484,-0.034,0.249,2.64,2.777,58,12.09,19.75
651.548,-0.038,0.186,2.641,2.777,58,12.09,19.75
651.613,-0.083,0.145,2.64,2.777,58,12.09,19.76
651.677,0.252,0.497,2.64,2.777,58,12.09,19.78
651.742,-0.016,0.207,2.64,2.777,58,12.09,19.82
651.806,0.056,0.166,2.64,2.777,58,12.09,19.84
651.871,0.181,0.186,2.64,2.777,58,12.09,19.87
651.935,0.308,0.207,2.64,2.777,58,12.09,19.91
652,0.026,0.145,2.64,2.777,58,12.09,19.94
652.065,-0.063,0.186,2.64,2.777,62,12.09,19.95
652.129,-0.06,0.269,2.64,2.775,62,12.09,19.96
652.194,-0.064,0.228,2.64,2.777,62,12.09,19.97
652.258,-0.063,0.166,2.64,2.777,62,12.09,20.06
652.323,-0.055,0.249,2.64,2.777,62,12.09,20.2
652.387,-0.056,0.207,2.64,2.775,62,12.09,20.39
652.452,-0.072,0.145,2.64,2.774,62,12.09,20.57
652.516,0.121,0.207,2.64,2.774,62,12.09,20.83
652.581,0.059,0.373,2.64,2.775,62,12.09,21.1
652.645,0.029,0.249,2.64,2.774,62,12.09,21.4
652.71,0.114,0.186,2.64,2.774,62,12.09,22.01
652.774,0.267,0.166,2.64,2.774,62,12.09,22.05
652.839,0.196,0.166,2.64,2.774,62,12.09,22.34
652.903,-0.042,0.166,2.64,2.774,68,12.09,22.65
652.968,-0.049,0.207,2.64,2.775,68,12.09,22.91
653.032,-0.052,0.186,2.64,2.774,68,12.09,23.03
653.097,-0.048,0.166,2.64,2.774,68,12.09,23.18
653.161,-0.002,0.186,2.64,2.774,68,12.09,23.4
653.226,-0.088,0.186,2.639,2.774,68,12.09,23.66
653.29,0.202,0.186,2.638,2.774,68,12.09,23.92
653.355,-0.052,0.228,2.638,2.774,68,12.09,24.09
653.419,0.001,0.207,2.638,2.774,68,12.09,24.2
653.484,0.086,0.228,2.638,2.774,68,12.09,24.27
653.548,0.23,0.145,2.638,2.774,68,12.09,24.3
653.613,0.086,0.186,2.638,2.774,68,12.09,24.24
653.677,-0.105,0.166,2.638,2.774,78,12.09,24.09
653.742,-0.109,0.269,2.638,2.774,78,12.09,23.87
653.806,-0.119,0.249,2.638,2.774,78,12.1,23.47
653.871,-0.126,0.249,2.638,2.774,78,12.09,23.09
653.935,-0.056,0.269,2.638,2.774,78,12.1,22.76
654,-0.129,0.166,2.638,2.774,78,12.1,22.48
654.065,-0.118,0.166,2.638,2.774,78,12.09,22.23
654.129,0.178,0.477,2.638,2.774,78,12.09,21.99
654.194,-0.055,0.186,2.638,2.774,78,12.09,21.73
654.258,0.025,0.186,2.638,2.774,78,12.09,21.49
654.323,0.176,0.145,2.636,2.774,75,12.09,21.31
654.387,0.184,0.207,2.636,2.774,75,12.09,21.13
654.452,-0.108,0.186,2.635,2.774,75,12.09,20.97
654.516,-0.12,0.228,2.635,2.774,75,12.09,20.79
654.581,-0.117,0.145,2.635,2.774,75,12.09,20.61
654.645,-0.123,0.29,2.635,2.774,75,12.09,20.44
654.71,-0.126,0.207,2.635,2.774,75,12.09,20.34
654.774,-0.118,0.166,2.635,2.774,75,12.09,20.25
654.839,-0.051,0.228,2.635,2.774,75,12.09,20.22
654.903,-0.124,0.311,2.635,2.774,75,12.1,20.15
654.968,-0.021,0.29,2.635,2.774,75,12.1,20.12
655.032,0.123,0.414,2.635,2.774,75,12.1,20.08
655.097,-0.034,0.166,2.635,2.774,75,12.09,20.06
655.161,0.051,0.207,2.635,2.774,75,12.1,20.05
655.226,0.204,0.166,2.635,2.774,75,12.09,20.03
655.29,0.177,0.207,2.635,2.774,75,12.1,20.03
655.355,-0.097,0.207,2.635,2.774,67,12.1,20.02
655.419,-0.106,0.311,2.635,2.774,67,12.09,20.01
655.484,-0.107,0.186,2.635,2.774,67,12.1,19.93
655.548,-0.114,0.145,2.635,2.774,67,12.1,19.87
655.613,-0.118,0.166,2.635,2.774,67,12.1,19.85
655.677,-0.116,0.207,2.635,2.774,67,12.1,19.85
655.742,-0.117,0.166,2.635,2.774,67,12.1,19.88
655.806,-0.08,0.228,2.635,2.774,67,12.09,19.88
655.871,-0.079,0.249,2.635,2.774,67,12.1,19.89
655.935,-0.129,0.124,2.635,2.774,67,12.1,19.89
656,0.232,0.373,2.635,2.774,67,12.09,19.92
