Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
1231.806,-0.094,0.331,4.794,5.045,82,10.61,39.5
1231.871,-0.074,0.331,4.799,5.053,82,10.61,39.43
1231.935,-0.034,0.311,4.803,5.063,82,10.62,39.23
1232,-0.103,0.352,4.804,5.071,82,10.62,39.22
1232.065,0.264,0.622,4.808,5.077,82,10.61,39.48
1232.129,-0.127,0.518,4.81,5.084,82,10.62,39.56
1232.194,-0.008,0.352,4.806,5.087,82,10.62,39.47
1232.258,0.078,0.331,4.806,5.092,77,10.62,39.58
1232.323,0.24,0.394,4.821,5.094,77,10.62,39.57
1232.387,-0.007,0.373,4.824,5.096,77,10.62,39.73
1232.452,-0.177,0.373,4.827,5.096,77,10.62,39.88
1232.516,-0.178,0.373,4.837,5.096,77,10.62,39.99
1232.581,-0.184,0.352,4.845,5.094,77,10.61,40.05
1232.645,-0.18,0.331,4.845,5.09,77,10.62,40.29
1232.71,-0.132,0.373,4.844,5.087,77,10.62,40.62
1232.774,-0.219,0.352,4.854,5.082,77,10.61,40.75
1232.839,-0.088,0.456,4.869,5.077,77,10.62,40.85
1232.903,-0.006,0.559,4.876,5.07,77,10.61,41.04
1232.968,-0.129,0.373,4.875,5.065,77,10.61,41.27
1233.032,-0.045,0.311,4.871,5.057,77,10.63,41.59
1233.097,0.126,0.373,4.868,5.05,75,10.6,41.91
1233.161,0.024,0.352,4.866,5.042,75,10.63,42.17
1233.226,-0.221,0.311,4.862,5.035,75,10.65,42.38
1233.29,-0.225,0.373,4.861,5.028,75,10.63,42.64
1233.355,-0.226,0.373,4.858,5.02,75,10.63,43.14
1233.419,-0.223,0.331,4.856,5.011,75,10.65,43.25
1233.484,-0.158,0.435,4.854,5.005,75,10.63,42.84
1233.548,-0.232,0.331,4.851,4.998,75,10.63,43.08
1233.613,-0.251,0.456,4.849,4.989,75,10.65,43.45
1233.677,0.104,0.642,4.848,4.981,75,10.65,43.44
1233.742,-0.157,0.352,4.845,4.975,75,10.63,43.16
1233.806,-0.078,0.373,4.843,4.968,75,10.63,43.13
1233.871,0.082,0.352,4.84,4.96,75,10.63,43.23
1233.935,0.13,0.331,4.84,4.955,75,10.63,43.22
1234,-0.179,0.331,4.838,4.948,75,10.63,43.07
1234.065,-0.211,0.373,4.836,4.942,75,10.63,42.46
1234.129,-0.197,0.352,4.835,4.936,75,10.63,41.95
1234.194,-0.199,0.373,4.835,4.931,75,10.63,41.72
1234.258,-0.198,0.373,4.835,4.923,75,10.63,41.49
1234.323,-0.15,0.331,4.838,4.917,75,10.63,41.46
1234.387,-0.143,0.373,4.834,4.911,75,10.62,41.73
1234.452,-0.207,0.331,4.828,4.906,75,10.63,41.78
1234.516,0.205,0.725,4.822,4.901,75,10.63,41.45
1234.581,-0.172,0.622,4.816,4.896,75,10.63,41.18
1234.645,-0.063,0.373,4.811,4.891,75,10.63,41.1
1234.71,0.049,0.352,4.805,4.884,69,10.65,41.01
1234.774,0.229,0.352,4.799,4.878,69,10.63,40.94
1234.839,-0.038,0.352,4.791,4.873,69,10.62,40.9
1234.903,-0.19,0.352,4.782,4.871,69,10.63,40.91
1234.968,-0.194,0.394,4.774,4.866,69,10.62,40.89
1235.032,-0.185,0.352,4.773,4.861,69,10.62,40.85
1235.097,-0.177,0.331,4.767,4.854,69,10.61,40.86
1235.161,-0.177,0.373,4.752,4.849,69,10.62,40.91
1235.226,-0.126,0.414,4.744,4.844,69,10.62,40.89
1235.29,-0.152,0.373,4.734,4.839,69,10.63,41.18
1235.355,-0.192,0.373,4.723,4.834,69,10.63,41.33
1235.419,0.17,0.746,4.719,4.829,69,10.61,41.04
1235.484,-0.127,0.352,4.714,4.826,69,10.61,40.9
1235.548,-0.034,0.373,4.718,4.821,69,10.62,41.19
1235.613,0.084,0.331,4.72,4.819,67,10.62,41.43
1235.677,0.267,0.331,4.717,4.814,67,10.61,41.34
1235.742,-0.052,0.352,4.713,4.809,67,10.61,41.33
1235.806,-0.184,0.352,4.709,4.806,67,10.62,41.2
1235.871,-0.185,0.352,4.707,4.801,67,10.62,41.42
1235.935,-0.174,0.394,4.703,4.799,67,10.63,41.87
1236,-0.172,0.373,4.701,4.794,67,10.63,42.39
1236.065,-0.174,0.477,4.697,4.789,67,10.61,42.49
1236.129,-0.112,0.435,4.694,4.786,67,10.61,42.56
1236.194,-0.164,0.352,4.692,4.783,67,10.66,43.01
1236.258,-0.166,0.373,4.687,4.779,67,10.6,43.34
1236.323,0.161,0.642,4.686,4.776,67,10.61,42.99
1236.387,-0.074,0.456,4.682,4.774,67,10.63,42.44
1236.452,0.006,0.414,4.679,4.769,67,10.61,42.58
1236.516,0.144,0.414,4.676,4.767,67,10.6,43.2
1236.581,0.19,0.331,4.676,4.764,67,10.61,43.61
1236.645,-0.11,0.352,4.672,4.759,67,10.61,43.72
1236.71,-0.136,0.331,4.67,4.757,67,10.61,43.9
1236.774,-0.129,0.414,4.665,4.752,67,10.61,44.06
1236.839,-0.118,0.352,4.66,4.749,67,10.62,44.17
1236.903,-0.076,0.331,4.657,4.747,67,10.61,44.36
1236.968,-0.075,0.331,4.652,4.743,67,10.6,44.57
1237.032,-0.127,0.373,4.649,4.739,67,10.61,44.4
1237.097,0.288,0.539,4.645,4.737,67,10.63,44.05
1237.161,-0.091,0.518,4.64,4.733,67,10.63,43.91
1237.226,0.041,0.394,4.635,4.731,67,10.61,43.92
1237.29,0.166,0.373,4.625,4.728,67,10.61,43.7
1237.355,0.338,0.394,4.617,4.726,67,10.62,43.3
1237.419,0.077,0.331,4.615,4.723,67,10.62,43.15
1237.484,-0.042,0.477,4.615,4.721,75,10.62,43.11
1237.548,-0.01,0.352,4.61,4.718,75,10.61,42.67
1237.613,-0.011,0.352,4.611,4.716,75,10.63,42.14
1237.677,-0.027,0.331,4.615,4.713,75,10.63,41.89
1237.742,0.006,0.331,4.619,4.709,75,10.63,41.72
1237.806,0.054,0.394,4.615,4.707,75,10.62,41.54
1237.871,-0.02,0.331,4.614,4.704,75,10.62,41.43
1237.935,0.333,0.58,4.611,4.702,75,10.63,41.26
1238,0.032,0.58,4.614,4.699,75,10.63,40.97
1238.065,0.103,0.373,4.62,4.697,75,10.63,40.85
1238.129,0.206,0.394,4.63,4.694,75,10.62,40.95
1238.194,0.402,0.311,4.634,4.692,75,10.63,41.05
1238.258,0.226,0.394,4.635,4.689,75,10.62,41.06
1238.323,0.02,0.394,4.636,4.686,75,10.63,40.88
1238.387,0.013,0.311,4.634,4.684,75,10.62,40.93
1238.452,0.009,0.29,4.634,4.681,75,10.62,41.13
1238.516,0.007,0.331,4.631,4.679,75,10.63,40.87
1238.581,0.023,0.352,4.63,4.676,75,10.63,40.49
1238.645,0.095,0.352,4.626,4.674,75,10.63,40.52
1238.71,0.014,0.373,4.625,4.671,75,10.63,40.67
1238.774,0.028,0.456,4.624,4.669,75,10.63,40.57
1238.839,0.325,0.746,4.62,4.666,75,10.62,40.55
1238.903,0.1,0.414,4.612,4.664,70,10.63,40.53
1238.968,0.161,0.373,4.605,4.661,70,10.63,40.51
1239.032,0.318,0.394,4.607,4.659,70,10.65,40.55
1239.097,0.332,0.331,4.612,4.656,70,10.62,40.32
1239.161,0.009,0.373,4.616,4.652,70,10.63,39.87
1239.226,-0.031,0.352,4.617,4.651,53,10.63,39.72
1239.29,-0.056,0.311,4.621,4.647,53,10.62,40.01
1239.355,-0.08,0.352,4.624,4.646,53,10.65,39.91
1239.419,-0.085,0.331,4.627,4.644,53,10.63,39.77
1239.484,-0.032,0.352,4.635,4.642,53,10.62,40.14
1239.548,-0.098,0.394,4.643,4.64,53,10.62,40.65
1239.613,0.134,0.725,4.649,4.639,53,10.62,40.94
1239.677,0.149,0.622,4.653,4.637,53,10.62,41.36
1239.742,-0.043,0.394,4.66,4.634,53,10.63,41.82
1239.806,0.029,0.414,4.661,4.632,53,10.62,42.19
1239.871,0.181,0.373,4.662,4.631,53,10.63,42.47
1239.935,0.263,0.331,4.664,4.626,53,10.63,42.82
1240,-0.065,0.435,4.662,4.626,53,10.63,42.85
1240.065,-0.112,0.331,4.664,4.624,53,10.62,43.1
1240.129,-0.1,0.414,4.665,4.621,53,10.61,43.28
1240.194,-0.101,0.311,4.665,4.62,53,10.63,43.38
1240.258,-0.042,0.497,4.665,4.616,53,10.65,43.6
1240.323,-0.093,0.352,4.665,4.614,53,10.63,43.86
1240.387,-0.129,0.497,4.664,4.611,53,10.65,43.91
1240.452,0.261,0.622,4.664,4.609,53,10.63,44.08
1240.516,-0.036,0.414,4.661,4.607,53,10.61,44.19
1240.581,0.04,0.373,4.661,4.605,53,10.6,44.24
1240.645,0.19,0.518,4.661,4.604,53,10.63,44.24
1240.71,0.281,0.394,4.661,4.6,53,10.63,44.19
1240.774,-0.045,0.414,4.661,4.598,53,10.62,44.39
1240.839,-0.09,0.311,4.661,4.597,53,10.62,44.08
1240.903,-0.074,0.373,4.661,4.593,53,10.61,43.81
1240.968,-0.066,0.373,4.661,4.592,53,10.61,43.48
1241.032,-0.043,0.331,4.661,4.589,53,10.6,43.16
1241.097,0.005,0.456,4.66,4.585,53,10.6,43.05
1241.161,-0.061,0.373,4.659,4.583,53,10.6,42.86
1241.226,0.224,0.58,4.656,4.582,53,10.6,42.56
1241.29,0.055,0.684,4.655,4.578,53,10.6,42.36
1241.355,0.055,0.352,4.654,4.575,53,10.6,42.35
1241.419,0.165,0.331,4.651,4.573,53,10.61,42.39
1241.484,0.366,0.394,4.651,4.57,53,10.59,42.49
1241.548,0.197,0.394,4.651,4.568,53,10.57,42.41
1241.613,-0.04,0.352,4.651,4.565,74,10.6,42.37
1241.677,-0.039,0.352,4.651,4.563,74,10.59,42.45
1241.742,-0.045,0.435,4.651,4.56,74,10.59,42.34
1241.806,-0.04,0.394,4.651,4.558,74,10.59,42.05
1241.871,-0.002,0.414,4.649,4.555,74,10.59,41.9
1241.935,0.006,0.331,4.649,4.553,74,10.6,41.85
1242,-0.049,0.394,4.645,4.55,74,10.59,41.82
1242.065,0.373,0.684,4.642,4.548,74,10.57,41.68
1242.129,-0.039,0.539,4.639,4.545,74,10.59,41.68
1242.194,0.102,0.394,4.636,4.543,74,10.6,41.6
1242.258,0.232,0.456,4.632,4.542,74,10.59,41.55
1242.323,0.417,0.663,4.63,4.539,74,10.57,41.52
1242.387,0.141,0.435,4.627,4.537,74,10.57,41.46
1242.452,-0.008,0.497,4.625,4.534,72,10.59,41.43
1242.516,-0.011,0.518,4.621,4.533,72,10.57,41.58
1242.581,-0.01,1.699,4.619,4.53,72,10.6,41.54
1242.645,-0.005,1.43,4.616,4.529,72,10.61,41.32
1242.71,0.034,1.906,4.616,4.527,72,10.59,41.19
1242.774,-0.029,2.113,4.614,4.525,72,10.56,41.19
1242.839,-0.112,1.347,4.614,4.524,72,10.59,41.33
1242.903,0.223,0.932,4.615,4.525,72,10.61,41.69
1242.968,-0.001,0.704,4.614,4.524,72,10.6,42.44
1243.032,0.08,0.58,4.614,4.518,72,10.59,42.54
1243.097,0.244,0.58,4.612,4.525,72,10.61,41.73
1243.161,0.316,0.829,4.612,4.527,72,10.62,40.93
1243.226,-0.055,0.58,4.614,4.525,72,10.6,41.31
1243.29,-0.099,1.512,4.616,4.525,73,10.61,42.63
1243.355,-0.107,2.03,4.619,4.527,73,10.62,43.33
1243.419,-0.108,2.776,4.617,4.527,73,10.62,43.31
1243.484,-0.052,1.823,4.616,4.523,73,10.62,43.38
1243.548,-0.131,3.605,4.614,4.519,73,10.63,43.56
1243.613,0.105,0.767,4.611,4.523,73,10.63,44.14
1243.677,0.027,0.994,4.603,4.538,73,10.63,45.41
1243.742,-0.043,2.921,4.598,4.535,73,10.63,45.73
1243.806,0.068,3.211,4.593,4.534,80,10.62,45.25
1243.871,0.247,6.07,4.584,4.533,80,10.62,45.07
1243.935,0.068,7.376,4.575,4.53,80,10.63,45.48
1244,-0.185,5.304,4.573,4.532,80,10.63,45.75
1244.065,-0.172,3.688,4.563,4.53,80,10.63,45.91
1244.129,-0.108,2.258,4.541,4.529,80,10.62,46.33
1244.194,-0.073,5.304,4.519,4.527,80,10.62,46.7
1244.258,-0.132,4.91,4.501,4.525,80,10.63,47.26
1244.323,0.288,4.33,4.484,4.524,80,10.63,48.29
1244.387,-0.089,6.05,4.472,4.524,80,10.63,49.13
1244.452,0.004,8.557,4.472,4.524,80,10.62,48.26
1244.516,0.179,7.231,4.508,4.524,86,10.63,47.58
1244.581,0.35,4.123,4.543,4.524,86,10.62,47.64
1244.645,0.049,2.465,4.553,4.525,86,10.62,47.99
1244.71,-0.067,5.635,4.565,4.527,86,10.63,48.17
1244.774,-0.055,5.718,4.574,4.53,86,10.63,48.36
1244.839,-0.023,4.662,4.589,4.536,86,10.62,48.53
1244.903,-0.014,6.278,4.593,4.548,86,10.61,48.06
1244.968,-0.089,4.848,4.594,4.564,86,10.63,47.59
1245.032,0.371,4.662,4.593,4.582,86,10.62,47.34
1245.097,-0.069,4.081,4.592,4.601,86,10.6,47
1245.161,0.045,5.552,4.592,4.625,86,10.62,46.31
1245.226,0.168,4.123,4.595,4.655,86,10.62,45.9
1245.29,0.319,5.407,4.601,4.689,86,10.62,45.98
1245.355,0.024,5.801,4.608,4.728,86,10.62,46.02
1245.419,-0.106,5.221,4.617,4.774,84,10.6,45.81
1245.484,-0.104,7.852,4.63,4.83,84,10.61,45.66
1245.548,-0.049,5.988,4.647,4.887,84,10.62,45.68
1245.613,-0.114,3.605,4.67,4.945,84,10.6,45.77
1245.677,-0.142,3.025,4.719,5.002,84,10.57,45.88
1245.742,0.289,3.004,4.736,5.065,84,10.61,45.86
1245.806,-0.113,17.445,4.752,5.133,84,10.61,45.83
1245.871,-0.014,9.675,4.784,5.204,84,10.57,45.91
1245.935,0.149,3.087,4.821,5.276,86,10.56,46.2
1246,0.243,2.901,4.862,5.343,86,10.59,46.8
1246.065,-0.061,3.543,4.907,5.419,86,10.61,47.83
1246.129,-0.102,3.439,4.944,5.485,86,10.62,48.86
1246.194,-0.103,7.023,4.978,5.545,86,10.62,48.82
1246.258,-0.065,4.309,5.012,5.602,86,10.63,47.81
1246.323,-0.172,3.646,5.05,5.659,86,10.63,47.09
1246.387,-0.213,4.703,5.083,5.728,86,10.65,46.76
1246.452,0.203,2.507,5.118,5.785,86,10.63,46.63
1246.516,-0.129,3.895,5.153,5.835,86,10.62,46.36
1246.581,-0.062,3.812,5.189,5.89,86,10.62,46.22
1246.645,0.086,9.033,5.224,5.936,85,10.63,46.28
1246.71,0.139,8.536,5.258,5.977,85,10.62,46.96
1246.774,-0.223,15.041,5.295,6.024,85,10.62,47.85
1246.839,-0.279,20.967,5.324,6.073,85,10.62,48.48
1246.903,-0.266,9.696,5.351,6.102,85,10.63,48.95
1246.968,-0.217,3.729,5.371,6.123,85,10.63,49.25
1247.032,-0.302,9.427,5.383,6.141,85,10.62,49.97
1247.097,-0.064,5.117,5.401,6.159,85,10.61,51.44
1247.161,-0.052,5.905,5.421,6.166,85,10.62,53.23
1247.226,-0.151,2.756,5.429,6.17,85,10.61,54.15
1247.29,-0.026,4.289,5.424,6.169,87,10.62,54.75
1247.355,0.197,5.718,5.424,6.162,87,10.62,55.3
1247.419,-0.005,2.258,5.428,6.15,87,10.62,55.33
1247.484,-0.23,1.802,5.437,6.14,87,10.62,54.85
1247.548,-0.21,1.968,5.449,6.131,87,10.62,54.34
1247.613,-0.147,1.43,5.469,6.116,87,10.63,53.85
1247.677,-0.172,1.72,5.45,6.101,87,10.62,54.25
1247.742,-0.223,1.243,5.45,6.084,87,10.61,54.58
1247.806,0.253,1.575,5.44,6.066,87,10.62,54.73
1247.871,-0.153,0.746,5.437,6.046,87,10.62,54.82
1247.935,-0.043,3.522,5.443,6.023,87,10.62,54.45
1248,0.114,3.356,5.433,5.997,87,10.61,53.9
1248.065,0.239,2.528,5.419,5.972,87,10.62,53.39
1248.129,-0.109,2.88,5.405,5.951,87,10.62,52.75
1248.194,-0.173,4.579,5.393,5.929,87,10.63,52.2
1248.258,-0.151,3.936,5.378,5.907,87,10.62,51.6
1248.323,-0.107,1.761,5.366,5.884,87,10.62,50.97
1248.387,-0.11,2.424,5.35,5.862,87,10.62,50.41
1248.452,-0.17,2.383,5.333,5.838,87,10.61,50
1248.516,0.311,4.972,5.318,5.816,87,10.61,49.55
1248.581,-0.144,4.123,5.303,5.791,87,10.62,49.03
1248.645,-0.018,2.942,5.29,5.77,87,10.62,48.54
1248.71,0.108,2.424,5.277,5.75,83,10.62,47.93
1248.774,0.285,1.927,5.267,5.73,83,10.62,47.23
1248.839,0.005,1.968,5.254,5.71,83,10.63,46.46
1248.903,-0.125,2.61,5.24,5.693,83,10.63,45.84
1248.968,-0.117,2.942,5.229,5.675,83,10.62,45.26
1249.032,-0.126,1.637,5.215,5.659,83,10.62,44.53
1249.097,-0.109,2.3,5.204,5.645,83,10.62,43.98
1249.161,-0.083,1.43,5.19,5.633,83,10.62,43.57
1249.226,-0.161,1.885,5.178,5.62,83,10.63,43.25
1249.29,0.219,1.989,5.165,5.609,83,10.63,42.93
1249.355,-0.067,0.829,5.154,5.597,83,10.63,42.58
1249.419,-0.037,1.43,5.143,5.584,83,10.63,42.23
1249.484,0.078,1.492,5.133,5.572,76,10.62,42.12
1249.548,0.271,1.388,5.122,5.561,76,10.62,42.33
1249.613,0.06,3.812,5.112,5.55,76,10.62,42.56
1249.677,-0.131,1.14,5.101,5.538,76,10.63,42.91
1249.742,-0.114,0.725,5.087,5.527,76,10.63,43.14
1249.806,-0.106,0.704,5.075,5.516,76,10.61,42.95
1249.871,-0.065,0.497,5.06,5.506,76,10.61,42.53
1249.935,-0.077,0.29,5.048,5.497,76,10.62,42.34
1250,-0.135,0.373,5.037,5.49,76,10.61,42.78
1250.065,0.336,0.684,5.026,5.485,76,10.61,43.58
1250.129,-0.106,0.373,5.015,5.478,76,10.61,44.49
1250.194,0.008,0.228,5.006,5.469,76,10.61,45.44
1250.258,0.141,0.331,4.995,5.463,76,10.62,46.05
1250.323,0.308,0.269,4.986,5.454,76,10.62,46.43
1250.387,-0.009,0.269,4.978,5.448,76,10.62,46.82
1250.452,-0.122,0.311,4.969,5.439,78,10.62,47.39
1250.516,-0.103,0.497,4.961,5.433,78,10.63,47.81
1250.581,-0.082,0.456,4.953,5.424,78,10.62,47.95
1250.645,-0.034,0.539,4.946,5.415,78,10.62,48.12
1250.71,-0.107,0.642,4.936,5.406,78,10.62,48.33
1250.774,0.212,0.559,4.922,5.399,78,10.62,48.65
1250.839,0.099,1.119,4.912,5.392,78,10.61,49.11
1250.903,0.039,0.559,4.917,5.383,78,10.61,49.42
1250.968,0.195,0.518,4.932,5.376,78,10.62,49.58
1251.032,0.39,0.539,4.942,5.367,78,10.62,49.83
1251.097,0.166,0.518,4.953,5.358,78,10.62,50.23
1251.161,-0.059,0.456,4.968,5.351,82,10.62,50.62
1251.226,-0.08,0.456,4.98,5.344,82,10.62,51
1251.29,-0.067,0.58,4.989,5.337,82,10.62,51.42
1251.355,-0.181,0.352,4.991,5.331,82,10.62,51.94
1251.419,-0.203,0.29,4.98,5.323,82,10.62,52.4
1251.484,0.228,0.539,4.968,5.318,82,10.62,52.99
1251.548,-0.11,0.477,4.963,5.311,82,10.62,53.68
1251.613,-0.024,0.29,4.955,5.306,82,10.62,54.13
1251.677,0.147,0.414,4.951,5.299,89,10.62,54.15
1251.742,0.117,0.29,4.947,5.294,89,10.61,53.98
1251.806,-0.139,0.331,4.948,5.289,89,10.61,53.87
1251.871,-0.125,0.373,4.954,5.284,89,10.61,53.91
1251.935,-0.101,0.311,4.958,5.279,89,10.61,53.79
1252,-0.084,0.373,4.964,5.274,89,10.61,53.51
1252.065,-0.019,0.373,4.969,5.271,89,10.62,53.17
1252.129,-0.078,1.077,4.968,5.266,89,10.62,52.83
1252.194,0.082,0.414,4.965,5.263,89,10.62,52.56
1252.258,0.282,0.622,4.962,5.259,89,10.62,52.21
1252.323,0.074,0.311,4.962,5.255,89,10.61,51.88
1252.387,0.18,0.249,4.96,5.251,89,10.62,51.59
1252.452,0.369,0.269,4.965,5.25,89,10.61,51.26
1252.516,0.237,0.373,4.968,5.248,89,10.61,50.83
1252.581,-0.025,0.269,4.97,5.246,89,10.61,50.4
1252.645,-0.02,0.269,4.978,5.245,79,10.6,50.11
1252.71,-0.022,0.311,4.983,5.245,79,10.6,49.73
1252.774,-0.025,0.269,4.99,5.245,79,10.59,49.39
1252.839,0.02,0.331,4.996,5.245,79,10.59,49.07
1252.903,-0.067,0.269,5.004,5.245,79,10.6,48.77
1252.968,0.118,0.394,5.014,5.245,79,10.6,48.51
1253.032,0.214,0.622,5.025,5.245,79,10.59,48.26
1253.097,0.036,1.782,5.039,5.245,79,10.6,47.97
1253.161,0.134,0.29,5.052,5.245,79,10.59,47.77
1253.226,0.321,1.409,5.067,5.245,79,10.6,47.67
1253.29,0.175,0.767,5.085,5.245,79,10.6,47.55
1253.355,-0.088,0.994,5.102,5.243,77,10.6,47.38
1253.419,-0.081,1.098,5.12,5.243,77,10.6,47.19
1253.484,-0.083,0.311,5.137,5.241,77,10.61,46.95
1253.548,-0.024,0.352,5.152,5.239,77,10.61,46.72
1253.613,-0.101,1.098,5.167,5.236,77,10.61,46.52
1253.677,-0.097,0.518,5.182,5.234,77,10.59,46.48
1253.742,0.276,0.58,5.194,5.23,77,10.57,46.44
1253.806,-0.026,1.575,5.208,5.226,77,10.57,46.43
1253.871,0.054,0.642,5.22,5.224,77,10.6,46.39
1253.935,0.242,0.684,5.23,5.219,77,10.6,46.2
1254,0.194,1.678,5.24,5.215,77,10.6,45.93
1254.065,-0.131,0.518,5.25,5.212,83,10.61,45.7
1254.129,-0.148,1.305,5.256,5.207,83,10.62,45.73
1254.194,-0.15,0.518,5.263,5.202,83,10.61,45.8
1254.258,-0.097,0.932,5.266,5.197,83,10.6,45.86
1254.323,-0.179,0.414,5.268,5.189,83,10.6,45.88
1254.387,-0.151,1.74,5.268,5.184,83,10.6,45.92
1254.452,0.177,1.367,5.268,5.179,83,10.6,46.05
1254.516,-0.123,0.394,5.264,5.173,83,10.6,45.98
1254.581,-0.029,1.14,5.257,5.167,83,10.61,45.79
1254.645,0.162,1.036,5.247,5.162,84,10.62,45.66
1254.71,0.085,0.331,5.235,5.154,84,10.63,45.71
1254.774,-0.22,0.456,5.221,5.148,84,10.63,45.79
1254.839,-0.229,0.394,5.207,5.142,84,10.63,45.95
1254.903,-0.204,0.29,5.191,5.137,84,10.65,46.01
1254.968,-0.173,0.311,5.167,5.13,84,10.63,46.03
1255.032,-0.262,0.249,5.145,5.125,84,10.63,46.02
1255.097,0.121,0.394,5.139,5.117,84,10.63,46.26
1255.161,-0.214,0.414,5.138,5.112,84,10.63,46.59
1255.226,-0.162,0.269,5.13,5.107,84,10.63,46.83
1255.29,-0.049,0.228,5.126,5.1,87,10.63,46.84
1255.355,0.13,0.228,5.12,5.095,87,10.65,46.85
1255.419,-0.119,0.228,5.109,5.09,87,10.63,46.97
1255.484,-0.26,0.269,5.115,5.085,87,10.63,46.8
1255.548,-0.244,0.228,5.113,5.077,87,10.65,46.65
1255.613,-0.17,0.269,5.105,5.072,87,10.65,46.76
1255.677,-0.227,0.497,5.091,5.067,87,10.65,47.04
1255.742,-0.218,1.595,5.076,5.062,87,10.63,47.19
1255.806,0.154,0.456,5.077,5.057,87,10.62,47.23
1255.871,-0.145,0.249,5.07,5.052,87,10.62,47.26
1255.935,-0.048,0.29,5.036,5.049,87,10.62,47.39
1256,0.135,0.331,5.032,5.045,89,10.63,47.23
1256.065,0.084,0.228,5.024,5.04,89,10.63,46.83
1256.129,-0.193,0.394,5.019,5.035,89,10.63,46.35
1256.194,-0.197,0.435,5,5.03,89,10.62,45.93
1256.258,-0.156,0.228,4.958,5.025,89,10.62,45.36
1256.323,-0.175,0.622,4.956,5.02,89,10.62,44.55
1256.387,-0.226,0.642,4.93,5.015,89,10.63,43.86
1256.452,0.198,0.601,4.922,5.012,89,10.63,43.47
1256.516,-0.177,0.373,4.913,5.008,89,10.63,43.18
1256.581,-0.062,0.373,4.907,5.003,89,10.63,42.84
1256.645,0.081,0.559,4.904,5,89,10.63,42.55
1256.71,0.196,0.849,4.897,4.995,89,10.63,42.13
1256.774,-0.105,0.932,4.889,4.99,89,10.62,41.18
1256.839,-0.155,0.58,4.882,4.985,89,10.62,40.37
1256.903,-0.14,0.477,4.873,4.98,89,10.62,40.09
1256.968,-0.083,0.394,4.868,4.977,89,10.63,39.97
1257.032,-0.166,0.477,4.863,4.973,89,10.65,39.74
1257.097,-0.065,0.394,4.859,4.968,89,10.63,38.99
1257.161,0.147,0.559,4.851,4.965,89,10.63,38.15
1257.226,-0.058,0.331,4.849,4.96,89,10.65,37.68
1257.29,0.034,0.29,4.846,4.958,89,10.63,37.68
1257.355,0.197,0.29,4.844,4.953,89,10.63,37.82
1257.419,0.082,0.373,4.841,4.95,89,10.63,38
1257.484,-0.144,0.891,4.834,4.946,88,10.63,38.03
1257.548,-0.14,0.642,4.83,4.942,88,10.65,37.97
1257.613,-0.145,0.58,4.829,4.938,88,10.63,37.73
1257.677,-0.123,0.497,4.829,4.936,88,10.63,37.51
1257.742,-0.1,0.539,4.826,4.931,88,10.63,37.41
1257.806,-0.169,0.642,4.823,4.928,88,10.63,37.56
1257.871,0.24,0.642,4.826,4.923,88,10.63,37.69
1257.935,-0.176,0.477,4.829,4.921,88,10.62,37.52
1258,-0.057,0.435,4.826,4.916,88,10.62,37.22
1258.065,0.062,0.394,4.821,4.913,80,10.63,37.01
1258.129,0.221,0.518,4.816,4.908,80,10.63,37.01
1258.194,-0.021,0.559,4.809,4.906,80,10.62,37.01
1258.258,-0.146,0.352,4.806,4.902,80,10.62,36.99
1258.323,-0.143,0.352,4.8,4.9,80,10.62,37.07
1258.387,-0.145,0.311,4.796,4.896,80,10.63,37.19
1258.452,-0.141,0.311,4.791,4.893,80,10.62,37.16
1258.516,-0.103,0.331,4.786,4.891,80,10.62,37.02
1258.581,-0.177,0.331,4.785,4.887,80,10.63,37.01
1258.645,0.096,0.414,4.781,4.883,80,10.63,37.17
1258.71,-0.044,0.497,4.776,4.881,80,10.62,37.23
1258.774,-0.068,1.865,4.772,4.877,80,10.61,37.1
1258.839,0.026,1.264,4.765,4.875,75,10.63,37.06
1258.903,0.176,4.102,4.761,4.871,75,10.63,37.28
1258.968,-0.005,7.769,4.758,4.867,75,10.62,37.42
1259.032,-0.194,12.825,4.754,4.865,75,10.62,37.35
1259.097,-0.205,10.297,4.747,4.861,75,10.65,37.52
1259.161,-0.233,6.257,4.743,4.856,75,10.65,37.69
1259.226,-0.249,7.251,4.742,4.851,75,10.63,37.73
1259.29,-0.205,10.566,4.737,4.849,75,10.62,37.92
1259.355,-0.217,14.876,4.732,4.845,75,10.61,38.85
1259.419,-0.275,6.029,4.732,4.834,75,10.62,40.25
1259.484,0.116,9.365,4.737,4.824,75,10.62,41.35
1259.548,-0.193,6.485,4.735,4.818,75,10.62,42.19
1259.613,-0.098,6.609,4.727,4.816,75,10.61,42.96
1259.677,0.031,5.946,4.728,4.811,74,10.62,43.31
1259.742,0.141,10.069,4.724,4.809,74,10.62,43.72
1259.806,-0.158,7.086,4.719,4.802,74,10.62,44.55
1259.871,-0.219,7.438,4.714,4.796,74,10.62,45.03
1259.935,-0.219,8.826,4.716,4.793,74,10.62,44.72
1260,-0.225,5.283,4.71,4.789,74,10.62,44.08
1260.065,-0.211,8.101,4.699,4.786,74,10.62,43.47
1260.129,-0.172,7.811,4.697,4.783,74,10.62,43.27
1260.194,-0.25,8.888,4.689,4.777,74,10.62,43.5
