Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
835.677,0.254,0.124,4.445,4.094,96,10.82,49.82
835.742,-0.025,0.166,4.442,4.094,96,10.82,50.03
835.806,0.051,0.124,4.442,4.094,96,10.82,50.23
835.871,0.201,0.124,4.442,4.094,96,10.82,50.42
835.935,0.399,0.104,4.441,4.094,96,10.82,50.62
836,0.048,0.124,4.44,4.094,96,10.82,50.72
836.065,-0.089,0.104,4.44,4.094,96,10.82,50.76
836.129,-0.084,0.104,4.438,4.092,96,10.82,50.85
836.194,-0.094,0.104,4.437,4.092,96,10.82,50.95
836.258,-0.104,0.104,4.437,4.092,96,10.82,51.05
836.323,-0.109,0.083,4.435,4.092,96,10.82,51.04
836.387,-0.111,0.29,4.433,4.092,96,10.82,50.94
836.452,-0.054,0.311,4.432,4.09,96,10.82,50.89
836.516,-0.1,0.145,4.432,4.092,96,10.82,50.87
836.581,-0.129,0.104,4.43,4.089,96,10.82,50.85
836.645,0.234,0.104,4.428,4.09,96,10.82,50.79
836.71,-0.076,0.083,4.427,4.089,96,10.82,50.7
836.774,0.014,0.083,4.427,4.089,68,10.82,50.59
836.839,0.229,0.083,4.425,4.089,68,10.82,50.49
836.903,0.25,0.104,4.423,4.089,68,10.82,50.29
836.968,0.088,0.083,4.422,4.089,68,10.82,50.07
837.032,-0.114,0.083,4.421,4.089,68,10.82,49.91
837.097,-0.114,0.124,4.42,4.088,68,10.82,49.8
837.161,-0.12,0.083,4.42,4.087,68,10.82,49.72
837.226,-0.131,0.124,4.418,4.087,68,10.82,49.54
837.29,-0.136,0.186,4.418,4.087,68,10.82,49.35
837.355,-0.131,0.435,4.415,4.087,68,10.82,49.18
837.419,-0.123,0.104,4.414,4.087,68,10.82,49.07
837.484,-0.129,0.083,4.413,4.087,68,10.82,48.95
837.548,-0.131,0.083,4.411,4.085,68,10.82,48.83
837.613,-0.103,0.083,4.41,4.085,68,10.82,48.67
837.677,0.182,0.104,4.409,4.084,68,10.82,48.5
837.742,-0.046,0.124,4.408,4.084,65,10.82,48.36
837.806,0.032,0.104,4.408,4.084,65,10.82,48.11
837.871,0.206,0.083,4.408,4.084,65,10.82,47.83
837.935,0.347,0.083,4.405,4.083,65,10.82,47.67
838,-0.039,0.104,4.404,4.084,65,10.82,47.57
838.065,-0.124,0.104,4.403,4.082,65,10.82,47.5
838.129,-0.119,0.124,4.403,4.082,65,10.82,47.41
838.194,-0.133,0.104,4.401,4.082,65,10.82,47.29
838.258,-0.141,0.145,4.4,4.082,65,10.82,47.21
838.323,-0.141,0.435,4.4,4.082,65,10.82,47.16
838.387,-0.14,0.207,4.4,4.082,65,10.82,47.12
838.452,-0.097,0.104,4.399,4.079,65,10.82,47.07
838.516,-0.122,0.124,4.398,4.079,65,10.82,47.04
838.581,-0.154,0.145,4.398,4.079,65,10.82,47.01
838.645,0.224,0.124,4.398,4.079,65,10.82,46.98
838.71,-0.135,0.083,4.398,4.079,61,10.82,46.97
838.774,-0.02,0.083,4.396,4.079,61,10.82,46.88
838.839,0.205,0.104,4.395,4.078,61,10.82,46.72
838.903,0.277,0.124,4.395,4.079,61,10.81,46.65
838.968,0.118,0.145,4.395,4.078,61,10.82,46.66
839.032,-0.116,0.083,4.395,4.077,61,10.82,46.69
839.097,-0.115,0.124,4.395,4.077,61,10.82,46.74
839.161,-0.122,0.104,4.395,4.077,61,10.82,46.73
839.226,-0.13,0.083,4.393,4.077,61,10.82,46.76
839.29,-0.132,0.373,4.395,4.077,61,10.82,46.89
839.355,-0.113,0.249,4.394,4.077,61,10.82,47.15
839.419,-0.086,0.104,4.393,4.075,61,10.82,47.39
839.484,0.092,0.124,4.393,4.077,60,10.82,47.58
839.548,0.179,0.104,4.393,4.075,60,10.82,47.82
839.613,-0.072,0.104,4.393,4.077,60,10.82,48.04
839.677,-0.03,0.104,4.393,4.074,60,10.82,48.29
839.742,0.069,0.104,4.391,4.074,60,10.82,48.53
839.806,0.285,0.124,4.39,4.074,60,10.82,48.64
839.871,0.236,0.124,4.39,4.074,60,10.81,48.81
839.935,-0.094,0.124,4.39,4.074,60,10.81,49.07
840,-0.114,0.124,4.39,4.073,60,10.82,49.37
840.065,-0.115,0.104,4.388,4.074,60,10.82,49.65
840.129,-0.125,0.166,4.388,4.073,60,10.82,49.83
840.194,-0.129,0.228,4.386,4.072,60,10.82,49.99
840.258,-0.099,0.269,4.385,4.072,60,10.82,50.19
840.323,-0.079,0.124,4.385,4.072,60,10.81,50.41
840.387,-0.137,0.124,4.385,4.072,60,10.82,50.61
840.452,0.221,0.145,4.385,4.072,60,10.82,50.8
840.516,-0.096,0.124,4.383,4.072,60,10.82,50.97
840.581,-0.012,0.145,4.383,4.072,60,10.82,51.13
840.645,0.096,0.104,4.381,4.069,60,10.82,51.25
840.71,0.32,0.104,4.38,4.069,60,10.82,51.21
840.774,0.247,0.104,4.38,4.069,60,10.82,51.12
840.839,-0.076,0.104,4.38,4.069,60,10.82,51.1
840.903,-0.092,0.083,4.378,4.069,60,10.82,51.06
840.968,-0.092,0.124,4.378,4.069,60,10.82,51.04
841.032,-0.099,0.083,4.378,4.069,60,10.82,50.94
841.097,-0.103,0.477,4.375,4.069,60,10.82,50.77
841.161,-0.103,0.145,4.374,4.068,60,10.82,50.63
841.226,-0.052,0.083,4.373,4.068,60,10.82,50.55
841.29,-0.073,0.083,4.373,4.067,60,10.82,50.47
841.355,-0.109,0.062,4.373,4.068,60,10.82,50.37
841.419,0.285,0.104,4.37,4.067,60,10.82,50.22
841.484,-0.088,0.083,4.37,4.067,100,10.82,50.07
841.548,0.031,0.083,4.37,4.067,100,10.82,49.83
841.613,0.156,0.104,4.369,4.067,100,10.82,49.51
841.677,0.39,0.062,4.368,4.067,100,10.82,49.25
841.742,0.174,0.124,4.368,4.066,100,10.81,49.06
841.806,-0.073,0.104,4.368,4.065,100,10.81,48.91
841.871,-0.073,0.104,4.365,4.065,100,10.81,48.76
841.935,-0.078,0.124,4.365,4.065,100,10.82,48.53
842,-0.091,0.435,4.364,4.065,100,10.81,48.32
842.065,-0.096,0.269,4.363,4.065,100,10.81,48.16
842.129,-0.093,0.104,4.363,4.065,100,10.81,48.01
842.194,-0.076,0.145,4.363,4.063,100,10.81,47.84
842.258,-0.033,0.104,4.36,4.065,100,10.81,47.66
842.323,-0.099,0.104,4.36,4.062,100,10.81,47.49
842.387,0.061,0.083,4.36,4.062,100,10.81,47.36
842.452,0.113,0.083,4.36,4.062,100,10.81,47.24
842.516,0.009,0.083,4.358,4.062,100,10.81,47
842.581,0.103,0.083,4.358,4.062,100,10.82,46.84
842.645,0.297,0.104,4.358,4.062,100,10.81,46.8
842.71,0.357,0.083,4.358,4.062,100,10.81,46.79
842.774,-0.026,0.104,4.358,4.062,100,10.81,46.81
842.839,-0.074,0.104,4.356,4.062,100,10.81,46.79
842.903,-0.071,0.166,4.358,4.062,100,10.82,46.78
842.968,-0.084,0.269,4.355,4.062,100,10.82,46.82
843.032,-0.091,0.394,4.355,4.061,100,10.82,46.86
843.097,-0.094,0.104,4.358,4.061,100,10.82,46.87
843.161,-0.07,0.104,4.358,4.06,100,10.82,46.86
843.226,-0.05,0.124,4.358,4.06,100,10.82,46.87
843.29,-0.104,0.124,4.356,4.06,100,10.82,46.86
843.355,0.219,0.124,4.356,4.06,100,10.82,46.86
843.419,-0.049,0.104,4.358,4.06,100,10.82,46.86
843.484,0.007,0.104,4.358,4.06,100,10.82,46.79
843.548,0.106,0.124,4.358,4.06,100,10.82,46.69
843.613,0.32,0.145,4.358,4.06,100,10.82,46.87
843.677,0.275,0.145,4.358,4.06,100,10.82,47.17
843.742,-0.065,0.083,4.358,4.06,100,10.82,47.5
843.806,-0.091,0.083,4.358,4.06,100,10.82,47.77
843.871,-0.095,0.104,4.358,4.06,100,10.82,48.02
843.935,-0.111,0.104,4.355,4.057,100,10.82,48.29
844,-0.116,0.456,4.355,4.06,100,10.81,48.58
844.065,-0.091,0.145,4.355,4.057,100,10.81,48.87
844.129,-0.078,0.104,4.355,4.057,100,10.81,49.11
844.194,-0.137,0.083,4.355,4.057,100,10.81,49.36
844.258,0.211,0.124,4.355,4.057,100,10.81,49.63
844.323,-0.105,0.124,4.353,4.057,100,10.81,49.86
844.387,-0.029,0.104,4.353,4.057,100,10.81,50.12
844.452,0.07,0.104,4.353,4.057,100,10.81,50.26
844.516,0.287,0.083,4.35,4.057,100,10.81,50.34
844.581,0.21,0.104,4.35,4.057,100,10.81,50.51
844.645,-0.108,0.145,4.35,4.057,100,10.81,50.72
844.71,-0.125,0.104,4.348,4.057,100,10.81,50.93
844.774,-0.128,0.083,4.348,4.055,100,10.81,51.09
844.839,-0.138,0.104,4.348,4.055,100,10.81,51.11
844.903,-0.145,0.352,4.345,4.056,100,10.81,51.16
844.968,-0.123,0.186,4.345,4.055,100,10.81,51.17
845.032,-0.095,0.124,4.345,4.055,100,10.81,51.16
845.097,-0.156,0.124,4.343,4.055,100,10.81,51.12
845.161,0.128,0.083,4.343,4.055,100,10.81,51.05
845.226,-0.043,0.124,4.341,4.055,100,10.81,50.95
845.29,-0.039,0.083,4.34,4.053,66,10.81,50.85
845.355,0.061,0.083,4.34,4.055,66,10.81,50.7
845.419,0.28,0.083,4.34,4.055,66,10.81,50.49
845.484,0.258,0.062,4.339,4.053,66,10.81,50.34
845.548,-0.08,0.124,4.338,4.052,66,10.81,50.26
845.613,-0.101,0.104,4.336,4.052,66,10.81,50.21
845.677,-0.098,0.083,4.335,4.052,66,10.81,50.1
845.742,-0.106,0.124,4.335,4.052,66,10.81,49.9
845.806,-0.108,0.414,4.333,4.052,66,10.81,49.7
845.871,-0.111,0.166,4.333,4.052,66,10.81,49.55
845.935,-0.108,0.104,4.333,4.052,66,10.81,49.4
846,-0.052,0.083,4.332,4.051,66,10.81,49.23
846.065,-0.101,0.104,4.331,4.05,66,10.81,49.04
846.129,-0.124,0.124,4.331,4.05,66,10.81,48.86
846.194,0.235,0.104,4.328,4.05,66,10.81,48.68
846.258,-0.053,0.104,4.328,4.05,66,10.81,48.44
846.323,0.024,0.124,4.328,4.05,66,10.81,48.11
846.387,0.168,0.145,4.326,4.05,66,10.81,47.89
846.452,0.389,0.124,4.326,4.05,66,10.81,47.78
846.516,0.072,0.083,4.326,4.05,66,10.81,47.68
846.581,-0.102,0.104,4.323,4.05,66,10.81,47.58
846.645,-0.1,0.104,4.323,4.048,66,10.81,47.42
846.71,-0.112,0.456,4.323,4.048,66,10.81,47.29
846.774,-0.124,0.456,4.323,4.047,66,10.81,47.23
846.839,-0.127,0.249,4.323,4.047,66,10.81,47.17
846.903,-0.126,0.104,4.323,4.047,60,10.81,47.12
846.968,-0.119,0.083,4.323,4.047,60,10.81,47.05
847.032,-0.066,0.104,4.327,4.047,60,10.81,46.98
847.097,-0.127,0.083,4.327,4.047,60,10.81,46.98
847.161,-0.134,0.104,4.328,4.047,60,10.81,46.97
847.226,0.203,0.083,4.331,4.05,60,10.81,46.93
847.29,-0.048,0.083,4.334,4.048,60,10.81,46.76
847.355,0.025,0.124,4.336,4.048,60,10.81,46.65
847.419,0.181,0.104,4.34,4.05,60,10.81,46.64
847.484,0.367,0.124,4.344,4.05,60,10.81,46.64
847.548,0.001,0.083,4.349,4.051,60,10.81,46.68
847.613,-0.121,0.124,4.351,4.05,60,10.81,46.66
847.677,-0.117,0.104,4.358,4.052,60,10.81,46.67
847.742,-0.128,0.104,4.361,4.052,60,10.81,46.73
847.806,-0.139,0.394,4.366,4.055,60,10.81,46.78
847.871,-0.141,0.124,4.371,4.055,60,10.81,46.84
847.935,-0.14,0.104,4.376,4.055,60,10.81,47
848,-0.088,0.166,4.379,4.055,80,10.81,47.28
848.065,-0.127,0.124,4.384,4.057,80,10.81,47.57
848.129,-0.148,0.083,4.386,4.057,80,10.81,47.85
848.194,0.22,0.104,4.391,4.057,80,10.81,48.16
848.258,-0.108,0.104,4.394,4.057,80,10.81,48.34
848.323,-0.007,0.104,4.398,4.058,80,10.81,48.49
848.387,0.124,0.104,4.4,4.06,80,10.81,48.75
848.452,0.347,0.104,4.403,4.06,80,10.81,49.05
848.516,0.076,0.124,4.405,4.06,80,10.81,49.38
848.581,-0.121,0.124,4.408,4.06,80,10.81,49.62
848.645,-0.121,0.124,4.41,4.06,80,10.81,49.8
848.71,-0.13,0.352,4.41,4.061,80,10.81,50.01
848.774,-0.138,0.29,4.411,4.062,80,10.81,50.25
848.839,-0.133,0.083,4.413,4.062,80,10.81,50.47
848.903,-0.09,0.104,4.413,4.062,88,10.81,50.64
848.968,-0.103,0.104,4.413,4.062,88,10.81,50.81
849.032,-0.138,0.124,4.413,4.062,88,10.81,50.91
849.097,0.27,0.124,4.415,4.062,88,10.81,50.96
849.161,-0.134,0.083,4.413,4.062,88,10.81,50.93
849.226,-0.005,0.104,4.413,4.062,88,10.81,50.75
849.29,0.109,0.104,4.413,4.062,88,10.81,50.58
849.355,0.344,0.124,4.411,4.062,88,10.81,50.49
849.419,0.17,0.124,4.41,4.062,88,10.81,50.46
849.484,-0.09,0.145,4.41,4.062,88,10.81,50.41
849.548,-0.096,0.124,4.408,4.062,88,10.81,50.26
849.613,-0.103,0.352,4.408,4.062,88,10.81,50.06
849.677,-0.113,0.352,4.405,4.062,88,10.81,49.93
849.742,-0.118,0.104,4.404,4.063,88,10.81,49.82
849.806,-0.074,0.104,4.403,4.062,88,10.81,49.69
849.871,-0.093,0.124,4.4,4.062,88,10.81,49.53
849.935,-0.134,0.083,4.399,4.062,88,10.81,49.35
850,0.28,0.352,4.398,4.062,88,10.81,49.18
850.065,-0.129,0.083,4.396,4.063,94,10.81,49
850.129,0.001,0.083,4.395,4.062,94,10.81,48.7
850.194,0.122,0.124,4.393,4.062,94,10.81,48.41
850.258,0.358,0.124,4.391,4.063,94,10.81,48.25
850.323,0.171,0.104,4.39,4.062,94,10.81,48.11
850.387,-0.085,0.083,4.388,4.062,94,10.81,48
850.452,-0.087,0.104,4.386,4.062,94,10.81,47.84
850.516,-0.087,0.124,4.385,4.062,94,10.81,47.67
850.581,-0.099,0.394,4.384,4.062,94,10.81,47.54
850.645,-0.102,0.414,4.383,4.062,94,10.81,47.44
850.71,-0.105,0.124,4.38,4.062,94,10.81,47.35
850.774,-0.056,0.104,4.38,4.062,94,10.81,47.19
850.839,-0.078,0.145,4.38,4.062,94,10.81,47.19
850.903,-0.116,0.083,4.38,4.065,94,10.81,47.14
850.968,0.28,0.083,4.38,4.062,94,10.81,47.08
851.032,-0.099,0.083,4.38,4.063,94,10.81,47.04
851.097,0.017,0.083,4.38,4.065,94,10.81,46.91
851.161,0.141,0.124,4.381,4.065,94,10.81,46.76
851.226,0.374,0.104,4.383,4.065,94,10.81,46.74
851.29,0.162,0.083,4.383,4.065,94,10.81,46.75
851.355,-0.088,0.124,4.386,4.067,94,10.81,46.8
851.419,-0.087,0.124,4.388,4.067,94,10.81,46.81
851.484,-0.087,0.104,4.389,4.067,94,10.81,46.8
851.548,-0.099,0.104,4.39,4.067,94,10.81,46.84
851.613,-0.099,0.497,4.393,4.068,94,10.81,46.89
851.677,-0.096,0.145,4.394,4.069,94,10.81,46.92
851.742,-0.042,0.104,4.395,4.069,94,10.81,46.92
851.806,-0.071,0.104,4.398,4.072,94,10.81,46.93
851.871,-0.105,0.104,4.399,4.072,94,10.81,46.96
851.935,0.28,0.083,4.4,4.072,94,10.81,47.01
852,-0.092,0.124,4.401,4.072,94,10.81,47.14
852.065,0.025,0.124,4.403,4.074,94,10.81,47.29
852.129,0.147,0.104,4.403,4.074,94,10.81,47.32
852.194,0.38,0.166,4.405,4.074,94,10.81,47.45
852.258,0.169,0.104,4.405,4.077,94,10.81,47.73
852.323,-0.076,0.083,4.405,4.077,94,10.81,48.01
852.387,-0.08,0.104,4.405,4.078,94,10.81,48.32
852.452,-0.087,0.145,4.406,4.079,94,10.81,48.55
852.516,-0.097,0.104,4.406,4.079,94,10.81,48.84
852.581,-0.101,0.394,4.405,4.082,94,10.81,49.15
852.645,-0.075,0.269,4.408,4.082,94,10.81,49.43
852.71,-0.077,0.104,4.408,4.082,94,10.81,49.67
852.774,-0.11,0.104,4.408,4.082,94,10.81,49.91
852.839,0.161,0.083,4.405,4.083,94,10.81,50.16
852.903,0.01,0.104,4.405,4.084,94,10.81,50.4
852.968,0.005,0.124,4.405,4.084,94,10.81,50.63
853.032,0.104,0.145,4.405,4.084,94,10.81,50.8
853.097,0.318,0.145,4.403,4.084,94,10.81,50.88
853.161,0.297,0.124,4.403,4.084,94,10.81,51
853.226,-0.045,0.145,4.403,4.084,94,10.81,51.16
853.29,-0.071,0.124,4.4,4.084,94,10.81,51.32
853.355,-0.072,0.124,4.4,4.084,94,10.81,51.45
853.419,-0.082,0.124,4.398,4.084,94,10.81,51.47
853.484,-0.084,0.331,4.396,4.084,94,10.81,51.47
853.548,-0.028,0.186,4.395,4.084,94,10.81,51.5
853.613,-0.081,0.104,4.393,4.084,94,10.81,51.54
853.677,-0.104,0.104,4.391,4.084,94,10.81,51.56
853.742,0.288,0.124,4.39,4.084,94,10.81,51.58
853.806,-0.053,0.145,4.389,4.083,94,10.81,51.55
853.871,0.045,0.124,4.388,4.084,67,10.81,51.53
853.935,0.183,0.083,4.385,4.082,67,10.81,51.49
854,0.37,0.124,4.384,4.082,67,10.81,51.31
854.065,-0.063,0.083,4.383,4.082,67,10.81,51.17
854.129,-0.063,0.104,4.38,4.082,67,10.81,51.11
854.194,-0.059,0.104,4.379,4.082,67,10.81,51.06
854.258,-0.069,0.083,4.378,4.082,67,10.81,51
854.323,-0.077,0.104,4.375,4.079,67,10.81,50.88
854.387,-0.08,0.435,4.375,4.079,67,10.81,50.73
854.452,-0.049,0.124,4.374,4.079,67,10.81,50.65
854.516,-0.04,0.104,4.373,4.079,67,10.81,50.57
854.581,-0.097,0.104,4.37,4.077,67,10.81,50.49
854.645,0.253,0.062,4.37,4.077,67,10.81,50.37
854.71,-0.05,0.083,4.369,4.077,67,10.81,50.21
854.774,0.019,0.083,4.368,4.077,67,10.81,50.04
854.839,0.123,0.124,4.366,4.075,67,10.81,49.78
854.903,0.345,0.124,4.365,4.075,67,10.81,49.47
854.968,0.273,0.083,4.364,4.074,67,10.81,49.22
855.032,-0.049,0.083,4.363,4.074,67,10.81,49.05
855.097,-0.064,0.104,4.361,4.074,67,10.81,48.9
855.161,-0.063,0.104,4.36,4.074,67,10.81,48.74
855.226,-0.074,0.104,4.359,4.073,67,10.81,48.49
855.29,-0.081,0.311,4.358,4.072,67,10.81,48.27
855.355,-0.084,0.29,4.358,4.072,67,10.81,48.08
855.419,-0.08,0.104,4.355,4.069,67,10.81,47.89
855.484,-0.024,0.104,4.355,4.069,67,10.81,47.7
855.548,-0.076,0.124,4.355,4.069,67,10.81,47.54
855.613,-0.097,0.104,4.353,4.069,67,10.81,47.37
855.677,0.263,0.104,4.353,4.069,67,10.81,47.24
855.742,-0.012,0.104,4.35,4.069,63,10.81,47.17
855.806,0.061,0.166,4.35,4.067,63,10.81,46.98
855.871,0.205,0.104,4.348,4.067,63,10.81,46.81
855.935,0.42,0.104,4.348,4.067,63,10.81,46.76
856,0.103,0.124,4.348,4.067,63,10.81,46.77
856.065,-0.066,0.124,4.345,4.067,63,10.81,46.79
856.129,-0.06,0.104,4.345,4.067,63,10.81,46.81
856.194,-0.069,0.083,4.344,4.065,63,10.81,46.8
856.258,-0.077,0.249,4.343,4.065,63,10.81,46.83
856.323,-0.076,0.477,4.343,4.065,63,10.79,46.88
856.387,-0.072,0.104,4.34,4.065,63,10.79,46.89
856.452,-0.064,0.083,4.34,4.063,63,10.79,46.89
856.516,-0.067,0.104,4.34,4.062,63,10.79,46.9
856.581,-0.073,0.083,4.339,4.062,63,10.79,46.91
856.645,-0.073,0.104,4.338,4.062,63,10.79,46.91
856.71,0.27,0.124,4.338,4.062,61,10.81,47.02
856.774,0.019,0.083,4.338,4.062,61,10.81,47.14
856.839,0.095,0.124,4.335,4.061,61,10.79,47.24
856.903,0.256,0.083,4.335,4.06,61,10.79,47.46
856.968,0.44,0.104,4.334,4.06,61,10.79,47.78
857.032,0.073,0.124,4.333,4.06,61,10.79,48.11
857.097,-0.045,0.124,4.333,4.06,61,10.79,48.39
857.161,-0.043,0.104,4.331,4.058,61,10.79,48.65
857.226,-0.053,0.373,4.331,4.057,61,10.79,48.91
857.29,-0.064,0.249,4.331,4.057,61,10.79,49.2
857.355,-0.068,0.104,4.329,4.057,61,10.79,49.45
857.419,-0.071,0.166,4.328,4.057,63,10.81,49.89
857.484,-0.037,0.145,4.328,4.057,63,10.79,49.91
857.548,-0.043,0.083,4.327,4.057,63,10.79,50.12
857.613,-0.084,0.083,4.326,4.057,63,10.79,50.31
857.677,0.307,0.104,4.326,4.056,63,10.79,50.52
857.742,-0.092,0.104,4.324,4.056,63,10.79,50.58
857.806,0.033,0.124,4.323,4.055,63,10.79,50.68
857.871,0.142,0.124,4.323,4.055,63,10.79,50.85
857.935,0.369,0.104,4.323,4.055,63,10.79,51.04
858,0.23,0.083,4.323,4.055,63,10.79,51.2
858.065,-0.059,0.104,4.321,4.055,63,10.79,51.21
858.129,-0.074,0.331,4.321,4.055,63,10.79,51.19
858.194,-0.084,0.207,4.321,4.055,63,10.79,51.23
858.258,-0.099,0.104,4.319,4.052,63,10.79,51.26
858.323,-0.11,0.124,4.318,4.052,63,10.79,51.28
858.387,-0.105,0.104,4.318,4.052,63,10.79,51.29
858.452,-0.059,0.104,4.317,4.052,63,10.79,51.25
858.516,-0.058,0.104,4.316,4.052,63,10.79,51.23
858.581,0.021,0.104,4.316,4.052,63,10.79,51.12
858.645,0.18,0.104,4.314,4.052,63,10.79,50.91
858.71,-0.042,0.083,4.314,4.051,63,10.79,50.79
858.774,0.037,0.104,4.313,4.052,63,10.79,50.72
858.839,0.217,0.083,4.311,4.051,63,10.79,50.59
858.903,0.328,0.104,4.311,4.051,63,10.79,50.57
858.968,-0.048,0.269,4.311,4.05,63,10.79,50.4
859.032,-0.116,0.331,4.311,4.05,63,10.79,50.22
859.097,-0.116,0.166,4.309,4.05,63,10.79,50.11
859.161,-0.122,0.124,4.308,4.05,63,10.79,49.98
859.226,-0.126,0.145,4.308,4.05,63,10.79,49.82
859.29,-0.115,0.124,4.308,4.05,63,10.79,49.63
859.355,-0.065,0.104,4.306,4.048,68,10.79,49.42
859.419,-0.134,0.104,4.306,4.047,68,10.79,49.22
859.484,-0.068,0.145,4.306,4.047,68,10.79,48.91
859.548,0.183,0.145,4.304,4.047,68,10.79,48.64
859.613,-0.029,0.145,4.303,4.047,68,10.79,48.47
859.677,0.058,0.104,4.303,4.047,68,10.79,48.35
859.742,0.244,0.104,4.303,4.047,68,10.79,48.28
859.806,0.351,0.083,4.303,4.047,68,10.79,48.13
859.871,-0.028,0.104,4.306,4.047,68,10.79,47.95
859.935,-0.079,0.207,4.306,4.047,68,10.79,47.8
860,-0.078,0.477,4.308,4.047,68,10.79,47.68
860.065,-0.087,0.104,4.309,4.05,68,10.79,47.56
860.129,-0.092,0.124,4.313,4.05,68,10.79,47.44
860.194,-0.09,0.104,4.317,4.052,68,10.79,47.34
860.258,-0.079,0.062,4.322,4.052,68,10.79,47.26
860.323,-0.015,0.104,4.327,4.055,68,10.79,47.17
860.387,-0.074,0.104,4.334,4.055,61,10.79,47.12
860.452,-0.086,0.083,4.339,4.057,61,10.79,46.98
860.516,0.271,0.104,4.346,4.06,61,10.79,46.82
860.581,0.009,0.083,4.354,4.062,61,10.79,46.77
860.645,0.082,0.083,4.361,4.063,61,10.79,46.78
860.71,0.243,0.062,4.369,4.066,61,10.79,46.81
860.774,0.436,0.104,4.376,4.068,61,10.79,46.82
860.839,0.077,0.104,4.385,4.07,61,10.79,46.81
860.903,-0.046,0.124,4.392,4.072,61,10.79,46.84
860.968,-0.04,0.373,4.4,4.074,61,10.79,46.89
861.032,-0.049,0.166,4.407,4.075,61,10.79,46.91
861.097,-0.057,0.104,4.415,4.078,61,10.79,46.91
861.161,-0.06,0.104,4.421,4.079,61,10.79,46.91
861.226,-0.061,0.104,4.428,4.082,61,10.79,46.92
861.29,-0.047,0.083,4.433,4.083,61,10.79,46.93
861.355,-0.011,0.124,4.439,4.084,60,10.79,46.95
861.419,-0.071,0.124,4.445,4.087,60,10.79,46.95
861.484,0.112,0.124,4.448,4.089,60,10.79,46.86
861.548,0.107,0.083,4.453,4.09,60,10.79,46.84
861.613,0.024,0.104,4.457,4.092,60,10.79,46.88
861.677,0.114,0.104,4.461,4.095,60,10.79,46.9
861.742,0.311,0.124,4.463,4.097,60,10.79,46.94
861.806,0.359,0.104,4.467,4.099,60,10.79,46.91
861.871,-0.023,0.083,4.47,4.102,60,10.79,46.9
861.935,-0.069,0.456,4.472,4.103,60,10.79,46.95
862,-0.067,0.29,4.473,4.104,60,10.79,46.98
862.065,-0.075,0.124,4.475,4.105,60,10.79,46.96
862.129,-0.082,0.124,4.475,4.107,60,10.79,46.94
862.194,-0.083,0.104,4.477,4.108,60,10.79,46.94
862.258,-0.074,0.083,4.477,4.109,60,10.79,46.94
862.323,-0.029,0.186,4.475,4.109,60,10.79,46.94
862.387,-0.09,0.124,4.475,4.11,60,10.79,46.97
862.452,-0.003,0.124,4.475,4.112,60,10.79,46.91
862.516,0.179,0.062,4.475,4.112,60,10.79,47.01
862.581,0.003,0.124,4.472,4.112,60,10.79,47.25
862.645,0.09,0.083,4.471,4.113,60,10.79,47.51
862.71,0.276,0.083,4.47,4.114,60,10.79,47.8
862.774,0.374,0.145,4.467,4.114,60,10.79,47.96
862.839,-0.003,0.124,4.465,4.114,60,10.79,48.07
862.903,-0.064,0.477,4.462,4.114,60,10.79,48.25
862.968,-0.065,0.269,4.46,4.114,60,10.79,48.46
863.032,-0.076,0.104,4.458,4.115,60,10.79,48.65
863.097,-0.081,0.104,4.456,4.115,60,10.79,48.84
863.161,-0.078,0.083,4.453,4.114,60,10.79,48.98
863.226,-0.026,0.104,4.451,4.117,60,10.79,49.13
863.29,-0.093,0.124,4.45,4.117,62,10.79,49.34
863.355,-0.081,0.124,4.447,4.115,62,10.79,49.5
863.419,0.24,0.124,4.445,4.114,62,10.79,49.58
863.484,-0.008,0.145,4.442,4.114,62,10.79,49.75
863.548,0.071,0.124,4.44,4.114,62,10.79,50.01
863.613,0.238,0.104,4.437,4.114,62,10.79,50.29
863.677,0.377,0.124,4.436,4.114,62,10.79,50.53
863.742,0.009,0.104,4.433,4.114,62,10.79,50.68
863.806,-0.075,0.352,4.432,4.114,62,10.79,50.82
863.871,-0.073,0.166,4.43,4.112,62,10.79,51.02
863.935,-0.086,0.104,4.427,4.113,62,10.79,51.24
864,-0.092,0.145,4.425,4.112,62,10.79,51.41
864.065,-0.092,0.124,4.423,4.112,62,10.79,51.57
864.129,-0.062,0.104,4.421,4.11,62,10.79,51.69
864.194,-0.051,0.104,4.42,4.11,66,10.79,51.78
864.258,-0.105,0.104,4.418,4.109,66,10.79,51.84
864.323,0.25,0.083,4.416,4.109,66,10.79,51.79
864.387,-0.067,0.104,4.414,4.109,66,10.79,51.81
864.452,0.009,0.166,4.413,4.108,66,10.79,51.89
864.516,0.114,0.124,4.41,4.107,66,10.79,51.98
864.581,0.335,0.083,4.409,4.105,66,10.79,52.01
864.645,0.269,0.394,4.408,4.105,66,10.79,51.92
864.71,-0.064,0.207,4.405,4.104,66,10.79,51.84
864.774,-0.08,0.124,4.403,4.103,66,10.79,51.76
864.839,-0.079,0.124,4.403,4.103,66,10.79,51.76
864.903,-0.093,0.124,4.4,4.102,66,10.79,51.74
864.968,-0.101,0.124,4.399,4.102,66,10.79,51.63
