Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
928.516,-0.072,0.311,2.57,12.712,94,10.22,38.53
928.581,0.042,0.186,2.57,12.711,94,10.22,38.66
928.645,0.145,0.186,2.57,12.711,97,10.22,38.78
928.71,-0.039,0.166,2.57,12.711,97,10.22,38.91
928.774,-0.084,0.269,2.569,12.711,97,10.23,38.96
928.839,-0.078,0.166,2.569,12.708,97,10.22,38.87
928.903,-0.052,0.186,2.569,12.708,97,10.22,38.76
928.968,-0.088,0.249,2.568,12.708,97,10.22,38.44
929.032,0.121,0.249,2.568,12.706,97,10.22,38.32
929.097,-0.074,0.207,2.569,12.706,97,10.22,38.27
929.161,0.002,0.186,2.568,12.703,97,10.22,38.19
929.226,0.148,0.249,2.568,12.703,97,10.22,38.06
929.29,0.154,0.186,2.568,12.702,97,10.22,37.96
929.355,-0.047,0.228,2.568,12.701,97,10.22,37.83
929.419,-0.044,0.166,2.568,12.701,96,10.22,37.69
929.484,-0.057,0.207,2.569,12.698,96,10.22,37.56
929.548,-0.025,0.186,2.568,12.698,96,10.22,37.3
929.613,-0.056,0.249,2.568,12.697,96,10.22,36.98
929.677,0.088,0.207,2.568,12.696,96,10.22,36.9
929.742,0.004,0.228,2.568,12.694,96,10.22,36.88
929.806,0.022,0.207,2.568,12.693,96,10.22,36.78
929.871,0.159,0.186,2.568,12.693,96,10.22,36.72
929.935,0.191,0.145,2.568,12.691,96,10.22,36.68
930,-0.023,0.249,2.568,12.691,96,10.22,36.62
930.065,-0.032,0.186,2.568,12.691,91,10.22,36.59
930.129,-0.045,0.269,2.568,12.691,91,10.23,36.59
930.194,-0.026,0.166,2.568,12.689,91,10.23,36.5
930.258,-0.039,0.249,2.568,12.688,91,10.22,36.32
930.323,-0.023,0.186,2.568,12.687,91,10.22,36.33
930.387,0.093,0.166,2.568,12.686,91,10.22,36.44
930.452,0.011,0.186,2.568,12.683,91,10.22,36.47
930.516,0.132,0.269,2.568,12.683,91,10.22,36.49
930.581,0.206,0.186,2.568,12.683,91,10.22,36.52
930.645,-0.019,0.207,2.568,12.682,91,10.22,36.52
930.71,-0.044,0.186,2.568,12.681,91,10.22,36.53
930.774,-0.054,0.124,2.568,12.678,91,10.22,36.54
930.839,-0.068,0.228,2.568,12.678,91,10.22,36.5
930.903,-0.03,0.228,2.568,12.678,91,10.22,36.27
930.968,0.099,0.228,2.568,12.677,91,10.22,36.3
931.032,0.098,0.207,2.568,12.676,91,10.22,36.47
931.097,-0.054,0.145,2.568,12.676,91,10.22,36.62
931.161,0.037,0.186,2.567,12.674,100,10.23,36.73
931.226,0.171,0.166,2.568,12.674,100,10.22,36.9
931.29,0.004,0.249,2.568,12.673,100,10.22,37.2
931.355,-0.095,0.166,2.568,12.673,100,10.22,37.22
931.419,-0.096,0.166,2.568,12.673,100,10.22,37.39
931.484,-0.104,0.249,2.568,12.673,100,10.21,37.56
931.548,-0.087,0.166,2.568,12.673,100,10.19,37.55
931.613,-0.163,0.249,2.566,12.673,100,10.19,37.8
931.677,0.083,0.228,2.566,12.673,100,10.19,38.11
931.742,-0.083,0.166,2.566,12.671,100,10.18,38.34
931.806,0.022,0.186,2.566,12.671,100,10.18,38.5
931.871,0.128,0.186,2.566,12.671,85,10.18,38.65
931.935,-0.065,0.207,2.566,12.671,85,10.18,38.78
932,-0.117,0.186,2.566,12.671,85,10.19,38.91
932.065,-0.111,0.186,2.566,12.669,85,10.19,39.04
932.129,-0.081,0.186,2.566,12.668,85,10.21,39.14
932.194,-0.127,0.186,2.566,12.668,85,10.22,39.03
932.258,0.13,0.228,2.566,12.668,85,10.22,39.02
932.323,-0.15,0.228,2.566,12.666,85,10.23,39.08
932.387,-0.022,0.186,2.566,12.666,85,10.23,39.05
932.452,0.124,0.186,2.566,12.666,85,10.22,38.9
932.516,0.101,0.249,2.566,12.666,85,10.22,38.79
932.581,-0.08,0.228,2.566,12.663,96,10.19,38.66
932.645,-0.069,0.207,2.566,12.663,96,10.19,38.51
932.71,-0.082,0.166,2.566,12.662,96,10.18,38.37
932.774,-0.033,0.228,2.566,12.661,96,10.18,38.08
932.839,-0.111,0.249,2.566,12.661,96,10.18,37.76
932.903,0.151,0.269,2.566,12.658,96,10.18,37.63
932.968,-0.08,0.186,2.566,12.657,96,10.18,37.56
933.032,0.029,0.186,2.566,12.656,96,10.19,37.39
933.097,0.186,0.145,2.564,12.656,96,10.19,37.23
933.161,0.072,0.166,2.564,12.653,96,10.19,37.11
933.226,-0.065,0.145,2.566,12.653,95,10.19,36.99
933.29,-0.056,0.166,2.564,12.651,95,10.19,36.84
933.355,-0.037,0.228,2.563,12.648,95,10.19,36.79
933.419,-0.04,0.249,2.563,12.648,95,10.19,36.53
933.484,-0.11,0.145,2.563,12.648,95,10.17,36.38
933.548,0.149,0.207,2.563,12.647,95,10.13,36.4
933.613,-0.051,0.145,2.563,12.644,95,10.11,36.49
933.677,0.046,0.166,2.564,12.643,95,10.11,36.5
933.742,0.201,0.186,2.563,12.643,95,10.08,36.5
933.806,0.049,0.228,2.563,12.641,95,10.04,36.52
933.871,-0.062,0.166,2.563,12.638,94,10.02,36.53
933.935,-0.058,0.186,2.563,12.637,94,10.05,36.53
934,-0.079,0.186,2.563,12.636,94,10.05,36.56
934.065,-0.027,0.166,2.563,12.633,94,10.01,36.36
934.129,0.169,0.269,2.563,12.633,94,9.95,36.27
934.194,0.135,0.269,2.563,12.631,94,9.94,36.33
934.258,-0.093,0.186,2.563,12.629,94,9.91,36.44
934.323,0.011,0.207,2.563,12.627,101,9.89,36.45
934.387,0.154,0.228,2.563,12.628,101,9.86,36.5
934.452,0.067,0.207,2.562,12.627,101,9.88,36.68
934.516,-0.092,0.311,2.562,12.627,101,9.95,36.69
934.581,-0.094,0.249,2.563,12.626,101,9.95,36.85
934.645,-0.118,0.207,2.564,12.625,101,9.99,37.04
934.71,-0.078,0.186,2.566,12.624,101,10,37.06
934.774,-0.158,0.207,2.567,12.624,101,10.01,37.19
934.839,0.095,0.186,2.566,12.621,101,10.06,37.45
934.903,-0.129,0.186,2.566,12.62,101,10.11,37.76
934.968,-0.015,0.186,2.566,12.619,101,10.11,37.91
935.032,0.119,0.166,2.567,12.617,85,10.19,38.1
935.097,-0.011,0.207,2.566,12.616,85,10.29,38.29
935.161,-0.123,0.207,2.567,12.615,85,10.38,38.46
935.226,-0.111,0.269,2.566,12.614,85,10.45,38.59
935.29,-0.103,0.207,2.566,12.614,85,10.45,38.74
935.355,-0.106,0.228,2.566,12.611,85,10.33,38.68
935.419,-0.092,0.331,2.567,12.611,85,10.19,38.71
935.484,0.043,0.228,2.566,12.609,85,10.18,38.79
935.548,-0.048,0.186,2.566,12.609,85,10.15,38.81
935.613,0.075,0.166,2.566,12.606,85,10.15,38.69
935.677,0.14,0.145,2.566,12.606,85,10.13,38.59
935.742,-0.062,0.249,2.566,12.606,85,10.11,38.49
935.806,-0.077,0.249,2.566,12.605,96,10.11,38.34
935.871,-0.075,0.186,2.566,12.604,96,10.1,38.17
935.935,-0.038,0.186,2.566,12.602,96,10.11,37.96
936,-0.088,0.145,2.566,12.601,96,10.13,37.57
936.065,0.153,0.269,2.566,12.601,96,10.12,37.4
936.129,-0.089,0.186,2.566,12.599,96,10.1,37.31
936.194,0.01,0.166,2.566,12.596,96,10.08,37.18
936.258,0.159,0.145,2.566,12.596,96,10.02,37.02
936.323,0.144,0.166,2.566,12.595,96,9.99,36.93
936.387,-0.049,0.249,2.566,12.594,95,9.99,36.83
936.452,-0.046,0.186,2.566,12.592,95,10,36.73
936.516,-0.061,0.207,2.566,12.591,95,10.24,36.68
936.581,-0.016,0.228,2.566,12.59,95,10.41,36.52
936.645,-0.103,0.186,2.566,12.589,95,10.44,36.32
936.71,0.161,0.186,2.566,12.586,95,10.41,36.33
936.774,-0.05,0.186,2.566,12.585,95,10.39,36.43
936.839,0.046,0.207,2.566,12.584,95,10.39,36.44
936.903,0.201,0.207,2.566,12.584,95,10.52,36.5
936.968,0.051,0.207,2.566,12.581,95,10.89,36.61
937.032,-0.059,0.249,2.566,12.581,96,11.18,36.63
937.097,-0.053,0.186,2.563,12.579,96,11.38,36.61
937.161,-0.061,0.228,2.563,12.579,96,11.57,36.61
937.226,-0.041,0.249,2.563,12.579,96,11.75,36.39
937.29,-0.134,0.29,2.563,12.576,96,11.6,36.31
937.355,0.131,0.207,2.563,12.575,96,11.76,36.41
937.419,-0.047,0.228,2.563,12.575,96,12.56,36.62
937.484,0.047,0.166,2.563,12.574,96,13.14,36.69
937.548,0.165,0.186,2.563,12.574,96,12.81,36.85
937.613,-0.032,0.186,2.563,12.572,96,12.47,37.03
937.677,-0.099,0.249,2.563,12.571,95,13.01,37.2
937.742,-0.104,0.166,2.563,12.571,95,13.77,37.36
937.806,-0.088,0.249,2.563,12.57,95,14.15,37.54
937.871,-0.126,0.228,2.563,12.569,95,13.7,37.55
937.935,0.068,0.207,2.563,12.569,95,13.12,37.72
938,-0.134,0.166,2.563,12.566,95,13.36,37.97
938.065,-0.059,0.207,2.563,12.565,95,12.94,38.19
938.129,0.07,0.186,2.563,12.564,96,13.3,38.34
938.194,0.079,0.228,2.563,12.562,96,13.43,38.5
938.258,-0.11,0.186,2.563,12.561,96,13.42,38.66
938.323,-0.108,0.166,2.563,12.561,96,13.82,38.79
938.387,-0.106,0.124,2.562,12.559,96,13.84,38.94
938.452,-0.076,0.166,2.561,12.557,96,13.81,38.97
938.516,-0.162,0.228,2.561,12.556,96,13.93,38.94
938.581,0.121,0.207,2.561,12.556,96,13.64,38.97
938.645,-0.069,0.166,2.561,12.554,96,13.38,38.98
938.71,0.043,0.269,2.561,12.551,96,12.98,38.89
938.774,0.17,0.29,2.561,12.551,96,12.92,38.77
938.839,-0.006,0.228,2.561,12.549,96,12.95,38.66
938.903,-0.069,0.207,2.561,12.549,97,12.87,38.5
938.968,-0.056,0.207,2.561,12.546,97,12.77,38.33
939.032,-0.038,0.207,2.561,12.546,97,12.92,38.19
939.097,-0.057,0.186,2.561,12.546,97,12.42,37.84
939.161,0.025,0.228,2.561,12.545,97,12.05,37.66
939.226,0.053,0.269,2.561,12.544,97,11.6,37.58
939.29,0.005,0.249,2.561,12.541,97,11.17,37.49
939.355,0.139,0.228,2.561,12.541,97,11.18,37.33
939.419,0.185,0.228,2.561,12.541,97,11.28,37.22
939.484,-0.029,0.186,2.561,12.539,97,11.27,37.1
939.548,-0.035,0.207,2.561,12.539,96,11.38,37.01
939.613,-0.048,0.269,2.561,12.538,96,12.22,36.93
939.677,-0.001,0.249,2.561,12.537,96,12.55,36.76
939.742,-0.079,0.207,2.559,12.537,96,12.34,36.48
939.806,0.192,0.207,2.559,12.534,96,12.6,36.41
939.871,-0.052,0.186,2.558,12.534,96,12.86,36.44
939.935,0.049,0.228,2.558,12.533,96,12.65,36.45
940,0.202,0.186,2.558,12.532,96,12.49,36.45
940.065,0.097,0.166,2.558,12.532,96,12.53,36.46
940.129,-0.041,0.186,2.558,12.532,96,12.22,36.46
940.194,-0.034,0.207,2.558,12.532,96,12.16,36.45
940.258,-0.045,0.166,2.558,12.532,96,11.84,36.49
940.323,-0.014,0.145,2.558,12.532,96,11.95,36.33
940.387,-0.109,0.228,2.558,12.532,96,11.78,36.24
940.452,0.165,0.269,2.558,12.532,96,11.55,36.27
940.516,-0.035,0.207,2.558,12.532,96,11.51,36.39
940.581,0.056,0.29,2.558,12.53,96,11.26,36.44
940.645,0.189,0.207,2.558,12.532,96,11,36.55
940.71,0.012,0.228,2.556,12.532,96,10.83,36.69
940.774,-0.078,0.186,2.556,12.535,95,10.73,36.84
940.839,-0.081,0.186,2.556,12.54,95,10.65,37
940.903,-0.058,0.29,2.556,12.542,95,10.57,37.18
940.968,-0.107,0.186,2.556,12.544,95,10.52,37.18
941.032,0.115,0.228,2.556,12.544,95,10.49,37.33
941.097,-0.121,0.269,2.556,12.542,95,10.46,37.6
941.161,-0.025,0.207,2.556,12.542,95,10.44,37.85
941.226,0.106,0.166,2.556,12.541,95,10.45,38
941.29,0.089,0.207,2.556,12.541,95,10.5,38.18
941.355,-0.096,0.228,2.556,12.541,97,10.46,38.36
941.419,-0.089,0.207,2.556,12.54,97,10.44,38.48
941.484,-0.079,0.186,2.556,12.539,97,10.43,38.62
941.548,-0.084,0.186,2.556,12.539,97,10.4,38.75
941.613,-0.098,0.29,2.556,12.539,97,10.4,38.84
941.677,0.072,0.228,2.556,12.539,97,10.41,38.98
941.742,-0.037,0.166,2.556,12.539,97,10.43,39.11
941.806,0.087,0.207,2.556,12.539,97,10.4,39.07
941.871,0.155,0.207,2.554,12.541,97,10.39,38.97
941.935,-0.044,0.186,2.554,12.539,97,10.39,38.93
942,-0.063,0.207,2.554,12.539,100,10.38,38.84
942.065,-0.059,0.186,2.554,12.539,100,10.38,38.8
942.129,-0.02,0.269,2.556,12.537,100,10.37,38.67
942.194,-0.095,0.207,2.553,12.535,100,10.38,38.35
942.258,0.177,0.228,2.553,12.534,100,10.38,38.18
942.323,-0.053,0.207,2.553,12.534,100,10.38,38.09
942.387,0.053,0.228,2.553,12.532,100,10.38,37.93
942.452,0.213,0.166,2.553,12.532,100,10.38,37.73
942.516,0.079,0.228,2.553,12.529,100,10.34,37.6
942.581,-0.037,0.207,2.553,12.529,97,10.32,37.44
942.645,-0.028,0.166,2.553,12.527,97,10.32,37.24
942.71,-0.02,0.207,2.553,12.527,97,10.32,37.1
942.774,-0.018,0.228,2.553,12.527,97,10.3,36.79
942.839,-0.064,0.145,2.553,12.524,97,10.29,36.57
942.903,0.183,0.228,2.553,12.523,97,10.28,36.56
942.968,0.015,0.228,2.553,12.522,97,10.28,36.58
943.032,0.13,0.186,2.553,12.522,97,10.28,36.52
943.097,0.227,0.269,2.553,12.519,97,10.28,36.52
943.161,0.004,0.166,2.553,12.519,97,10.28,36.52
943.226,-0.026,0.207,2.553,12.517,97,10.29,36.52
943.29,-0.034,0.186,2.553,12.517,97,10.3,36.48
943.355,-0.03,0.207,2.553,12.515,97,10.32,36.47
943.419,-0.016,0.207,2.553,12.514,97,10.32,36.29
943.484,-0.088,0.186,2.553,12.513,97,10.3,36.27
943.548,0.163,0.207,2.553,12.512,97,10.3,36.37
943.613,-0.004,0.186,2.553,12.512,97,10.3,36.43
943.677,0.099,0.207,2.553,12.509,97,10.29,36.48
943.742,0.206,0.186,2.553,12.509,97,10.22,36.57
943.806,-0.006,0.207,2.553,12.507,97,10.15,36.68
943.871,-0.064,0.166,2.554,12.507,91,10.19,36.84
943.935,-0.072,0.186,2.554,12.507,91,10.19,36.98
944,-0.087,0.249,2.553,12.504,91,10.26,37.12
944.065,-0.06,0.249,2.553,12.504,91,10.28,37.09
944.129,-0.149,0.29,2.553,12.502,91,10.27,37.25
944.194,0.115,0.186,2.553,12.502,91,10.32,37.51
944.258,-0.07,0.228,2.553,12.5,91,10.33,37.72
944.323,0.032,0.186,2.553,12.499,91,10.32,37.88
944.387,0.155,0.166,2.553,12.499,91,10.34,38.07
944.452,-0.025,0.166,2.553,12.498,91,10.37,38.24
944.516,-0.098,0.186,2.553,12.497,91,10.37,38.4
944.581,-0.089,0.269,2.553,12.497,91,10.35,38.54
944.645,-0.087,0.186,2.553,12.494,91,10.37,38.64
944.71,-0.07,0.186,2.553,12.494,91,10.39,38.53
944.774,-0.109,0.228,2.553,12.492,91,10.39,38.6
944.839,0.109,0.186,2.553,12.49,91,10.38,38.64
944.903,-0.024,0.145,2.553,12.489,91,10.39,38.62
944.968,0.096,0.207,2.553,12.488,91,10.39,38.48
945.032,0.193,0.269,2.552,12.487,91,10.38,38.39
945.097,-0.015,0.249,2.553,12.485,91,10.39,38.25
945.161,-0.048,0.269,2.553,12.484,94,10.39,38.11
945.226,-0.045,0.228,2.553,12.482,94,10.39,37.98
945.29,-0.036,0.249,2.553,12.482,94,10.38,37.84
945.355,-0.026,0.249,2.553,12.48,94,10.38,37.47
945.419,-0.066,0.311,2.553,12.479,94,10.39,37.28
945.484,0.152,0.249,2.553,12.478,94,10.4,37.25
945.548,0.019,0.186,2.553,12.477,94,10.4,37.17
945.613,0.135,0.269,2.551,12.475,94,10.4,37.05
945.677,0.238,0.228,2.551,12.474,94,10.4,36.95
945.742,0.013,0.166,2.552,12.473,94,10.4,36.84
945.806,-0.016,0.228,2.551,12.472,94,10.4,36.75
945.871,-0.024,0.269,2.551,12.472,94,10.41,36.7
945.935,-0.003,0.29,2.551,12.472,94,10.43,36.63
946,-0.021,0.207,2.551,12.47,94,10.45,36.37
946.065,0.033,0.311,2.551,12.469,94,10.52,36.29
946.129,0.102,0.249,2.551,12.469,94,10.7,36.39
946.194,0.035,0.29,2.551,12.469,94,10.72,36.47
946.258,0.166,0.186,2.551,12.469,94,10.72,36.48
946.323,0.219,0.228,2.551,12.468,94,10.72,36.49
946.387,-0.005,0.186,2.551,12.467,94,10.7,36.47
946.452,-0.019,0.207,2.551,12.468,94,10.67,36.5
946.516,-0.031,0.207,2.551,12.469,94,10.66,36.53
946.581,0.005,0.311,2.551,12.469,94,10.63,36.48
946.645,-0.05,0.269,2.551,12.469,94,10.65,36.25
946.71,0.183,0.207,2.551,12.469,94,10.65,36.25
946.774,-0.066,0.249,2.551,12.469,94,10.65,36.35
946.839,0.03,0.207,2.551,12.467,94,10.59,36.4
946.903,0.168,0.186,2.551,12.467,94,10.55,36.44
946.968,0.143,0.166,2.551,12.467,94,10.55,36.52
947.032,-0.052,0.186,2.551,12.467,94,10.55,36.62
947.097,-0.058,0.186,2.551,12.467,94,10.56,36.75
947.161,-0.076,0.269,2.551,12.467,94,10.55,36.91
947.226,-0.04,0.228,2.551,12.464,94,10.54,36.94
947.29,-0.117,0.186,2.551,12.464,94,10.52,36.96
947.355,0.133,0.352,2.551,12.462,94,10.51,37.19
947.419,-0.104,0.186,2.551,12.46,94,10.49,37.48
947.484,0.006,0.207,2.549,12.459,94,10.49,37.67
947.548,0.147,0.166,2.548,12.459,95,10.5,37.87
947.613,0.022,0.269,2.548,12.458,95,10.54,38.09
947.677,-0.106,0.166,2.548,12.457,95,10.56,38.29
947.742,-0.101,0.249,2.548,12.454,95,10.57,38.44
947.806,-0.071,0.186,2.548,12.454,95,10.57,38.65
947.871,-0.131,0.186,2.548,12.452,95,10.57,38.67
947.935,0.141,0.311,2.548,12.452,95,10.59,38.78
948,-0.166,0.145,2.548,12.45,95,10.59,38.97
948.065,-0.017,0.207,2.548,12.447,95,10.6,39.16
948.129,0.13,0.207,2.548,12.445,95,10.6,39.2
948.194,0.082,0.207,2.548,12.445,95,10.61,39.2
948.258,-0.072,0.207,2.548,12.442,101,10.62,39.14
948.323,-0.055,0.249,2.548,12.442,101,10.63,38.98
948.387,-0.041,0.228,2.548,12.441,101,10.62,38.89
948.452,-0.042,0.249,2.548,12.44,101,10.63,38.69
948.516,-0.04,0.228,2.548,12.44,101,10.66,38.45
948.581,0.127,0.311,2.546,12.437,101,10.66,38.35
948.645,0.01,0.249,2.548,12.436,101,10.67,38.31
948.71,0.136,0.186,2.548,12.435,101,10.7,38.16
948.774,0.21,0.228,2.548,12.433,101,10.71,38.05
948.839,-0.012,0.186,2.547,12.432,101,10.72,37.92
948.903,-0.029,0.207,2.548,12.432,99,10.73,37.74
948.968,-0.026,0.186,2.548,12.432,99,10.73,37.55
949.032,0.002,0.269,2.547,12.432,99,10.74,37.32
949.097,-0.095,0.145,2.546,12.432,99,10.73,36.97
949.161,0.203,0.311,2.547,12.432,99,10.72,36.81
949.226,-0.017,0.207,2.547,12.432,99,10.72,36.77
949.29,0.078,0.166,2.548,12.432,99,10.76,36.69
949.355,0.22,0.228,2.547,12.432,99,10.76,36.61
949.419,0.028,0.186,2.547,12.432,99,10.76,36.58
949.484,-0.049,0.145,2.546,12.432,100,10.78,36.54
949.548,-0.014,0.269,2.546,12.435,100,10.77,36.48
949.613,-0.006,0.331,2.546,12.435,100,10.77,36.49
949.677,-0.06,0.207,2.546,12.436,100,10.78,36.28
949.742,0.126,0.228,2.546,12.437,100,10.78,36.2
949.806,-0.01,0.228,2.546,12.437,100,10.79,36.28
949.871,0.014,0.186,2.546,12.441,100,10.84,36.37
949.935,0.157,0.186,2.546,12.442,100,10.94,36.37
950,0.164,0.249,2.546,12.443,100,11,36.4
950.065,-0.046,0.186,2.546,12.445,97,10.99,36.42
950.129,-0.048,0.228,2.546,12.446,97,11.02,36.44
950.194,-0.065,0.207,2.546,12.447,97,11.05,36.45
950.258,-0.023,0.269,2.546,12.448,97,11.06,36.37
950.323,-0.107,0.228,2.546,12.45,97,11.06,36.2
950.387,0.152,0.186,2.546,12.45,97,11.07,36.2
950.452,-0.096,0.207,2.546,12.45,97,11.12,36.32
950.516,-0.003,0.249,2.546,12.451,97,11.24,36.39
950.581,0.144,0.207,2.546,12.451,95,11.31,36.47
950.645,0.039,0.849,2.546,12.451,95,11.44,36.62
950.71,-0.107,0.435,2.546,12.45,95,11.82,36.73
950.774,-0.111,0.166,2.546,12.45,95,12.26,36.85
950.839,-0.132,0.166,2.546,12.448,95,12.69,37.03
950.903,-0.091,0.186,2.546,12.447,95,12.99,37
950.968,-0.17,0.228,2.546,12.446,95,13.43,37.09
951.032,0.083,0.311,2.546,12.445,95,14.14,37.33
951.097,-0.155,0.269,2.546,12.441,95,14.02,37.56
951.161,-0.04,0.145,2.546,12.44,95,13.55,37.67
951.226,0.1,0.166,2.546,12.437,93,13.64,37.86
951.29,-0.016,0.166,2.543,12.435,93,13.71,38.03
951.355,-0.139,0.186,2.546,12.432,93,14.26,38.19
951.419,-0.127,0.207,2.543,12.43,93,14.61,38.31
951.484,-0.142,0.145,2.546,12.427,93,15.26,38.45
951.548,-0.094,0.166,2.543,12.425,93,16.14,38.34
951.613,-0.167,0.249,2.543,12.422,93,17.08,38.35
951.677,0.098,0.207,2.543,12.42,93,12.62,38.39
951.742,-0.113,0.166,2.543,12.418,93,11.16,38.42
951.806,0.006,0.166,2.543,12.417,93,11.28,38.31
951.871,0.159,0.249,2.543,12.415,93,11,38.25
951.935,0.014,0.145,2.543,12.412,93,11.13,38.16
952,-0.09,0.186,2.543,12.411,94,11.81,37.99
952.065,-0.077,0.145,2.543,12.408,94,12.07,37.88
952.129,-0.097,0.269,2.543,12.407,94,12.01,37.76
952.194,-0.064,0.228,2.543,12.405,94,12.69,37.4
952.258,-0.087,0.207,2.543,12.403,94,12.2,37.18
952.323,0.029,0.186,2.543,12.402,94,11.68,37.1
952.387,-0.001,0.249,2.543,12.401,94,11.11,37.01
952.452,-0.011,0.186,2.543,12.4,94,10.5,36.9
952.516,0.122,0.186,2.543,12.398,94,11.22,36.81
952.581,0.165,0.207,2.543,12.397,94,11.11,36.68
952.645,-0.057,0.207,2.543,12.396,94,10.95,36.6
952.71,-0.067,0.166,2.543,12.395,88,11.04,36.61
952.774,-0.079,0.166,2.543,12.393,88,10.98,36.57
952.839,-0.078,0.186,2.543,12.392,88,10.96,36.45
952.903,-0.05,0.228,2.543,12.392,88,10.87,36.24
952.968,-0.137,0.166,2.543,12.39,88,10.65,36.23
953.032,0.134,0.228,2.543,12.39,88,10.45,36.35
953.097,-0.032,0.228,2.543,12.388,88,10.38,36.39
953.161,0.072,0.186,2.542,12.387,88,10.29,36.4
953.226,0.204,0.207,2.542,12.387,88,10.27,36.4
953.29,-0.006,0.228,2.542,12.385,88,10.22,36.4
953.355,-0.075,0.186,2.543,12.385,89,10.17,36.46
953.419,-0.071,0.228,2.543,12.385,89,10.17,36.48
953.484,-0.091,0.228,2.542,12.383,89,10.17,36.48
953.548,-0.04,0.186,2.541,12.385,89,10.07,36.23
953.613,-0.116,0.228,2.541,12.382,89,10.12,36.19
953.677,0.122,0.207,2.541,12.382,89,10.08,36.3
953.742,-0.104,0.228,2.541,12.381,89,10.08,36.44
953.806,0.001,0.186,2.541,12.38,89,10.15,36.48
953.871,0.154,0.166,2.541,12.378,89,10.04,36.6
953.935,0.047,0.186,2.541,12.378,89,10.04,36.74
954,-0.109,0.186,2.541,12.377,90,10.02,36.89
954.065,-0.108,0.207,2.541,12.377,90,10.04,37.04
954.129,-0.132,0.29,2.541,12.376,90,10.04,37.22
954.194,-0.089,0.166,2.541,12.375,90,10.04,37.19
954.258,-0.162,0.186,2.541,12.375,90,10.02,37.27
954.323,0.092,0.207,2.541,12.375,90,10.01,37.52
954.387,-0.149,0.249,2.541,12.375,90,10.01,37.79
954.452,-0.028,0.228,2.541,12.372,90,10.02,37.94
954.516,0.116,0.145,2.541,12.372,93,10.02,38.09
954.581,-0.006,0.186,2.541,12.371,93,10.02,38.28
954.645,-0.138,0.207,2.541,12.37,93,10.02,38.44
954.71,-0.125,0.186,2.538,12.367,93,10.02,38.57
954.774,-0.109,0.186,2.538,12.367,93,10.04,38.72
954.839,-0.122,0.124,2.538,12.367,93,10.04,38.68
954.903,-0.064,0.207,2.538,12.365,93,10.04,38.71
954.968,-0.005,0.228,2.539,12.363,93,10.05,38.84
955.032,-0.058,0.145,2.539,12.361,93,10.05,38.89
955.097,0.078,0.124,2.538,12.36,93,10.04,38.79
955.161,0.126,0.186,2.538,12.36,93,10.04,38.7
955.226,-0.083,0.166,2.538,12.358,93,10.04,38.61
955.29,-0.092,0.145,2.538,12.358,99,10.04,38.53
955.355,-0.09,0.186,2.538,12.356,99,10.04,38.38
955.419,-0.045,0.228,2.538,12.355,99,10.04,38.13
955.484,-0.123,0.207,2.538,12.355,99,10.04,37.75
955.548,0.147,0.186,2.538,12.353,99,10.04,37.57
955.613,-0.09,0.166,2.538,12.351,99,10.04,37.5
955.677,0.016,0.207,2.538,12.35,99,10.04,37.36
955.742,0.179,0.166,2.538,12.348,99,10.05,37.17
955.806,0.052,0.207,2.538,12.348,99,10.04,37.06
955.871,-0.077,0.166,2.538,12.348,96,10.04,36.95
955.935,-0.072,0.228,2.538,12.346,96,10.04,36.81
956,-0.056,0.186,2.538,12.345,96,10.04,36.72
956.065,-0.071,0.166,2.538,12.345,96,10.04,36.46
956.129,-0.054,0.186,2.538,12.345,96,10.04,36.32
956.194,0.097,0.166,2.538,12.345,96,10.04,36.34
956.258,-0.025,0.207,2.538,12.344,96,10.04,36.41
956.323,0.099,0.249,2.538,12.345,96,10.04,36.36
956.387,0.163,0.186,2.538,12.345,96,10.04,36.39
956.452,-0.061,0.29,2.537,12.345,96,10.04,36.41
956.516,-0.078,0.207,2.538,12.345,97,10.04,36.44
956.581,-0.081,0.207,2.538,12.345,97,10.04,36.45
956.645,-0.039,0.207,2.537,12.345,97,10.04,36.43
956.71,-0.128,0.207,2.538,12.348,97,10.05,36.22
956.774,0.136,0.186,2.537,12.346,97,10.04,36.21
956.839,-0.089,0.228,2.536,12.345,97,10.05,36.36
956.903,0.005,0.166,2.536,12.345,97,10.04,36.48
956.968,0.152,0.228,2.536,12.345,97,10.04,36.6
957.032,0.009,0.186,2.536,12.343,97,10.04,36.75
957.097,-0.11,0.207,2.536,12.343,99,10.04,36.9
957.161,-0.104,0.166,2.536,12.343,99,10.04,37.03
957.226,-0.1,0.186,2.536,12.341,99,10.04,37.21
957.29,-0.105,0.186,2.536,12.34,99,10.04,37.18
957.355,-0.109,0.228,2.536,12.34,99,10.04,37.31
957.419,0.034,0.207,2.536,12.339,99,10.04,37.53
957.484,-0.07,0.207,2.536,12.338,99,10.05,37.79
957.548,0.051,0.249,2.536,12.338,99,10.04,37.93
957.613,0.118,0.166,2.536,12.336,99,10.05,38.1
957.677,-0.091,0.166,2.536,12.335,99,10.04,38.29
957.742,-0.111,0.249,2.536,12.334,96,10.04,38.4
957.806,-0.105,0.186,2.536,12.333,96,10.04,38.53
957.871,-0.078,0.228,2.536,12.331,96,10.04,38.61
