Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
327.419,-0.118,0.316,3.736,3.151,85,10.39,54.26
327.484,-0.121,0.381,3.746,3.152,85,10.39,54
327.548,-0.055,0.36,3.755,3.152,85,10.39,53.78
327.613,-0.122,0.381,3.763,3.152,85,10.39,53.62
327.677,-0.14,0.419,3.772,3.152,85,10.39,53.42
327.742,0.295,0.272,3.78,3.152,85,10.38,53.15
327.806,-0.027,0.394,3.787,3.152,85,10.39,52.87
327.871,0.049,0.342,3.795,3.152,85,10.39,52.55
327.935,0.206,0.332,3.8,3.152,85,10.39,52.27
328,0.332,0.282,3.807,3.152,85,10.38,52.03
328.065,0.039,0.394,3.811,3.152,85,10.39,51.81
328.129,-0.021,0.316,3.814,3.152,80,10.38,51.6
328.194,-0.018,0.342,3.818,3.152,80,10.38,51.36
328.258,-0.036,0.355,3.821,3.152,80,10.39,51.05
328.323,-0.051,0.272,3.823,3.152,80,10.38,50.82
328.387,-0.048,0.295,3.826,3.152,80,10.39,50.64
328.452,0.01,0.306,3.827,3.152,80,10.38,50.5
328.516,-0.069,0.365,3.829,3.152,80,10.38,50.37
328.581,-0.035,0.342,3.831,3.152,80,10.38,50.23
328.645,0.272,0.321,3.831,3.152,80,10.39,50.11
328.71,0.013,0.373,3.833,3.152,80,10.38,50
328.774,0.09,0.243,3.831,3.152,80,10.38,49.94
328.839,0.249,0.117,3.833,3.152,80,10.39,49.89
328.903,0.319,0.352,3.833,3.152,80,10.38,49.84
328.968,0.015,0.36,3.831,3.152,80,10.38,49.78
329.032,-0.028,0.386,3.831,3.152,67,10.39,49.75
329.097,-0.039,0.401,3.831,3.152,67,10.38,49.66
329.161,-0.061,0.35,3.828,3.152,67,10.38,49.53
329.226,-0.077,0.251,3.827,3.151,67,10.38,49.52
329.29,-0.084,0.277,3.826,3.15,67,10.38,49.55
329.355,-0.087,0.197,3.823,3.15,67,10.38,49.55
329.419,-0.069,0.313,3.822,3.15,67,10.38,49.55
329.484,-0.045,0.342,3.821,3.15,67,10.38,49.56
329.548,-0.11,0.342,3.819,3.15,67,10.38,49.58
329.613,0.243,0.28,3.818,3.15,67,10.38,49.6
329.677,-0.069,0.326,3.816,3.15,67,10.38,49.64
329.742,-0.005,0.117,3.814,3.15,67,10.38,49.65
329.806,0.092,0.119,3.813,3.15,67,10.38,49.66
329.871,0.264,0.163,3.811,3.15,67,10.38,49.68
329.935,0.194,0.267,3.809,3.15,67,10.38,49.65
330,-0.06,0.308,3.807,3.148,59,10.38,49.65
330.065,-0.067,0.256,3.806,3.15,59,10.38,49.66
330.129,-0.082,0.35,3.803,3.147,59,10.38,49.55
330.194,-0.103,0.381,3.802,3.147,59,10.38,49.48
330.258,-0.113,0.347,3.8,3.147,59,10.38,49.51
330.323,-0.117,0.197,3.799,3.147,59,10.38,49.52
330.387,-0.118,0.246,3.797,3.147,59,10.38,49.54
330.452,-0.097,0.168,3.796,3.146,59,10.38,49.54
330.516,-0.092,0.319,3.794,3.145,59,10.38,49.57
330.581,-0.157,0.189,3.792,3.145,59,10.38,49.59
330.645,0.241,0.205,3.791,3.145,59,10.38,49.7
330.71,-0.182,0.332,3.789,3.145,59,10.38,49.87
330.774,-0.078,0.228,3.787,3.145,59,10.38,50.03
330.839,0.013,0.023,3.786,3.145,58,10.38,50.21
330.903,0.176,0.023,3.785,3.145,58,10.38,50.38
330.968,0.052,0.337,3.784,3.145,58,10.38,50.55
331.032,-0.185,0.293,3.781,3.143,58,10.38,50.71
331.097,-0.192,0.163,3.78,3.142,58,10.38,50.86
331.161,-0.207,0.316,3.779,3.142,58,10.38,50.94
331.226,-0.222,0.189,3.777,3.142,58,10.39,51.08
331.29,-0.229,0.251,3.776,3.142,58,10.38,51.26
331.355,-0.232,0.026,3.774,3.142,58,10.38,51.43
331.419,-0.183,0.029,3.774,3.141,58,10.38,51.6
331.484,-0.212,0.018,3.771,3.141,58,10.38,51.72
331.548,-0.242,0.287,3.771,3.141,58,10.39,51.79
331.613,0.173,0.319,3.769,3.14,58,10.38,51.9
331.677,-0.165,0.342,3.767,3.14,58,10.39,52.05
331.742,-0.078,0.347,3.766,3.14,58,10.38,52.2
331.806,0.051,0.231,3.765,3.14,63,10.38,52.33
331.871,0.206,0.238,3.764,3.14,63,10.39,52.43
331.935,-0.038,0.399,3.762,3.14,63,10.38,52.51
332,-0.143,0.37,3.761,3.137,63,10.38,52.57
332.065,-0.138,0.334,3.761,3.137,63,10.39,52.59
332.129,-0.143,0.228,3.759,3.137,63,10.39,52.57
332.194,-0.135,0.225,3.759,3.137,63,10.38,52.57
332.258,-0.126,0.357,3.756,3.137,63,10.38,52.57
332.323,-0.057,0.378,3.756,3.137,63,10.38,52.57
332.387,-0.113,0.378,3.754,3.136,63,10.38,52.56
332.452,-0.119,0.355,3.754,3.136,63,10.38,52.51
332.516,0.294,0.293,3.752,3.135,63,10.38,52.45
332.581,-0.01,0.399,3.751,3.135,63,10.38,52.4
332.645,0.071,0.285,3.75,3.135,63,10.38,52.39
332.71,0.227,0.228,3.749,3.135,63,10.38,52.39
332.774,0.336,0.308,3.749,3.135,63,10.38,52.37
332.839,0.045,0.399,3.746,3.135,63,10.38,52.3
332.903,-0.018,0.357,3.746,3.133,67,10.38,52.24
332.968,-0.009,0.303,3.745,3.133,67,10.38,52.12
333.032,-0.009,0.347,3.744,3.132,67,10.38,51.95
333.097,-0.002,0.287,3.744,3.132,67,10.38,51.83
333.161,0.008,0.111,3.741,3.132,67,10.38,51.74
333.226,0.042,0.163,3.741,3.131,67,10.38,51.68
333.29,0.092,0.311,3.741,3.131,67,10.38,51.6
333.355,0.031,0.399,3.739,3.131,67,10.38,51.47
333.419,0.433,0.246,3.739,3.13,67,10.38,51.29
333.484,0.091,0.37,3.737,3.13,67,10.38,51.16
333.548,0.171,0.293,3.736,3.13,67,10.38,51.04
333.613,0.281,0.202,3.736,3.13,67,10.38,50.92
333.677,0.475,0.026,3.734,3.13,67,10.38,50.78
333.742,0.386,0.381,3.734,3.13,67,10.38,50.65
333.806,0.131,0.342,3.731,3.128,67,10.38,50.5
333.871,0.129,0.166,3.731,3.127,67,10.38,50.38
333.935,0.125,0.117,3.731,3.127,67,10.38,50.16
334,0.107,0.295,3.73,3.127,67,10.38,49.99
334.065,0.096,0.293,3.729,3.127,67,10.38,49.91
334.129,0.091,0.334,3.727,3.127,67,10.38,49.85
334.194,0.088,0.329,3.726,3.127,67,10.38,49.82
334.258,0.099,0.272,3.726,3.126,67,10.38,49.77
334.323,0.141,0.246,3.725,3.125,67,10.38,49.73
334.387,0.071,0.326,3.724,3.125,67,10.38,49.69
334.452,0.283,0.277,3.724,3.125,67,10.38,49.69
334.516,0.242,0.401,3.722,3.125,67,10.38,49.69
334.581,0.158,0.326,3.721,3.125,64,10.38,49.69
334.645,0.247,0.163,3.721,3.125,64,10.38,49.69
334.71,0.422,0.117,3.721,3.122,64,10.38,49.69
334.774,0.418,0.326,3.719,3.122,64,10.38,49.69
334.839,0.109,0.295,3.719,3.122,64,10.38,49.68
334.903,0.083,0.199,3.719,3.122,64,10.38,49.68
334.968,0.079,0.217,3.717,3.122,64,10.38,49.6
335.032,0.051,0.3,3.716,3.122,64,10.38,49.54
335.097,0.036,0.228,3.716,3.12,64,10.38,49.54
335.161,0.029,0.295,3.715,3.12,64,10.38,49.55
335.226,0.026,0.197,3.714,3.12,45,10.38,49.58
335.29,0.027,0.117,3.714,3.12,45,10.38,49.58
335.355,0.069,0.298,3.714,3.12,45,10.38,49.61
335.419,-0.001,0.275,3.712,3.12,45,10.38,49.62
335.484,0.119,0.202,3.712,3.12,45,10.38,49.65
335.548,0.228,0.35,3.712,3.118,45,10.38,49.68
335.613,0.067,0.251,3.71,3.117,45,10.38,49.7
335.677,0.149,0.163,3.709,3.117,45,10.38,49.7
335.742,0.312,0.117,3.709,3.117,45,10.38,49.73
335.806,0.334,0.339,3.708,3.117,45,10.38,49.73
335.871,0.01,0.319,3.707,3.117,45,10.38,49.71
335.935,-0.035,0.194,3.707,3.117,45,10.38,49.74
336,-0.047,0.199,3.707,3.116,45,10.38,49.74
336.065,-0.077,0.311,3.704,3.116,45,10.38,49.79
336.129,-0.101,0.197,3.704,3.115,45,10.38,49.94
336.194,-0.122,0.363,3.704,3.115,45,10.38,50.1
336.258,-0.141,0.207,3.704,3.115,45,10.38,50.29
336.323,-0.126,0.117,3.702,3.115,45,10.38,50.47
336.387,-0.153,0.194,3.702,3.115,45,10.38,50.59
336.452,-0.217,0.189,3.702,3.115,45,10.38,50.73
336.516,0.169,0.267,3.7,3.113,45,10.38,50.9
336.581,-0.232,0.236,3.699,3.113,45,10.38,51.1
336.645,-0.146,0.199,3.699,3.112,45,10.38,51.28
336.71,-0.046,0.29,3.697,3.112,60,10.39,51.44
336.774,0.114,0.275,3.697,3.112,60,10.38,51.61
336.839,-0.105,0.378,3.697,3.112,60,10.38,51.77
336.903,-0.281,0.228,3.697,3.11,60,10.39,51.91
336.968,-0.285,0.228,3.694,3.111,60,10.39,52.02
337.032,-0.292,0.161,3.694,3.11,60,10.38,52.1
337.097,-0.297,0.3,3.694,3.11,60,10.39,52.21
337.161,-0.289,0.225,3.693,3.11,60,10.39,52.29
337.226,-0.232,0.326,3.69,3.108,60,10.38,52.41
337.29,-0.301,0.363,3.69,3.11,60,10.38,52.41
337.355,-0.147,0.254,3.69,3.108,60,10.38,52.38
337.419,-0.02,0.37,3.689,3.11,60,10.38,52.32
337.484,-0.178,0.249,3.689,3.107,60,10.39,52.28
337.548,-0.079,0.254,3.689,3.107,60,10.38,52.28
337.613,0.104,0.228,3.688,3.107,68,10.39,52.29
337.677,0.114,0.287,3.687,3.107,68,10.38,52.27
337.742,-0.168,0.311,3.687,3.106,68,10.38,52.21
337.806,-0.175,0.254,3.684,3.107,68,10.38,52.14
337.871,-0.161,0.246,3.684,3.105,68,10.38,51.99
337.935,-0.152,0.355,3.684,3.106,68,10.38,51.82
338,-0.148,0.355,3.683,3.105,68,10.38,51.7
338.065,-0.106,0.166,3.682,3.105,68,10.38,51.6
338.129,-0.082,0.417,3.682,3.105,68,10.38,51.54
338.194,-0.131,0.295,3.682,3.103,68,10.38,51.43
338.258,0.322,0.285,3.687,3.103,68,10.38,51.18
338.323,-0.11,0.404,3.688,3.103,68,10.38,51.16
338.387,0.02,0.293,3.687,3.103,68,10.38,51.06
338.452,0.147,0.161,3.687,3.102,68,10.38,50.98
338.516,0.356,0.117,3.687,3.102,68,10.38,50.89
338.581,0.195,0.355,3.685,3.102,68,10.38,50.77
338.645,-0.013,0.342,3.684,3.102,68,10.38,50.65
338.71,-0.002,0.293,3.684,3.101,68,10.38,50.53
338.774,0,0.277,3.684,3.102,68,10.38,50.3
338.839,-0.013,0.36,3.684,3.101,68,10.38,50.13
338.903,-0.021,0.254,3.682,3.1,68,10.38,50.02
338.968,-0.022,0.228,3.682,3.1,68,10.38,49.95
339.032,-0.006,0.251,3.682,3.1,68,10.38,49.89
339.097,0.044,0.386,3.679,3.1,68,10.38,49.83
339.161,-0.027,0.339,3.679,3.1,68,10.38,49.77
339.226,0.203,0.202,3.679,3.1,68,10.38,49.73
339.29,0.142,0.329,3.677,3.097,68,10.38,49.73
339.355,0.071,0.339,3.677,3.097,68,10.38,49.73
339.419,0.166,0.202,3.677,3.097,68,10.38,49.72
339.484,0.36,0.023,3.677,3.097,68,10.38,49.71
339.548,0.352,0.37,3.675,3.097,68,10.38,49.7
339.613,0.043,0.373,3.674,3.097,68,10.38,49.69
339.677,0.022,0.357,3.674,3.097,60,10.38,49.7
339.742,0.026,0.256,3.674,3.097,60,10.38,49.61
339.806,0.007,0.194,3.673,3.096,60,10.38,49.56
339.871,-0.012,0.293,3.672,3.096,60,10.38,49.56
339.935,-0.021,0.194,3.672,3.095,60,10.38,49.57
340,-0.026,0.275,3.67,3.095,60,10.38,49.58
340.065,0.012,0.117,3.669,3.095,60,10.38,49.59
340.129,-0.031,0.225,3.669,3.095,60,10.38,49.63
340.194,-0.07,0.192,3.669,3.095,60,10.38,49.74
340.258,0.298,0.277,3.668,3.095,60,10.38,49.91
340.323,-0.035,0.334,3.667,3.093,60,10.38,50.05
340.387,0.03,0.117,3.667,3.093,60,10.38,50.2
340.452,0.152,0.199,3.667,3.093,60,10.38,50.34
340.516,0.315,0.231,3.667,3.093,60,10.38,50.5
340.581,0.039,0.36,3.665,3.093,60,10.38,50.63
340.645,-0.119,0.316,3.664,3.093,60,10.38,50.78
340.71,-0.121,0.231,3.664,3.09,60,10.38,50.88
340.774,-0.137,0.275,3.664,3.093,60,10.38,50.96
340.839,-0.16,0.251,3.663,3.091,60,10.38,51.09
340.903,-0.175,0.163,3.662,3.09,60,10.38,51.25
340.968,-0.182,0.117,3.662,3.09,60,10.38,51.4
341.032,-0.133,0.225,3.66,3.09,60,10.38,51.55
341.097,-0.191,0.119,3.659,3.09,60,10.38,51.66
341.161,-0.199,0.243,3.659,3.09,60,10.38,51.73
341.226,0.181,0.324,3.659,3.089,60,10.38,51.82
341.29,-0.119,0.329,3.659,3.088,60,10.38,51.96
341.355,-0.049,0.383,3.657,3.088,60,10.38,52.08
341.419,0.101,0.163,3.657,3.088,63,10.38,52.16
341.484,0.209,0.264,3.657,3.088,63,10.38,52.23
341.548,-0.099,0.326,3.657,3.088,63,10.38,52.27
341.613,-0.165,0.326,3.655,3.088,63,10.38,52.32
341.677,-0.159,0.334,3.654,3.088,63,10.38,52.31
341.742,-0.169,0.231,3.654,3.088,63,10.38,52.27
341.806,-0.176,0.36,3.653,3.085,63,10.38,52.27
341.871,-0.175,0.202,3.652,3.085,63,10.38,52.27
341.935,-0.119,0.231,3.652,3.085,63,10.38,52.27
342,-0.146,0.332,3.652,3.085,63,10.38,52.25
342.065,-0.174,0.383,3.652,3.085,63,10.38,52.2
342.129,0.255,0.249,3.65,3.085,63,10.38,52.14
342.194,-0.102,0.407,3.649,3.085,63,10.38,52.11
342.258,-0.003,0.272,3.649,3.085,63,10.38,52.1
342.323,0.135,0.256,3.649,3.084,65,10.38,52.09
342.387,0.318,0.36,3.648,3.083,65,10.38,52.06
342.452,0.06,0.389,3.647,3.083,65,10.38,51.98
342.516,-0.059,0.313,3.647,3.083,65,10.38,51.87
342.581,-0.038,0.228,3.647,3.083,65,10.38,51.7
342.645,-0.033,0.272,3.647,3.083,65,10.38,51.46
342.71,-0.035,0.347,3.644,3.083,65,10.38,51.26
342.774,-0.035,0.36,3.644,3.081,65,10.38,51.15
342.839,-0.031,0.231,3.644,3.081,65,10.38,51.03
342.903,-0.019,0.308,3.642,3.081,65,10.38,50.96
342.968,0.042,0.228,3.642,3.08,65,10.38,50.85
343.032,-0.006,0.199,3.642,3.08,65,10.38,50.73
343.097,-0.011,0.37,3.642,3.08,65,10.38,50.61
343.161,0.387,0.277,3.64,3.08,65,10.38,50.54
343.226,0.085,0.316,3.639,3.079,65,10.38,50.46
343.29,0.154,0.334,3.639,3.08,65,10.38,50.38
343.355,0.317,0.122,3.639,3.08,65,10.38,50.3
343.419,0.465,0.308,3.639,3.08,65,10.38,50.22
343.484,0.142,0.383,3.638,3.078,65,10.38,50.12
343.548,0.048,0.272,3.637,3.078,65,10.38,50.05
343.613,0.049,0.275,3.637,3.078,65,10.38,49.92
343.677,0.038,0.246,3.637,3.078,65,10.38,49.76
343.742,0.02,0.316,3.635,3.078,65,10.38,49.69
343.806,0.008,0.249,3.634,3.078,65,10.38,49.65
343.871,0.004,0.329,3.633,3.076,65,10.38,49.63
343.935,0.005,0.249,3.634,3.076,65,10.38,49.63
344,0.016,0.202,3.634,3.075,65,10.38,49.62
344.065,0.06,0.241,3.632,3.076,65,10.38,49.61
344.129,-0.003,0.389,3.632,3.075,65,10.38,49.61
344.194,0.141,0.324,3.632,3.075,65,10.38,49.64
344.258,0.242,0.36,3.632,3.075,79,10.38,49.65
344.323,0.088,0.357,3.629,3.075,79,10.38,49.65
344.387,0.173,0.251,3.629,3.075,79,10.38,49.65
344.452,0.356,0.029,3.629,3.075,79,10.38,49.66
344.516,0.4,0.262,3.629,3.073,79,10.38,49.65
344.581,0.063,0.373,3.628,3.073,79,10.38,49.65
344.645,0.018,0.311,3.627,3.073,79,10.38,49.66
344.71,0.012,0.275,3.627,3.073,79,10.38,49.58
344.774,-0.019,0.228,3.627,3.073,79,10.38,49.51
344.839,-0.044,0.119,3.627,3.073,79,10.38,49.52
344.903,-0.064,0.161,3.625,3.073,79,10.38,49.65
344.968,-0.076,0.334,3.625,3.073,79,10.38,49.83
345.032,-0.086,0.277,3.625,3.07,79,10.38,50.02
345.097,-0.068,0.228,3.625,3.07,79,10.38,50.16
345.161,-0.065,0.293,3.625,3.07,79,10.38,50.31
345.226,-0.125,0.231,3.622,3.07,79,10.38,50.48
345.29,0.285,0.254,3.622,3.07,79,10.38,50.66
345.355,-0.139,0.352,3.622,3.07,79,10.38,50.83
345.419,-0.026,0.308,3.622,3.07,79,10.38,50.98
345.484,0.074,0.166,3.621,3.07,74,10.38,51.11
345.548,0.266,0.029,3.62,3.069,74,10.38,51.26
345.613,0.115,0.357,3.62,3.07,74,10.38,51.38
345.677,-0.122,0.334,3.62,3.068,74,10.38,51.5
345.742,-0.124,0.329,3.618,3.068,74,10.38,51.6
345.806,-0.129,0.236,3.617,3.068,74,10.38,51.63
345.871,-0.136,0.021,3.617,3.068,74,10.38,51.72
345.935,-0.137,0.199,3.617,3.068,74,10.38,51.82
346,-0.133,0.313,3.616,3.068,74,10.38,51.94
346.065,-0.112,0.344,3.615,3.068,74,10.38,52.08
346.129,-0.071,0.251,3.615,3.066,74,10.38,52.17
346.194,-0.129,0.199,3.615,3.065,74,10.38,52.21
346.258,0.178,0.228,3.613,3.065,74,10.38,52.26
346.323,0.004,0.378,3.612,3.065,74,10.38,52.33
346.387,-0.01,0.249,3.612,3.065,74,10.38,52.43
346.452,0.083,0.021,3.612,3.065,60,10.38,52.47
346.516,0.269,0.277,3.611,3.065,60,10.38,52.47
346.581,0.223,0.394,3.611,3.065,60,10.38,52.47
346.645,-0.065,0.347,3.61,3.065,60,10.38,52.45
346.71,-0.081,0.316,3.61,3.064,60,10.38,52.45
346.774,-0.087,0.36,3.61,3.063,60,10.38,52.36
346.839,-0.095,0.347,3.607,3.063,60,10.38,52.28
346.903,-0.098,0.277,3.607,3.063,60,10.38,52.21
346.968,-0.098,0.313,3.607,3.063,60,10.38,52.14
347.032,-0.051,0.158,3.605,3.063,60,10.38,52.1
347.097,-0.067,0.342,3.605,3.063,60,10.38,52.04
347.161,-0.102,0.383,3.605,3.063,60,10.38,51.9
347.226,0.337,0.269,3.605,3.063,60,10.38,51.76
347.29,-0.049,0.394,3.605,3.061,60,10.38,51.65
347.355,0.054,0.272,3.602,3.061,60,10.38,51.53
347.419,0.189,0.202,3.602,3.06,60,10.38,51.42
347.484,0.389,0.3,3.602,3.06,60,10.38,51.27
347.548,0.139,0.414,3.601,3.06,60,10.38,51.14
347.613,-0.04,0.396,3.6,3.06,63,10.38,51
347.677,-0.034,0.332,3.6,3.06,63,10.38,50.85
347.742,-0.038,0.334,3.6,3.06,63,10.38,50.62
347.806,-0.049,0.399,3.6,3.06,63,10.38,50.46
347.871,-0.054,0.363,3.597,3.06,63,10.38,50.39
347.935,-0.053,0.347,3.597,3.058,63,10.38,50.3
348,-0.046,0.163,3.597,3.058,63,10.38,50.24
348.065,-0.004,0.119,3.597,3.058,63,10.38,50.17
348.129,-0.005,0.249,3.596,3.058,63,10.38,50.09
348.194,-0.045,0.249,3.595,3.058,63,10.38,49.99
348.258,0.383,0.264,3.595,3.058,63,10.38,49.96
348.323,-0.024,0.355,3.595,3.058,63,10.38,49.9
348.387,0.084,0.163,3.592,3.058,63,10.38,49.86
348.452,0.204,0.199,3.592,3.056,63,10.38,49.81
348.516,0.411,0.275,3.592,3.055,63,10.38,49.78
348.581,0.223,0.352,3.592,3.055,63,10.38,49.75
348.645,-0.008,0.254,3.592,3.055,63,10.38,49.74
348.71,-0.009,0.275,3.59,3.055,57,10.38,49.7
348.774,-0.018,0.254,3.59,3.055,57,10.37,49.59
348.839,-0.043,0.197,3.59,3.055,57,10.38,49.54
348.903,-0.062,0.202,3.59,3.055,57,10.38,49.53
348.968,-0.074,0.295,3.588,3.053,57,10.38,49.53
349.032,-0.079,0.267,3.587,3.053,57,10.38,49.57
349.097,-0.07,0.119,3.587,3.053,57,10.38,49.57
349.161,-0.047,0.215,3.587,3.053,57,10.38,49.58
349.226,-0.115,0.332,3.587,3.053,57,10.38,49.6
349.29,0.188,0.287,3.587,3.053,57,10.38,49.63
349.355,-0.037,0.352,3.585,3.053,57,10.38,49.64
349.419,-0.03,0.223,3.585,3.053,57,10.38,49.65
349.484,0.057,0.194,3.585,3.053,57,10.38,49.65
349.548,0.249,0.021,3.585,3.053,57,10.38,49.68
349.613,0.213,0.316,3.585,3.053,57,10.38,49.68
349.677,-0.098,0.404,3.582,3.051,57,10.38,49.68
349.742,-0.118,0.321,3.582,3.05,57,10.38,49.68
349.806,-0.117,0.409,3.582,3.05,57,10.38,49.65
349.871,-0.135,0.039,3.582,3.05,57,10.38,49.64
349.935,-0.147,0.225,3.582,3.05,57,10.38,49.64
350,-0.154,0.334,3.58,3.05,57,10.38,49.67
350.065,-0.153,0.355,3.58,3.05,57,10.38,49.71
350.129,-0.14,0.363,3.58,3.05,57,10.38,49.73
350.194,-0.093,0.251,3.58,3.049,57,10.38,49.73
350.258,0.044,0.293,3.577,3.048,57,10.38,49.71
350.323,0.254,0.303,3.577,3.048,57,10.38,49.73
350.387,0.036,0.352,3.577,3.048,57,10.38,49.75
350.452,-0.052,0.339,3.577,3.048,57,10.38,49.76
350.516,0.041,0.163,3.576,3.048,57,10.38,49.77
350.581,0.233,0.293,3.575,3.048,57,10.38,49.75
350.645,0.252,0.342,3.576,3.048,57,10.38,49.75
350.71,-0.075,0.404,3.575,3.046,57,10.38,49.72
350.774,-0.109,0.329,3.575,3.045,57,10.38,49.72
350.839,-0.113,0.163,3.575,3.048,57,10.38,49.63
350.903,-0.139,0.117,3.575,3.046,57,10.38,49.59
350.968,-0.157,0.202,3.572,3.045,57,10.38,49.69
351.032,-0.171,0.251,3.572,3.046,57,10.38,49.83
351.097,-0.178,0.269,3.572,3.045,57,10.38,49.95
351.161,-0.139,0.251,3.572,3.045,57,10.38,50.12
351.226,-0.176,0.321,3.572,3.045,57,10.38,50.27
351.29,-0.213,0.243,3.572,3.045,57,10.38,50.39
351.355,0.166,0.269,3.571,3.045,57,10.38,50.54
351.419,-0.163,0.308,3.57,3.045,57,10.38,50.69
351.484,-0.089,0.249,3.57,3.043,57,10.38,50.85
351.548,0.036,0.168,3.57,3.044,56,10.38,50.98
351.613,0.208,0.018,3.57,3.043,56,10.38,51.12
351.677,-0.062,0.329,3.57,3.043,56,10.38,51.24
351.742,-0.21,0.344,3.567,3.043,56,10.38,51.37
351.806,-0.212,0.166,3.567,3.043,56,10.38,51.45
351.871,-0.222,0.272,3.567,3.043,56,10.38,51.5
351.935,-0.231,0.298,3.567,3.043,56,10.38,51.62
352,-0.229,0.114,3.567,3.043,56,10.38,51.75
352.065,-0.175,0.269,3.566,3.04,56,10.38,51.87
352.129,-0.247,0.303,3.565,3.041,56,10.38,52.03
352.194,-0.145,0.337,3.565,3.04,56,10.38,52.11
352.258,0.052,0.344,3.565,3.04,56,10.38,52.13
352.323,-0.149,0.197,3.565,3.04,56,10.38,52.17
352.387,-0.061,0.166,3.565,3.04,56,10.38,52.27
352.452,0.11,0.034,3.563,3.04,68,10.38,52.37
352.516,0.149,0.28,3.562,3.04,68,10.38,52.43
352.581,-0.162,0.37,3.562,3.04,68,10.38,52.42
352.645,-0.194,0.357,3.562,3.04,68,10.38,52.44
352.71,-0.193,0.259,3.562,3.038,68,10.38,52.37
352.774,-0.199,0.199,3.562,3.04,68,10.38,52.29
352.839,-0.189,0.316,3.56,3.038,68,10.38,52.24
352.903,-0.136,0.36,3.56,3.038,68,10.38,52.22
352.968,-0.209,0.35,3.56,3.038,68,10.38,52.2
353.032,-0.026,0.231,3.56,3.038,68,10.38,52.19
353.097,0.047,0.352,3.56,3.038,68,10.38,52.1
353.161,-0.087,0.316,3.56,3.038,68,10.38,52.03
353.226,0.013,0.295,3.557,3.038,71,10.38,51.97
353.29,0.207,0.256,3.557,3.038,71,10.38,51.95
353.355,0.214,0.394,3.557,3.038,71,10.38,51.89
353.419,-0.075,0.344,3.557,3.035,71,10.38,51.78
353.484,-0.077,0.344,3.557,3.035,71,10.38,51.67
353.548,-0.055,0.298,3.555,3.035,71,10.38,51.46
353.613,-0.054,0.401,3.555,3.035,71,10.38,51.29
353.677,-0.025,0.217,3.555,3.035,71,10.38,51.15
353.742,-0.002,0.225,3.555,3.035,71,10.38,51.03
353.806,0.024,0.228,3.555,3.035,71,10.38,50.91
353.871,-0.043,0.355,3.553,3.035,71,10.38,50.82
353.935,0.25,0.249,3.553,3.034,71,10.38,50.69
354,0.099,0.352,3.553,3.033,71,10.38,50.46
354.065,0.075,0.293,3.552,3.033,71,10.38,50.45
354.129,0.178,0.228,3.552,3.034,71,10.38,50.37
354.194,0.384,0.228,3.551,3.033,71,10.38,50.28
354.258,0.345,0.37,3.551,3.033,71,10.38,50.18
354.323,0.046,0.365,3.55,3.033,71,10.38,50.08
354.387,0.035,0.163,3.55,3.033,71,10.38,49.99
354.452,0.039,0.272,3.55,3.033,71,10.38,49.82
354.516,0.02,0.329,3.55,3.033,71,10.38,49.66
354.581,0.005,0.199,3.547,3.033,71,10.38,49.61
354.645,0,0.114,3.547,3.033,71,10.38,49.56
354.71,0,0.117,3.547,3.03,71,10.38,49.56
354.774,0.024,0.197,3.547,3.03,71,10.38,49.54
354.839,0.042,0.267,3.547,3.03,71,10.38,49.53
354.903,-0.016,0.347,3.547,3.03,71,10.38,49.54
354.968,0.382,0.251,3.546,3.029,94,10.38,49.57
355.032,0.001,0.275,3.545,3.03,94,10.38,49.58
355.097,0.089,0.313,3.545,3.03,94,10.38,49.59
355.161,0.188,0.251,3.545,3.03,94,10.38,49.59
355.226,0.382,0.168,3.545,3.03,94,10.38,49.6
355.29,0.289,0.352,3.545,3.03,94,10.38,49.59
355.355,0.004,0.295,3.542,3.028,94,10.38,49.59
355.419,-0.005,0.197,3.542,3.028,94,10.38,49.59
355.484,-0.012,0.316,3.542,3.029,94,10.38,49.49
355.548,-0.042,0.295,3.542,3.029,94,10.38,49.45
355.613,-0.065,0.228,3.541,3.028,94,10.38,49.48
355.677,-0.082,0.225,3.54,3.028,94,10.38,49.53
355.742,-0.092,0.166,3.54,3.028,94,10.38,49.62
355.806,-0.059,0.163,3.54,3.028,94,10.38,49.72
355.871,-0.105,0.329,3.54,3.028,94,10.38,49.83
355.935,-0.146,0.311,3.54,3.028,94,10.38,49.95
356,0.241,0.308,3.54,3.025,94,10.38,50.08
356.065,-0.13,0.326,3.54,3.025,94,10.38,50.25
356.129,-0.052,0.026,3.539,3.025,94,10.38,50.43
356.194,0.061,0.021,3.538,3.025,80,10.38,50.6
356.258,0.239,0.217,3.538,3.025,80,10.38,50.77
356.323,-0.013,0.344,3.538,3.025,80,10.38,50.92
356.387,-0.195,0.306,3.538,3.025,80,10.38,51.07
356.452,-0.193,0.319,3.538,3.025,80,10.38,51.21
356.516,-0.204,0.254,3.536,3.025,80,10.38,51.28
356.581,-0.221,0.228,3.536,3.025,80,10.38,51.42
356.645,-0.23,0.228,3.535,3.025,80,10.38,51.56
356.71,-0.223,0.225,3.535,3.025,80,10.38,51.71
356.774,-0.175,0.249,3.535,3.024,80,10.38,51.87
356.839,-0.238,0.298,3.535,3.024,80,10.38,51.98
