Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
216,-0.088,0.052,8.718,5.33,65,10.35,40.85
216.065,-0.106,0.046,8.716,5.328,65,10.35,40.77
216.129,-0.111,0.052,8.712,5.326,65,10.35,40.78
216.194,-0.113,0.046,8.709,5.325,65,10.35,40.78
216.258,-0.112,0.042,8.707,5.323,65,10.35,40.82
216.323,-0.058,0.046,8.703,5.322,65,10.35,40.83
216.387,-0.113,0.067,8.699,5.32,65,10.35,40.85
216.452,0.3,0.062,8.697,5.317,65,10.35,40.88
216.516,-0.129,0.067,8.694,5.317,65,10.35,40.93
216.581,-0.017,0.036,8.692,5.315,65,10.35,41
216.645,0.149,0.052,8.689,5.312,65,10.35,41.09
216.71,0.111,0.046,8.686,5.311,65,10.35,41.2
216.774,-0.073,0.052,8.683,5.31,63,10.35,41.33
216.839,-0.075,0.052,8.681,5.307,63,10.35,41.44
216.903,-0.07,0.042,8.677,5.306,63,10.35,41.52
216.968,-0.098,0.046,8.674,5.305,63,10.35,41.51
217.032,-0.111,0.052,8.672,5.303,63,10.35,41.59
217.097,-0.115,0.046,8.668,5.3,63,10.35,41.71
217.161,-0.113,0.062,8.664,5.3,63,10.35,41.85
217.226,-0.082,0.062,8.661,5.298,63,10.35,42.02
217.29,-0.094,0.072,8.657,5.296,63,10.35,42.15
217.355,0.192,0.088,8.655,5.295,63,10.35,42.27
217.419,-0.043,0.083,8.652,5.293,63,10.35,42.39
217.484,-0.04,0.042,8.65,5.29,63,10.35,42.52
217.548,0.089,0.062,8.646,5.289,63,10.35,42.67
217.613,0.151,0.042,8.644,5.288,63,10.35,42.82
217.677,-0.048,0.042,8.641,5.285,63,10.35,42.98
217.742,-0.089,0.052,8.637,5.284,64,10.35,43.13
217.806,-0.078,0.052,8.635,5.283,64,10.35,43.24
217.871,-0.105,0.042,8.632,5.28,64,10.35,43.27
217.935,-0.121,0.052,8.63,5.28,64,10.35,43.31
218,-0.123,0.046,8.625,5.278,64,10.35,43.42
218.065,-0.117,0.042,8.622,5.275,64,10.35,43.54
218.129,-0.075,0.046,8.62,5.274,64,10.35,43.68
218.194,-0.125,0.046,8.616,5.273,64,10.35,43.75
218.258,0.239,0.067,8.614,5.271,64,10.35,43.79
218.323,-0.073,0.042,8.61,5.27,64,10.35,43.79
218.387,0.024,0.042,8.607,5.268,64,10.35,43.76
218.452,0.169,0.036,8.605,5.266,64,10.35,43.72
218.516,0.026,0.052,8.601,5.264,64,10.35,43.69
218.581,-0.085,0.052,8.599,5.263,69,10.35,43.64
218.645,-0.066,0.052,8.596,5.261,69,10.35,43.54
218.71,-0.073,0.036,8.592,5.259,69,10.35,43.38
218.774,-0.095,0.062,8.591,5.258,69,10.35,43.17
218.839,-0.102,0.046,8.587,5.255,69,10.35,43.04
218.903,-0.101,0.042,8.585,5.254,69,10.35,42.92
218.968,-0.047,0.031,8.581,5.253,69,10.35,42.8
219.032,-0.103,0.052,8.579,5.25,69,10.35,42.7
219.097,0.317,0.078,8.575,5.249,69,10.35,42.6
219.161,-0.114,0.052,8.572,5.248,69,10.35,42.49
219.226,0.001,0.031,8.57,5.246,69,10.35,42.37
219.29,0.177,0.052,8.567,5.245,69,10.35,42.27
219.355,0.119,0.046,8.564,5.243,69,10.35,42.19
219.419,-0.066,0.036,8.562,5.24,70,10.35,42.12
219.484,-0.066,0.042,8.559,5.24,70,10.35,42.03
219.548,-0.057,0.062,8.557,5.238,70,10.35,41.91
219.613,-0.079,0.052,8.554,5.235,70,10.35,41.7
219.677,-0.089,0.052,8.552,5.235,70,10.35,41.56
219.742,-0.089,0.046,8.549,5.233,70,10.35,41.49
219.806,-0.087,0.052,8.545,5.231,70,10.35,41.43
219.871,-0.032,0.067,8.543,5.23,70,10.35,41.39
219.935,-0.101,0.046,8.539,5.228,70,10.35,41.32
220,0.279,0.067,8.535,5.226,70,10.35,41.27
220.065,-0.059,0.046,8.533,5.225,70,10.35,41.2
220.129,0.027,0.046,8.53,5.223,70,10.35,41.15
220.194,0.208,0.036,8.528,5.223,70,10.35,41.1
220.258,0.089,0.052,8.525,5.22,70,10.35,41.06
220.323,-0.06,0.046,8.523,5.218,67,10.35,41.05
220.387,-0.051,0.036,8.52,5.216,67,10.35,41.01
220.452,-0.054,0.057,8.517,5.215,67,10.35,40.93
220.516,-0.081,0.052,8.514,5.213,67,10.35,40.78
220.581,-0.094,0.046,8.51,5.213,67,10.35,40.74
220.645,-0.095,0.052,8.508,5.211,67,10.35,40.74
220.71,-0.096,0.057,8.504,5.211,67,10.35,40.75
220.774,-0.043,0.067,8.502,5.208,67,10.35,40.76
220.839,-0.114,0.046,8.499,5.206,67,10.35,40.78
220.903,0.262,0.067,8.497,5.204,67,10.35,40.8
220.968,-0.075,0.052,8.494,5.203,67,10.35,40.81
221.032,0.011,0.052,8.492,5.201,67,10.35,40.85
221.097,0.176,0.042,8.489,5.201,67,10.35,40.93
221.161,0.074,0.052,8.487,5.198,67,10.35,41.07
221.226,-0.08,0.036,8.484,5.197,65,10.35,41.21
221.29,-0.07,0.057,8.482,5.196,65,10.35,41.32
221.355,-0.077,0.052,8.48,5.193,65,10.35,41.37
221.419,-0.099,0.052,8.477,5.192,65,10.35,41.36
221.484,-0.107,0.057,8.473,5.191,65,10.35,41.47
221.548,-0.11,0.046,8.471,5.188,65,10.35,41.62
221.613,-0.096,0.046,8.468,5.188,65,10.35,41.77
221.677,-0.046,0.057,8.465,5.186,65,10.35,41.92
221.742,-0.095,0.046,8.461,5.184,65,10.35,42.04
221.806,0.256,0.083,8.46,5.183,65,10.35,42.16
221.871,-0.053,0.052,8.457,5.182,65,10.35,42.27
221.935,0.041,0.046,8.455,5.181,65,10.35,42.4
222,0.188,0.057,8.451,5.178,65,10.35,42.54
222.065,0.051,0.046,8.448,5.177,65,10.35,42.69
222.129,-0.059,0.057,8.447,5.176,67,10.35,42.85
222.194,-0.042,0.088,8.443,5.173,67,10.35,42.97
222.258,-0.054,0.052,8.441,5.173,67,10.37,43.01
222.323,-0.076,0.057,8.438,5.171,67,10.35,43.03
222.387,-0.08,0.046,8.436,5.169,67,10.35,43.12
222.452,-0.056,0.052,8.432,5.167,67,10.35,43.24
222.516,-0.05,0.046,8.428,5.166,67,10.35,43.37
222.581,0.073,0.062,8.426,5.166,67,10.35,43.48
222.645,0.133,0.072,8.422,5.163,67,10.35,43.56
222.71,-0.015,0.052,8.42,5.161,67,10.35,43.62
222.774,0.105,0.057,8.417,5.159,67,10.35,43.66
222.839,0.195,0.052,8.413,5.158,67,10.35,43.68
222.903,0.011,0.057,8.412,5.158,67,10.35,43.69
222.968,-0.041,0.067,8.41,5.156,73,10.35,43.67
223.032,-0.025,0.042,8.407,5.156,73,10.35,43.6
223.097,-0.047,0.046,8.403,5.153,73,10.35,43.43
223.161,-0.063,0.046,8.402,5.151,73,10.35,43.26
223.226,-0.061,0.052,8.398,5.149,73,10.35,43.15
223.29,-0.013,0.046,8.396,5.148,73,10.35,43.04
223.355,-0.079,0.052,8.393,5.147,73,10.35,42.95
223.419,0.295,0.083,8.39,5.146,73,10.35,42.83
223.484,-0.036,0.052,8.386,5.144,73,10.35,42.71
223.548,0.057,0.046,8.384,5.142,73,10.35,42.58
223.613,0.22,0.052,8.381,5.141,73,10.35,42.46
223.677,0.067,0.042,8.379,5.139,73,10.35,42.37
223.742,-0.061,0.042,8.376,5.138,75,10.35,42.3
223.806,-0.048,0.042,8.374,5.137,75,10.35,42.2
223.871,-0.055,0.052,8.37,5.136,75,10.35,42.05
223.935,-0.08,0.052,8.369,5.134,75,10.35,41.85
224,-0.089,0.052,8.365,5.133,75,10.35,41.75
224.065,-0.04,0.046,8.363,5.131,75,10.35,41.67
224.129,-0.092,0.042,8.359,5.131,75,10.35,41.61
224.194,0.348,0.083,8.356,5.131,75,10.35,41.55
224.258,-0.161,0.046,8.354,5.131,75,10.35,41.48
224.323,-0.02,0.036,8.351,5.129,75,10.35,41.42
224.387,0.145,0.046,8.349,5.131,75,10.35,41.33
224.452,0.149,0.031,8.345,5.131,75,10.35,41.28
224.516,-0.058,0.036,8.343,5.131,75,10.35,41.24
224.581,-0.072,0.042,8.34,5.133,75,10.35,41.19
224.645,-0.063,0.046,8.338,5.133,75,10.35,41.14
224.71,-0.088,0.052,8.335,5.133,75,10.35,40.98
224.774,-0.102,0.052,8.334,5.133,75,10.35,40.88
224.839,-0.104,0.036,8.331,5.133,75,10.35,40.86
224.903,-0.076,0.046,8.326,5.136,75,10.35,40.85
224.968,-0.069,0.036,8.325,5.137,75,10.35,40.85
225.032,0.012,0.057,8.321,5.138,75,10.35,40.84
225.097,0.145,0.067,8.32,5.138,75,10.35,40.83
225.161,-0.047,0.046,8.318,5.141,75,10.35,40.8
225.226,0.079,0.036,8.315,5.141,75,10.35,40.79
225.29,0.208,0.036,8.313,5.141,75,10.35,40.79
225.355,0.012,0.062,8.311,5.138,75,10.35,40.8
225.419,-0.061,0.036,8.309,5.138,69,10.35,40.82
225.484,-0.043,0.036,8.306,5.136,69,10.35,40.83
225.548,-0.063,0.046,8.304,5.136,69,10.35,40.75
225.613,-0.084,0.046,8.302,5.133,69,10.35,40.68
225.677,-0.09,0.046,8.299,5.131,69,10.35,40.69
225.742,-0.09,0.036,8.296,5.129,69,10.35,40.73
225.806,-0.077,0.042,8.293,5.128,69,10.35,40.79
225.871,-0.031,0.046,8.291,5.126,69,10.35,40.86
225.935,-0.087,0.042,8.288,5.124,69,10.35,40.93
226,0.279,0.072,8.284,5.121,69,10.35,41.02
226.065,-0.042,0.057,8.282,5.12,69,10.35,41.11
226.129,0.049,0.062,8.279,5.117,69,10.35,41.23
226.194,0.204,0.057,8.277,5.115,69,10.35,41.37
226.258,0.077,0.052,8.274,5.114,69,10.35,41.51
226.323,-0.051,0.057,8.272,5.111,65,10.35,41.65
226.387,-0.033,0.046,8.269,5.11,65,10.35,41.77
226.452,-0.046,0.057,8.267,5.109,65,10.35,41.85
226.516,-0.073,0.052,8.264,5.106,65,10.35,41.88
226.581,-0.081,0.057,8.262,5.104,65,10.35,42.01
226.645,-0.081,0.057,8.259,5.102,65,10.35,42.14
226.71,-0.073,0.042,8.256,5.101,65,10.35,42.31
226.774,-0.029,0.036,8.253,5.099,65,10.35,42.44
226.839,-0.083,0.046,8.249,5.097,65,10.35,42.56
226.903,0.285,0.099,8.247,5.096,65,10.35,42.67
226.968,-0.035,0.046,8.244,5.094,65,10.35,42.79
227.032,0.058,0.057,8.242,5.092,65,10.35,42.92
227.097,0.203,0.052,8.238,5.091,65,10.35,43.07
227.161,0.069,0.042,8.236,5.089,65,10.35,43.2
227.226,-0.048,0.046,8.233,5.087,66,10.35,43.35
227.29,-0.028,0.042,8.231,5.085,66,10.35,43.45
227.355,-0.043,0.057,8.228,5.084,66,10.35,43.46
227.419,-0.066,0.046,8.226,5.081,66,10.35,43.45
227.484,-0.069,0.052,8.223,5.08,66,10.35,43.5
227.548,-0.067,0.046,8.221,5.079,66,10.35,43.58
227.613,-0.017,0.057,8.217,5.077,66,10.35,43.62
227.677,-0.059,0.046,8.214,5.076,66,10.35,43.6
227.742,0.375,0.078,8.212,5.075,66,10.35,43.54
227.806,-0.104,0.083,8.21,5.074,66,10.35,43.46
227.871,0.032,0.046,8.206,5.072,66,10.35,43.36
227.935,0.193,0.046,8.204,5.07,66,10.35,43.27
228,0.179,0.057,8.201,5.069,66,10.35,43.2
228.065,-0.018,0.042,8.199,5.067,66,10.35,43.13
228.129,-0.028,0.057,8.195,5.066,69,10.35,43.03
228.194,-0.017,0.052,8.192,5.064,69,10.35,42.88
228.258,-0.045,0.057,8.19,5.062,69,10.35,42.65
228.323,-0.059,0.042,8.187,5.061,69,10.35,42.48
228.387,-0.063,0.046,8.185,5.059,69,10.35,42.37
228.452,-0.062,0.042,8.182,5.057,69,10.35,42.3
228.516,-0.006,0.036,8.179,5.056,69,10.35,42.22
228.581,-0.067,0.046,8.176,5.054,69,10.35,42.14
228.645,0.347,0.072,8.174,5.054,69,10.35,42.04
228.71,-0.054,0.057,8.171,5.051,69,10.35,41.94
228.774,0.046,0.057,8.169,5.051,69,10.35,41.87
228.839,0.228,0.046,8.166,5.049,69,10.35,41.8
228.903,0.161,0.078,8.164,5.046,69,10.35,41.73
228.968,-0.026,0.052,8.162,5.046,69,10.35,41.68
229.032,-0.025,0.046,8.16,5.044,67,10.35,41.6
229.097,-0.02,0.046,8.157,5.042,67,10.35,41.5
229.161,-0.05,0.052,8.155,5.041,67,10.35,41.32
229.226,-0.067,0.046,8.152,5.04,67,10.35,41.27
229.29,-0.07,0.052,8.15,5.039,67,10.35,41.27
229.355,-0.071,0.052,8.146,5.037,67,10.35,41.38
229.419,-0.022,0.046,8.144,5.037,67,10.35,41.48
229.484,-0.066,0.057,8.141,5.035,67,10.35,41.54
229.548,0.372,0.088,8.139,5.034,67,10.35,41.54
229.613,-0.133,0.062,8.136,5.032,67,10.35,41.52
229.677,0.003,0.046,8.132,5.032,67,10.35,41.48
229.742,0.164,0.046,8.13,5.029,67,10.35,41.46
229.806,0.182,0.057,8.128,5.028,67,10.35,41.42
229.871,-0.034,0.046,8.127,5.027,67,10.35,41.36
229.935,-0.055,0.072,8.124,5.024,65,10.35,41.25
230,-0.052,0.057,8.122,5.024,65,10.35,41.11
230.065,-0.077,0.052,8.118,5.022,65,10.35,40.82
230.129,-0.095,0.046,8.115,5.019,65,10.35,40.69
230.194,-0.1,0.046,8.113,5.018,65,10.35,40.8
230.258,-0.099,0.046,8.11,5.017,65,10.35,41.03
230.323,-0.079,0.042,8.107,5.014,65,10.35,41.24
230.387,-0.058,0.042,8.104,5.014,65,10.35,41.4
230.452,-0.029,0.052,8.102,5.013,65,10.35,41.51
230.516,0.198,0.072,8.099,5.012,65,10.35,41.63
230.581,-0.04,0.057,8.095,5.009,65,10.35,41.84
230.645,0.066,0.072,8.094,5.008,65,10.35,42.06
230.71,0.191,0.042,8.092,5.007,65,10.35,42.24
230.774,0.022,0.036,8.089,5.007,65,10.35,42.44
230.839,-0.065,0.046,8.087,5.004,64,10.35,42.64
230.903,-0.053,0.067,8.084,5.003,64,10.35,42.82
230.968,-0.075,0.036,8.082,5.002,64,10.35,42.89
231.032,-0.097,0.046,8.079,5.002,64,10.35,42.96
231.097,-0.105,0.046,8.075,4.999,64,10.35,43.09
231.161,-0.097,0.057,8.073,4.997,64,10.35,43.25
231.226,-0.061,0.042,8.07,4.995,64,10.35,43.41
231.29,-0.083,0.057,8.068,4.994,64,10.35,43.53
231.355,0.227,0.099,8.064,4.993,64,10.35,43.63
231.419,-0.052,0.067,8.062,4.992,64,10.35,43.74
231.484,0.053,0.052,8.059,4.99,64,10.35,43.83
231.548,0.189,0.042,8.055,4.989,64,10.35,43.93
231.613,0.033,0.036,8.053,4.988,64,10.35,43.99
231.677,-0.057,0.046,8.05,4.987,70,10.35,43.95
231.742,-0.036,0.057,8.048,4.985,70,10.35,43.8
231.806,-0.052,0.046,8.045,4.984,70,10.35,43.51
231.871,-0.07,0.036,8.043,4.984,70,10.35,43.14
231.935,-0.075,0.046,8.04,4.982,70,10.35,42.88
232,-0.05,0.042,8.038,4.98,70,10.35,42.67
232.065,-0.041,0.057,8.036,4.979,70,10.35,42.46
232.129,0.057,0.046,8.032,4.979,70,10.35,42.25
232.194,0.168,0.083,8.031,4.977,70,10.35,42
232.258,-0.02,0.042,8.027,4.977,70,10.35,41.75
232.323,0.106,0.057,8.025,4.975,70,10.35,41.55
232.387,0.239,0.031,8.022,4.974,70,10.35,41.38
232.452,0.027,0.042,8.02,4.973,70,10.35,41.23
232.516,-0.048,0.036,8.017,4.972,72,10.35,41.11
232.581,-0.031,0.042,8.015,4.97,72,10.35,40.98
232.645,-0.047,0.042,8.012,4.969,72,10.35,40.76
232.71,-0.07,0.046,8.008,4.968,72,10.35,40.54
232.774,-0.076,0.062,8.007,4.967,72,10.35,40.47
232.839,-0.055,0.046,8.003,4.964,72,10.35,40.43
232.903,-0.044,0.031,8.001,4.964,72,10.35,40.41
232.968,0.01,0.062,7.998,4.963,72,10.35,40.4
233.032,0.176,0.083,7.997,4.962,72,10.35,40.39
233.097,-0.035,0.052,7.995,4.96,72,10.35,40.36
233.161,0.079,0.042,7.992,4.959,72,10.35,40.34
233.226,0.214,0.042,7.99,4.958,72,10.35,40.34
233.29,0.019,0.057,7.988,4.957,72,10.35,40.34
233.355,-0.066,0.052,7.985,4.954,71,10.35,40.35
233.419,-0.054,0.052,7.982,4.954,71,10.35,40.35
233.484,-0.078,0.036,7.98,4.952,71,10.35,40.27
233.548,-0.099,0.046,7.977,4.951,71,10.35,40.19
233.613,-0.105,0.052,7.976,4.95,71,10.35,40.21
233.677,-0.099,0.036,7.972,4.947,71,10.35,40.27
233.742,-0.047,0.042,7.97,4.947,71,10.35,40.37
233.806,-0.114,0.042,7.968,4.945,71,10.35,40.44
233.871,0.252,0.103,7.965,4.945,71,10.35,40.53
233.935,-0.074,0.046,7.962,4.942,71,10.35,40.63
234,0.011,0.042,7.96,4.942,71,10.35,40.75
234.065,0.161,0.036,7.957,4.94,70,10.35,40.88
234.129,0.053,0.057,7.956,4.94,70,10.35,41.02
234.194,-0.083,0.057,7.953,4.937,70,10.35,41.22
234.258,-0.075,0.036,7.951,4.936,70,10.35,41.39
234.323,-0.09,0.042,7.948,4.936,70,10.35,41.5
234.387,-0.116,0.046,7.945,4.933,70,10.35,41.54
234.452,-0.126,0.052,7.944,4.932,70,10.35,41.69
234.516,-0.111,0.062,7.94,4.931,70,10.35,41.87
234.581,-0.083,0.067,7.936,4.93,70,10.35,42.07
234.645,-0.085,0.057,7.935,4.927,70,10.35,42.23
234.71,0.185,0.099,7.931,4.927,70,10.35,42.36
234.774,-0.076,0.042,7.929,4.925,70,10.35,42.48
234.839,0.026,0.046,7.926,4.925,70,10.35,42.59
234.903,0.143,0.046,7.924,4.922,72,10.35,42.73
234.968,-0.013,0.046,7.92,4.922,72,10.35,42.89
235.032,-0.09,0.062,7.919,4.92,72,10.35,43.04
235.097,-0.076,0.046,7.915,4.92,72,10.35,43.15
235.161,-0.094,0.042,7.913,4.917,72,10.35,43.17
235.226,-0.111,0.046,7.91,4.917,72,10.35,43.12
235.29,-0.105,0.057,7.908,4.915,72,10.35,43.1
235.355,-0.056,0.052,7.905,4.915,72,10.35,43.07
235.419,-0.111,0.052,7.904,4.913,72,10.35,42.98
235.484,0.248,0.067,7.9,4.912,72,10.35,42.86
235.548,-0.066,0.052,7.898,4.91,72,10.35,42.67
235.613,0.031,0.036,7.895,4.908,72,10.35,42.47
235.677,0.181,0.046,7.893,4.907,76,10.35,42.27
235.742,0.029,0.046,7.89,4.907,76,10.35,42.12
235.806,-0.083,0.046,7.888,4.905,76,10.35,41.99
235.871,-0.064,0.042,7.885,4.905,76,10.35,41.86
235.935,-0.077,0.052,7.883,4.902,76,10.35,41.65
236,-0.098,0.046,7.88,4.902,76,10.35,41.41
236.065,-0.072,0.052,7.878,4.9,76,10.35,41.26
236.129,-0.046,0.057,7.874,4.9,76,10.35,41.19
236.194,0.008,0.062,7.871,4.9,76,10.35,41.11
236.258,0.124,0.078,7.87,4.898,76,10.35,41.03
236.323,-0.057,0.052,7.868,4.898,76,10.35,40.93
236.387,0.074,0.046,7.865,4.897,76,10.35,40.82
236.452,0.202,0.042,7.864,4.9,76,10.35,40.71
236.516,0,0.057,7.862,4.897,76,10.35,40.63
236.581,-0.068,0.036,7.859,4.898,79,10.35,40.58
236.645,-0.055,0.042,7.857,4.9,79,10.35,40.51
236.71,-0.079,0.057,7.854,4.901,79,10.35,40.36
236.774,-0.097,0.042,7.853,4.901,79,10.35,40.21
236.839,-0.072,0.042,7.849,4.902,79,10.35,40.19
236.903,-0.034,0.057,7.848,4.902,79,10.35,40.18
236.968,-0.014,0.042,7.844,4.9,79,10.35,40.19
237.032,0.144,0.067,7.843,4.9,79,10.35,40.18
237.097,-0.058,0.046,7.841,4.9,79,10.35,40.18
237.161,0.064,0.042,7.838,4.9,79,10.35,40.17
237.226,0.186,0.031,7.838,4.9,79,10.35,40.15
237.29,-0.003,0.052,7.836,4.9,79,10.35,40.17
237.355,-0.075,0.057,7.833,4.9,77,10.35,40.2
237.419,-0.063,0.057,7.832,4.897,77,10.35,40.23
237.484,-0.091,0.046,7.831,4.897,77,10.35,40.17
237.548,-0.109,0.057,7.828,4.897,77,10.35,40.13
237.613,-0.114,0.042,7.827,4.897,77,10.35,40.2
237.677,-0.076,0.057,7.823,4.895,77,10.35,40.32
237.742,-0.084,0.062,7.821,4.895,77,10.35,40.44
237.806,0.16,0.052,7.818,4.893,77,10.35,40.56
237.871,-0.069,0.052,7.816,4.892,77,10.35,40.69
237.935,-0.066,0.062,7.814,4.892,77,10.35,40.83
238,0.065,0.052,7.812,4.891,72,10.35,40.98
238.065,0.134,0.046,7.809,4.89,72,10.35,41.16
238.129,-0.046,0.042,7.808,4.888,72,10.35,41.35
238.194,-0.08,0.052,7.806,4.887,72,10.35,41.54
238.258,-0.071,0.046,7.803,4.887,72,10.35,41.69
238.323,-0.102,0.067,7.801,4.886,72,10.35,41.72
238.387,-0.12,0.036,7.798,4.885,72,10.35,41.8
238.452,-0.081,0.062,7.796,4.885,72,10.35,41.95
238.516,-0.084,0.062,7.793,4.885,72,10.35,42.12
238.581,0.149,0.057,7.791,4.885,72,10.35,42.28
238.645,-0.059,0.083,7.788,4.885,72,10.35,42.42
238.71,-0.065,0.036,7.786,4.885,72,10.35,42.53
238.774,0.071,0.046,7.784,4.885,77,10.35,42.64
238.839,0.131,0.042,7.781,4.885,77,10.35,42.75
238.903,-0.046,0.046,7.779,4.885,77,10.35,42.9
238.968,-0.07,0.062,7.776,4.885,77,10.35,43.06
239.032,-0.059,0.042,7.775,4.885,77,10.35,43.14
239.097,-0.083,0.057,7.772,4.883,77,10.35,43.09
239.161,-0.092,0.042,7.771,4.886,77,10.35,43
239.226,-0.008,0.046,7.769,4.887,77,10.35,42.94
239.29,-0.11,0.046,7.766,4.887,77,10.35,42.86
239.355,0.274,0.057,7.764,4.887,77,10.35,42.74
239.419,-0.095,0.052,7.761,4.887,77,10.35,42.58
239.484,0.015,0.042,7.759,4.887,77,10.35,42.39
239.548,0.184,0.046,7.756,4.887,77,10.35,42.19
239.613,0.08,0.042,7.755,4.885,77,10.35,42.02
239.677,-0.068,0.052,7.752,4.885,80,10.35,41.9
239.742,-0.053,0.057,7.751,4.882,80,10.35,41.76
239.806,-0.053,0.062,7.747,4.882,80,10.35,41.58
239.871,-0.081,0.046,7.746,4.88,80,10.35,41.31
239.935,-0.089,0.046,7.744,4.88,80,10.35,41.15
240,-0.087,0.042,7.741,4.877,80,10.35,41.04
240.065,-0.085,0.078,7.74,4.875,80,10.35,40.96
240.129,-0.033,0.036,7.737,4.875,80,10.35,40.86
240.194,-0.076,0.036,7.735,4.873,80,10.34,40.75
240.258,0.372,0.083,7.732,4.871,80,10.35,40.64
240.323,-0.134,0.057,7.73,4.871,80,10.35,40.55
240.387,0.006,0.046,7.727,4.87,80,10.35,40.48
240.452,0.173,0.042,7.726,4.87,80,10.35,40.42
240.516,0.191,0.031,7.724,4.868,80,10.35,40.39
240.581,-0.024,0.042,7.721,4.867,80,10.35,40.39
240.645,-0.042,0.052,7.719,4.867,65,10.35,40.36
240.71,-0.035,0.042,7.716,4.866,65,10.35,40.33
240.774,-0.063,0.042,7.714,4.865,65,10.35,40.18
240.839,-0.082,0.052,7.711,4.865,65,10.35,40.12
240.903,-0.087,0.042,7.71,4.862,65,10.35,40.12
240.968,-0.087,0.046,7.707,4.861,65,10.35,40.13
241.032,-0.04,0.042,7.704,4.86,65,10.35,40.14
241.097,-0.074,0.036,7.701,4.859,65,10.35,40.16
241.161,0.333,0.062,7.699,4.858,65,10.35,40.18
241.226,-0.124,0.062,7.696,4.855,65,10.35,40.19
241.29,-0.009,0.062,7.695,4.855,65,10.35,40.24
241.355,0.14,0.067,7.694,4.853,65,10.35,40.31
241.419,0.181,0.046,7.691,4.851,65,10.35,40.38
241.484,-0.03,0.046,7.689,4.85,65,10.35,40.5
241.548,-0.065,0.046,7.686,4.848,65,10.35,40.61
241.613,-0.051,0.042,7.685,4.846,65,10.35,40.72
241.677,-0.079,0.031,7.684,4.845,65,10.35,40.72
241.742,-0.097,0.036,7.68,4.843,65,10.34,40.79
241.806,-0.102,0.046,7.679,4.84,65,10.34,40.94
241.871,-0.101,0.042,7.675,4.839,65,10.34,41.12
241.935,-0.085,0.052,7.674,4.838,65,10.35,41.3
242,-0.061,0.067,7.673,4.835,65,10.34,41.44
242.065,-0.051,0.088,7.67,4.834,65,10.33,41.59
242.129,0.207,0.067,7.668,4.833,65,10.34,41.73
242.194,-0.051,0.046,7.665,4.83,65,10.33,41.88
242.258,0.056,0.057,7.664,4.83,65,10.34,42.05
242.323,0.185,0.057,7.662,4.828,65,10.34,42.23
242.387,0.015,0.046,7.659,4.826,65,10.34,42.4
242.452,-0.072,0.042,7.658,4.825,65,10.34,42.57
242.516,-0.053,0.046,7.654,4.823,65,10.34,42.7
242.581,-0.076,0.031,7.653,4.821,65,10.34,42.72
242.645,-0.097,0.046,7.65,4.82,65,10.33,42.74
242.71,-0.101,0.036,7.648,4.818,65,10.33,42.81
242.774,-0.098,0.046,7.645,4.816,65,10.33,42.89
242.839,-0.052,0.042,7.643,4.815,65,10.33,42.91
242.903,-0.083,0.062,7.639,4.814,65,10.33,42.89
242.968,0.334,0.078,7.638,4.813,65,10.34,42.8
243.032,-0.123,0.072,7.635,4.811,65,10.34,42.69
243.097,0.001,0.046,7.633,4.81,65,10.34,42.58
243.161,0.155,0.046,7.63,4.809,65,10.34,42.46
243.226,0.177,0.067,7.628,4.808,65,10.33,42.33
243.29,-0.027,0.067,7.627,4.806,65,10.34,42.2
243.355,-0.046,0.036,7.624,4.805,68,10.33,42.07
243.419,-0.032,0.057,7.622,4.803,68,10.33,41.91
243.484,-0.059,0.036,7.619,4.803,68,10.33,41.65
243.548,-0.074,0.046,7.618,4.801,68,10.33,41.45
243.613,-0.076,0.046,7.615,4.8,68,10.33,41.32
243.677,-0.07,0.031,7.613,4.798,68,10.33,41.21
243.742,-0.023,0.036,7.61,4.798,68,10.33,41.1
243.806,-0.079,0.042,7.608,4.795,68,10.33,40.96
243.871,0.29,0.078,7.605,4.795,68,10.33,40.83
243.935,-0.032,0.042,7.603,4.794,68,10.33,40.7
244,0.064,0.072,7.602,4.793,68,10.33,40.59
244.065,0.239,0.046,7.599,4.79,68,10.33,40.5
244.129,0.087,0.052,7.598,4.79,68,10.34,40.45
244.194,-0.05,0.036,7.595,4.79,68,10.33,40.43
244.258,-0.037,0.052,7.592,4.79,68,10.33,40.39
244.323,-0.044,0.042,7.591,4.789,68,10.34,40.29
244.387,-0.07,0.042,7.588,4.788,68,10.33,40.14
244.452,-0.079,0.042,7.587,4.788,68,10.33,40.1
244.516,-0.08,0.036,7.585,4.788,68,10.34,40.1
244.581,-0.059,0.042,7.582,4.786,68,10.34,40.12
244.645,-0.04,0.052,7.58,4.788,68,10.34,40.13
244.71,-0.003,0.042,7.577,4.788,68,10.34,40.14
244.774,0.197,0.072,7.576,4.788,68,10.34,40.14
244.839,-0.03,0.031,7.573,4.788,68,10.34,40.14
244.903,0.082,0.052,7.572,4.788,68,10.35,40.14
244.968,0.217,0.067,7.57,4.786,68,10.34,40.17
245.032,0.028,0.042,7.567,4.785,68,10.34,40.23
245.097,-0.065,0.057,7.565,4.785,67,10.34,40.29
245.161,-0.051,0.042,7.563,4.784,67,10.34,40.35
245.226,-0.07,0.052,7.561,4.783,67,10.34,40.33
245.29,-0.093,0.046,7.558,4.783,67,10.34,40.32
