Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
169.6,-0.032,0.207,1.111,3.187,76,10.5,36.53
169.667,0.018,0.207,1.111,3.187,76,10.5,36.53
169.733,0.155,0.166,1.111,3.186,76,10.5,36.54
169.8,0.145,0.186,1.111,3.186,76,10.5,36.54
169.867,-0.045,0.228,1.111,3.185,76,10.5,36.54
169.933,-0.042,0.166,1.111,3.185,63,10.5,36.53
170,-0.045,0.186,1.111,3.185,63,10.5,36.49
170.067,-0.057,0.207,1.111,3.185,63,10.5,36.45
170.133,-0.06,0.186,1.111,3.183,63,10.5,36.42
170.2,-0.06,0.166,1.111,3.182,63,10.5,36.42
170.267,-0.056,0.166,1.111,3.182,63,10.5,36.43
170.333,0.001,0.166,1.111,3.182,63,10.5,36.44
170.4,-0.061,0.186,1.111,3.182,63,10.5,36.45
170.467,0.366,0.497,1.111,3.182,63,10.5,36.47
170.533,-0.046,0.207,1.111,3.182,63,10.5,36.47
170.6,-0.028,0.166,1.111,3.182,63,10.5,36.49
170.667,0.035,0.186,1.111,3.182,63,10.5,36.5
170.733,0.186,0.166,1.111,3.182,63,10.5,36.52
170.8,0.063,0.29,1.111,3.182,63,10.5,36.53
170.867,-0.068,0.124,1.111,3.181,63,10.5,36.58
170.933,-0.062,0.186,1.111,3.18,63,10.5,36.63
171,-0.071,0.166,1.111,3.18,63,10.5,36.64
171.067,-0.081,0.207,1.111,3.18,63,10.5,36.68
171.133,-0.079,0.186,1.111,3.18,63,10.5,36.76
171.2,-0.031,0.186,1.111,3.18,63,10.5,36.88
171.267,-0.101,0.166,1.111,3.18,63,10.5,37.01
171.333,0.303,0.456,1.111,3.178,63,10.5,37.13
171.4,-0.09,0.166,1.111,3.177,63,10.5,37.25
171.467,-0.057,0.207,1.111,3.177,63,10.5,37.38
171.533,0.018,0.166,1.111,3.177,72,10.5,37.53
171.6,0.171,0.186,1.111,3.177,72,10.5,37.66
171.667,0.005,0.186,1.111,3.177,72,10.5,37.79
171.733,-0.095,0.186,1.111,3.177,72,10.5,37.91
171.8,-0.081,0.145,1.111,3.177,72,10.5,37.98
171.867,-0.091,0.207,1.111,3.176,72,10.5,38.01
171.933,-0.043,0.166,1.111,3.177,72,10.5,38.05
172,-0.108,0.145,1.111,3.175,72,10.5,38.07
172.067,0.254,0.352,1.111,3.175,72,10.5,38.05
172.133,-0.08,0.207,1.111,3.175,72,10.5,38.04
172.2,-0.077,0.186,1.111,3.175,72,10.5,38
172.267,-0.012,0.186,1.111,3.175,82,10.5,37.97
172.333,0.143,0.166,1.111,3.175,82,10.5,37.96
172.4,0.035,0.166,1.111,3.172,82,10.5,37.95
172.467,-0.102,0.166,1.111,3.172,82,10.5,37.93
172.533,-0.086,0.207,1.111,3.172,82,10.5,37.91
172.6,-0.093,0.186,1.111,3.172,82,10.5,37.84
172.667,-0.048,0.207,1.111,3.172,82,10.5,37.78
172.733,-0.093,0.166,1.111,3.172,82,10.5,37.73
172.8,0.06,0.331,1.111,3.172,82,10.5,37.71
172.867,0.133,0.29,1.111,3.172,82,10.5,37.7
172.933,-0.082,0.145,1.111,3.172,82,10.5,37.68
173,-0.026,0.207,1.111,3.172,83,10.5,37.65
173.067,0.118,0.186,1.111,3.17,83,10.5,37.63
173.133,0.085,0.145,1.111,3.17,83,10.5,37.6
173.2,-0.091,0.207,1.111,3.17,83,10.5,37.59
173.267,-0.084,0.166,1.111,3.17,83,10.5,37.58
173.333,-0.088,0.186,1.111,3.17,83,10.5,37.51
173.4,-0.084,0.228,1.111,3.17,83,10.5,37.45
173.467,-0.033,0.186,1.111,3.17,83,10.5,37.42
173.533,-0.114,0.228,1.111,3.17,83,10.5,37.39
173.6,0.313,0.477,1.111,3.17,83,10.5,37.36
173.667,-0.094,0.228,1.111,3.17,83,10.5,37.32
173.733,-0.061,0.166,1.111,3.168,83,10.5,37.25
173.8,0.023,0.166,1.111,3.167,80,10.5,37.2
173.867,0.169,0.186,1.111,3.167,80,10.5,37.14
173.933,-0.018,0.186,1.111,3.167,80,10.5,37.07
174,-0.085,0.124,1.111,3.167,80,10.5,37
174.067,-0.073,0.145,1.111,3.167,80,10.5,36.9
174.133,-0.08,0.166,1.111,3.167,80,10.5,36.74
174.2,-0.085,0.249,1.111,3.167,80,10.5,36.63
174.267,-0.083,0.228,1.111,3.167,80,10.5,36.56
174.333,-0.079,0.166,1.111,3.166,80,10.5,36.53
174.4,-0.017,0.207,1.11,3.167,80,10.5,36.52
174.467,-0.069,0.145,1.11,3.165,80,10.5,36.51
174.533,0.271,0.352,1.11,3.165,80,10.5,36.5
174.6,0.014,0.331,1.11,3.165,80,10.5,36.5
174.667,-0.05,0.145,1.111,3.165,80,10.5,36.52
174.733,0.006,0.166,1.111,3.165,65,10.5,36.52
174.8,0.152,0.186,1.11,3.165,65,10.49,36.53
174.867,0.103,0.207,1.111,3.165,65,10.49,36.53
174.933,-0.067,0.228,1.111,3.165,65,10.5,36.54
175,-0.059,0.166,1.111,3.163,65,10.5,36.53
175.067,-0.065,0.186,1.109,3.162,65,10.5,36.47
175.133,-0.078,0.228,1.109,3.162,65,10.5,36.44
175.2,-0.081,0.186,1.109,3.162,65,10.5,36.44
175.267,-0.07,0.207,1.109,3.162,65,10.5,36.47
175.333,-0.025,0.228,1.109,3.162,65,10.49,36.53
175.4,-0.092,0.166,1.109,3.162,65,10.5,36.58
175.467,0.317,0.456,1.109,3.162,65,10.49,36.66
175.533,-0.086,0.228,1.109,3.162,65,10.5,36.85
175.6,-0.061,0.166,1.109,3.162,65,10.5,36.87
175.667,0.004,0.228,1.109,3.162,67,10.49,36.98
175.733,0.16,0.207,1.109,3.16,67,10.5,37.1
175.8,0.041,0.166,1.109,3.16,67,10.5,37.23
175.867,-0.091,0.166,1.109,3.16,67,10.49,37.35
175.933,-0.08,0.207,1.109,3.16,67,10.49,37.43
176,-0.085,0.207,1.109,3.16,67,10.49,37.46
176.067,-0.076,0.207,1.109,3.16,67,10.49,37.52
176.133,-0.037,0.207,1.109,3.16,67,10.5,37.59
176.2,-0.102,0.166,1.109,3.16,67,10.49,37.71
176.267,0.296,0.373,1.109,3.16,67,10.49,37.82
176.333,-0.075,0.249,1.109,3.157,67,10.49,37.9
176.4,-0.036,0.145,1.109,3.157,67,10.49,37.99
176.467,0.057,0.186,1.109,3.157,79,10.49,38.1
176.533,0.195,0.145,1.109,3.157,79,10.5,38.22
176.6,-0.005,0.145,1.109,3.157,79,10.49,38.33
176.667,-0.066,0.166,1.109,3.157,79,10.49,38.41
176.733,-0.05,0.186,1.109,3.157,79,10.49,38.42
176.8,-0.047,0.186,1.109,3.157,79,10.49,38.36
176.867,-0.015,0.186,1.109,3.157,79,10.49,38.3
176.933,-0.083,0.166,1.109,3.157,79,10.49,38.25
177,0.326,0.539,1.109,3.155,79,10.49,38.2
177.067,-0.065,0.207,1.109,3.155,79,10.49,38.17
177.133,-0.026,0.207,1.109,3.155,79,10.49,38.14
177.2,0.062,0.145,1.109,3.155,84,10.49,38.11
177.267,0.199,0.186,1.109,3.155,84,10.49,38.08
177.333,-0.001,0.228,1.109,3.155,84,10.49,38.05
177.4,-0.06,0.186,1.106,3.155,84,10.49,38
177.467,-0.045,0.186,1.106,3.155,84,10.49,37.93
177.533,-0.055,0.166,1.109,3.155,84,10.49,37.8
177.6,-0.023,0.207,1.106,3.152,84,10.49,37.68
177.667,-0.031,0.166,1.106,3.153,84,10.49,37.59
177.733,-0.078,0.249,1.106,3.152,84,10.49,37.52
177.8,0.361,0.435,1.106,3.152,84,10.49,37.46
177.867,-0.056,0.124,1.107,3.152,84,10.49,37.38
177.933,-0.013,0.145,1.109,3.152,84,10.49,37.29
178,0.121,0.186,1.106,3.152,79,10.49,37.2
178.067,0.109,0.145,1.106,3.152,79,10.49,37.13
178.133,-0.053,0.186,1.109,3.151,79,10.49,37.06
178.2,-0.062,0.207,1.106,3.151,79,10.49,36.98
178.267,-0.059,0.207,1.106,3.151,79,10.49,36.86
178.333,-0.074,0.186,1.109,3.15,79,10.49,36.64
178.4,-0.081,0.145,1.109,3.15,79,10.49,36.64
178.467,-0.083,0.186,1.109,3.15,79,10.49,36.57
178.533,-0.033,0.124,1.109,3.15,79,10.49,36.53
178.6,-0.07,0.186,1.106,3.15,79,10.49,36.53
178.667,0.027,0.331,1.106,3.15,79,10.49,36.52
178.733,0.225,0.352,1.106,3.15,79,10.49,36.52
178.8,-0.075,0.166,1.106,3.15,79,10.49,36.52
178.867,-0.024,0.186,1.107,3.15,79,10.49,36.52
178.933,0.112,0.166,1.107,3.15,67,10.49,36.52
179,0.123,0.186,1.107,3.15,67,10.49,36.53
179.067,-0.081,0.228,1.107,3.147,67,10.49,36.53
179.133,-0.081,0.228,1.106,3.147,67,10.49,36.52
179.2,-0.082,0.166,1.106,3.147,67,10.49,36.48
179.267,-0.093,0.186,1.106,3.147,67,10.49,36.43
179.333,-0.096,0.228,1.106,3.147,67,10.49,36.41
179.4,-0.091,0.228,1.106,3.147,67,10.49,36.39
179.467,-0.085,0.145,1.106,3.147,67,10.49,36.41
179.533,-0.055,0.249,1.107,3.146,67,10.49,36.43
179.6,-0.037,0.207,1.106,3.145,67,10.49,36.43
179.667,-0.103,0.166,1.107,3.146,67,10.49,36.45
179.733,0.372,0.497,1.106,3.145,67,10.49,36.46
179.8,-0.066,0.207,1.106,3.145,67,10.49,36.47
179.867,-0.027,0.186,1.106,3.145,67,10.49,36.49
179.933,0.077,0.124,1.106,3.145,61,10.49,36.52
180,0.184,0.166,1.106,3.145,61,10.49,36.54
180.067,-0.044,0.145,1.106,3.145,61,10.49,36.6
180.133,-0.079,0.166,1.106,3.145,61,10.49,36.65
180.2,-0.074,0.166,1.106,3.145,61,10.49,36.66
180.267,-0.089,0.249,1.106,3.145,61,10.49,36.66
180.333,-0.094,0.166,1.106,3.145,61,10.49,36.72
180.4,-0.094,0.186,1.106,3.143,61,10.49,36.79
180.467,-0.039,0.186,1.106,3.142,61,10.49,36.89
180.533,-0.089,0.207,1.106,3.142,61,10.48,37
180.6,0.268,0.394,1.106,3.145,61,10.48,37.07
180.667,-0.042,0.373,1.106,3.142,61,10.49,37.18
180.733,-0.054,0.166,1.106,3.142,61,10.49,37.29
180.8,0.007,0.186,1.106,3.142,68,10.48,37.41
180.867,0.169,0.186,1.106,3.142,68,10.48,37.52
180.933,0.094,0.166,1.106,3.142,68,10.48,37.63
181,-0.072,0.166,1.106,3.142,68,10.48,37.73
181.067,-0.061,0.228,1.106,3.142,68,10.48,37.83
181.133,-0.057,0.186,1.106,3.142,68,10.48,37.85
181.2,-0.021,0.186,1.106,3.142,68,10.48,37.88
181.267,-0.034,0.186,1.106,3.141,68,10.48,37.93
181.333,-0.043,0.228,1.106,3.141,68,10.48,38
181.4,0.31,0.394,1.106,3.141,68,10.48,38.08
181.467,-0.032,0.207,1.106,3.14,68,10.48,38.13
181.533,0.015,0.186,1.106,3.14,68,10.48,38.15
181.6,0.15,0.228,1.106,3.14,82,10.48,38.18
181.667,0.18,0.166,1.106,3.14,82,10.49,38.2
181.733,-0.028,0.186,1.106,3.14,82,10.48,38.2
181.8,-0.032,0.145,1.106,3.14,82,10.48,38.21
181.867,-0.03,0.166,1.106,3.14,82,10.48,38.14
181.933,-0.028,0.145,1.106,3.14,82,10.48,38.06
182,0,0.186,1.106,3.138,82,10.48,37.99
182.067,-0.07,0.166,1.106,3.137,82,10.49,37.93
182.133,0.351,0.331,1.106,3.137,82,10.48,37.91
182.2,-0.049,0.186,1.106,3.137,82,10.48,37.87
182.267,-0.015,0.145,1.106,3.137,82,10.49,37.84
182.333,0.073,0.186,1.106,3.137,81,10.48,37.8
182.4,0.015,0.166,1.106,3.137,81,10.49,37.8
182.467,-0.044,0.186,1.106,3.137,81,10.49,37.78
182.533,-0.066,0.207,1.106,3.137,81,10.48,37.73
182.6,-0.054,0.166,1.106,3.137,81,10.48,37.66
182.667,-0.067,0.145,1.106,3.137,81,10.49,37.55
182.733,-0.078,0.228,1.106,3.137,81,10.48,37.37
182.8,-0.017,0.207,1.106,3.137,81,10.49,37.36
182.867,-0.094,0.228,1.106,3.136,81,10.48,37.3
182.933,0.326,0.497,1.106,3.135,81,10.49,37.26
183,-0.099,0.207,1.106,3.135,81,10.48,37.21
183.067,-0.081,0.145,1.106,3.135,81,10.48,37.19
183.133,-0.014,0.166,1.106,3.135,75,10.48,37.14
183.2,0.144,0.166,1.106,3.135,75,10.49,37.1
183.267,0.012,0.207,1.106,3.135,75,10.48,37.05
183.333,-0.111,0.145,1.106,3.135,75,10.48,36.98
183.4,-0.1,0.186,1.106,3.135,75,10.48,36.9
183.467,-0.104,0.186,1.106,3.135,75,10.48,36.78
183.533,-0.116,0.186,1.106,3.135,75,10.48,36.67
183.6,-0.117,0.166,1.106,3.133,75,10.48,36.61
183.667,-0.051,0.207,1.106,3.133,75,10.48,36.56
183.733,-0.109,0.186,1.106,3.132,75,10.48,36.55
183.8,0.249,0.331,1.106,3.132,75,10.48,36.54
183.867,-0.033,0.311,1.106,3.132,75,10.48,36.54
183.933,-0.085,0.207,1.106,3.132,75,10.48,36.53
184,-0.024,0.124,1.106,3.132,70,10.48,36.54
184.067,0.133,0.166,1.106,3.132,70,10.48,36.54
184.133,0.054,0.166,1.106,3.132,70,10.48,36.55
184.2,-0.108,0.145,1.106,3.132,70,10.48,36.56
184.267,-0.103,0.186,1.106,3.132,70,10.48,36.56
184.333,-0.106,0.145,1.106,3.131,70,10.48,36.51
184.4,-0.118,0.145,1.106,3.131,70,10.48,36.46
184.467,-0.117,0.166,1.106,3.13,70,10.48,36.45
184.533,-0.111,0.207,1.106,3.13,70,10.48,36.44
184.6,-0.111,0.186,1.106,3.13,70,10.48,36.46
184.667,-0.094,0.166,1.106,3.13,70,10.48,36.47
184.733,-0.049,0.166,1.106,3.13,70,10.48,36.47
184.8,-0.12,0.186,1.106,3.13,70,10.48,36.49
184.867,0.329,0.497,1.106,3.13,70,10.48,36.49
184.933,-0.096,0.207,1.106,3.13,70,10.48,36.52
185,-0.068,0.186,1.106,3.13,70,10.48,36.55
185.067,0.016,0.186,1.106,3.128,59,10.48,36.59
185.133,0.167,0.228,1.106,3.127,59,10.48,36.64
185.2,-0.037,0.166,1.106,3.128,59,10.48,36.68
185.267,-0.115,0.145,1.106,3.127,59,10.48,36.73
185.333,-0.105,0.186,1.106,3.127,59,10.48,36.77
185.4,-0.114,0.186,1.106,3.127,59,10.48,36.78
185.467,-0.121,0.186,1.106,3.127,59,10.48,36.83
185.533,-0.121,0.166,1.106,3.127,59,10.48,36.9
185.6,-0.119,0.207,1.106,3.127,59,10.48,37.01
185.667,-0.087,0.249,1.106,3.127,59,10.48,37.12
185.733,-0.105,0.166,1.106,3.126,59,10.48,37.2
185.8,0.043,0.373,1.106,3.127,59,10.48,37.29
185.867,0.122,0.311,1.106,3.125,59,10.48,37.39
185.933,-0.09,0.186,1.105,3.125,59,10.48,37.5
186,-0.041,0.207,1.104,3.125,64,10.48,37.61
186.067,0.098,0.228,1.104,3.125,64,10.48,37.72
186.133,0.104,0.145,1.104,3.125,64,10.48,37.82
186.2,-0.105,0.207,1.104,3.125,64,10.48,37.91
186.267,-0.1,0.207,1.104,3.125,64,10.48,37.99
186.333,-0.095,0.145,1.104,3.125,64,10.48,38.01
186.4,-0.105,0.228,1.104,3.125,64,10.48,38.03
186.467,-0.057,0.228,1.104,3.125,64,10.48,38.07
186.533,-0.119,0.186,1.104,3.125,64,10.48,38.07
186.6,0.285,0.394,1.104,3.125,64,10.48,38.09
186.667,-0.112,0.145,1.104,3.123,64,10.48,38.08
186.733,-0.071,0.186,1.104,3.123,64,10.48,38.06
186.8,0.004,0.166,1.104,3.122,80,10.48,38.03
186.867,0.164,0.228,1.104,3.122,80,10.48,38.02
186.933,-0.013,0.166,1.104,3.122,80,10.48,38.01
187,-0.114,0.186,1.104,3.122,80,10.48,37.99
187.067,-0.097,0.186,1.104,3.122,80,10.48,37.95
187.133,-0.103,0.166,1.104,3.122,80,10.48,37.85
187.2,-0.109,0.124,1.104,3.122,80,10.48,37.77
187.267,-0.076,0.186,1.104,3.122,80,10.48,37.7
187.333,-0.073,0.207,1.104,3.122,80,10.48,37.67
187.4,-0.091,0.249,1.104,3.122,80,10.48,37.65
187.467,0.318,0.414,1.104,3.12,80,10.48,37.6
187.533,-0.073,0.145,1.104,3.121,80,10.48,37.58
187.6,-0.026,0.207,1.104,3.12,80,10.48,37.53
187.667,0.097,0.186,1.104,3.12,73,10.48,37.48
187.733,0.153,0.186,1.104,3.12,73,10.48,37.44
187.8,-0.071,0.186,1.104,3.12,73,10.48,37.41
187.867,-0.088,0.207,1.104,3.12,73,10.48,37.35
187.933,-0.079,0.166,1.104,3.12,73,10.48,37.25
188,-0.093,0.186,1.104,3.12,73,10.48,37.12
188.067,-0.099,0.166,1.104,3.118,73,10.48,37.02
188.133,-0.098,0.207,1.104,3.12,73,10.48,36.95
188.2,-0.095,0.145,1.104,3.12,73,10.48,36.91
188.267,-0.052,0.207,1.104,3.118,73,10.48,36.88
188.333,-0.091,0.166,1.104,3.117,73,10.48,36.83
188.4,0.347,0.518,1.104,3.117,73,10.48,36.78
188.467,-0.067,0.228,1.104,3.117,73,10.48,36.75
188.533,-0.055,0.145,1.104,3.117,73,10.48,36.73
188.6,0.004,0.186,1.104,3.117,64,10.48,36.71
188.667,0.164,0.207,1.102,3.117,64,10.48,36.7
188.733,0.061,0.166,1.101,3.117,64,10.48,36.69
188.8,-0.088,0.186,1.101,3.117,64,10.48,36.66
188.867,-0.076,0.186,1.101,3.117,64,10.48,36.65
188.933,-0.075,0.124,1.101,3.117,64,10.48,36.57
189,-0.085,0.186,1.101,3.117,64,10.48,36.52
189.067,-0.084,0.186,1.104,3.115,64,10.48,36.49
189.133,-0.08,0.145,1.102,3.115,64,10.48,36.49
189.2,-0.075,0.166,1.104,3.115,64,10.48,36.5
189.267,-0.034,0.145,1.104,3.115,64,10.48,36.51
189.333,-0.066,0.145,1.104,3.115,64,10.48,36.51
189.4,0.331,0.352,1.106,3.115,64,10.48,36.52
189.467,-0.019,0.331,1.107,3.115,64,10.48,36.53
189.533,-0.041,0.124,1.115,3.115,64,10.48,36.54
189.6,0.011,0.145,1.116,3.115,61,10.48,36.55
189.667,0.169,0.186,1.116,3.115,61,10.48,36.57
189.733,0.1,0.145,1.116,3.115,61,10.48,36.58
189.8,-0.073,0.166,1.116,3.115,61,10.48,36.58
189.867,-0.067,0.186,1.116,3.115,61,10.48,36.57
189.933,-0.066,0.166,1.116,3.113,61,10.48,36.52
190,-0.078,0.166,1.116,3.112,61,10.48,36.48
190.067,-0.083,0.166,1.116,3.112,61,10.48,36.47
190.133,-0.082,0.207,1.116,3.112,61,10.48,36.48
190.2,-0.077,0.207,1.116,3.112,61,10.48,36.51
190.267,-0.045,0.228,1.116,3.112,61,10.48,36.55
190.333,-0.113,0.145,1.116,3.112,61,10.48,36.61
190.4,0.339,0.456,1.115,3.112,61,10.48,36.68
190.467,-0.078,0.186,1.115,3.112,61,10.48,36.78
190.533,-0.046,0.207,1.114,3.11,61,10.48,36.88
190.6,0.048,0.228,1.114,3.112,64,10.48,36.99
190.667,0.187,0.186,1.114,3.11,64,10.48,37.11
190.733,-0.035,0.207,1.114,3.11,64,10.48,37.21
190.8,-0.097,0.166,1.114,3.11,64,10.48,37.3
190.867,-0.085,0.166,1.114,3.11,64,10.48,37.36
190.933,-0.094,0.207,1.114,3.11,64,10.48,37.37
191,-0.099,0.166,1.114,3.11,64,10.48,37.44
191.067,-0.053,0.186,1.114,3.11,64,10.48,37.51
191.133,-0.105,0.207,1.114,3.11,64,10.48,37.62
191.2,0.297,0.373,1.114,3.11,64,10.48,37.72
191.267,-0.1,0.228,1.114,3.11,64,10.48,37.79
191.333,-0.063,0.207,1.114,3.11,64,10.48,37.88
191.4,0.006,0.166,1.114,3.108,75,10.48,37.96
191.467,0.172,0.166,1.114,3.108,75,10.48,38.06
191.533,0.022,0.166,1.112,3.107,75,10.48,38.16
191.6,-0.101,0.207,1.112,3.107,75,10.48,38.23
191.667,-0.087,0.207,1.112,3.107,75,10.48,38.25
191.733,-0.09,0.207,1.111,3.107,75,10.48,38.21
191.8,-0.078,0.207,1.112,3.107,75,10.48,38.17
191.867,-0.07,0.145,1.111,3.107,75,10.48,38.13
191.933,-0.107,0.228,1.111,3.107,75,10.48,38.13
192,0.309,0.477,1.111,3.107,75,10.48,38.11
192.067,-0.08,0.186,1.111,3.107,75,10.48,38.08
192.133,-0.035,0.166,1.111,3.107,75,10.48,38.03
192.2,0.087,0.166,1.111,3.105,80,10.48,38
192.267,0.153,0.145,1.111,3.105,80,10.48,37.98
192.333,-0.071,0.186,1.111,3.105,80,10.48,37.95
192.4,-0.086,0.166,1.111,3.105,80,10.48,37.93
192.467,-0.072,0.207,1.111,3.105,80,10.48,37.84
192.533,-0.083,0.228,1.111,3.105,80,10.48,37.74
192.6,-0.065,0.228,1.111,3.105,80,10.48,37.66
192.667,-0.056,0.145,1.111,3.105,80,10.48,37.6
192.733,-0.075,0.207,1.111,3.105,80,10.48,37.58
192.8,0.341,0.456,1.111,3.105,80,10.48,37.55
192.867,-0.063,0.145,1.111,3.105,80,10.48,37.5
192.933,-0.019,0.145,1.111,3.105,80,10.48,37.47
193,0.104,0.166,1.111,3.102,77,10.48,37.43
193.067,0.16,0.166,1.111,3.102,77,10.48,37.41
193.133,-0.062,0.166,1.111,3.102,77,10.48,37.37
193.2,-0.072,0.166,1.111,3.102,77,10.48,37.31
193.267,-0.063,0.207,1.111,3.102,77,10.48,37.22
193.333,-0.071,0.145,1.111,3.102,77,10.48,37.1
193.4,-0.072,0.145,1.111,3.102,77,10.48,37.01
193.467,-0.065,0.228,1.111,3.102,77,10.48,36.95
193.533,-0.019,0.249,1.109,3.102,77,10.48,36.92
193.6,-0.068,0.228,1.109,3.102,77,10.48,36.89
193.667,0.384,0.435,1.111,3.1,77,10.48,36.84
193.733,-0.041,0.186,1.11,3.1,77,10.48,36.79
193.8,-0.018,0.186,1.109,3.101,77,10.48,36.76
193.867,0.057,0.145,1.11,3.1,77,10.48,36.74
193.933,0.212,0.186,1.109,3.1,77,10.48,36.72
194,0.022,0.186,1.109,3.1,77,10.48,36.71
194.067,-0.059,0.166,1.109,3.1,69,10.48,36.69
194.133,-0.047,0.166,1.111,3.1,69,10.48,36.66
194.2,-0.054,0.166,1.109,3.1,69,10.48,36.58
194.267,-0.061,0.186,1.11,3.1,69,10.48,36.53
194.333,-0.061,0.145,1.109,3.1,69,10.48,36.5
194.4,-0.059,0.186,1.109,3.097,69,10.48,36.49
194.467,-0.042,0.186,1.109,3.1,69,10.48,36.51
194.533,-0.032,0.186,1.109,3.097,69,10.48,36.51
194.6,-0.032,0.186,1.109,3.097,69,10.48,36.52
194.667,0.354,0.414,1.109,3.097,69,10.48,36.53
194.733,-0.047,0.166,1.109,3.097,69,10.48,36.54
194.8,-0.008,0.166,1.109,3.097,69,10.48,36.54
194.867,0.106,0.228,1.109,3.097,64,10.48,36.56
194.933,0.163,0.186,1.107,3.097,64,10.48,36.57
195,-0.066,0.249,1.107,3.097,64,10.48,36.58
195.067,-0.084,0.186,1.106,3.096,64,10.48,36.6
195.133,-0.08,0.186,1.106,3.096,64,10.48,36.59
195.2,-0.094,0.249,1.109,3.095,64,10.48,36.6
195.267,-0.1,0.207,1.107,3.095,64,10.48,36.65
195.333,-0.1,0.186,1.109,3.095,64,10.46,36.73
195.4,-0.097,0.207,1.106,3.095,64,10.48,36.83
195.467,-0.055,0.186,1.106,3.095,64,10.48,36.93
195.533,-0.103,0.186,1.107,3.095,64,10.48,37.03
195.6,0.322,0.414,1.106,3.095,64,10.48,37.15
195.667,-0.08,0.207,1.107,3.095,64,10.48,37.27
195.733,-0.051,0.186,1.106,3.095,64,10.48,37.39
195.8,0.031,0.207,1.106,3.094,64,10.48,37.49
195.867,0.185,0.186,1.106,3.093,64,10.48,37.6
195.933,-0.002,0.249,1.106,3.093,64,10.48,37.71
196,-0.091,0.207,1.106,3.093,64,10.48,37.81
196.067,-0.078,0.166,1.106,3.093,64,10.48,37.87
196.133,-0.085,0.249,1.106,3.093,64,10.48,37.89
196.2,-0.09,0.207,1.106,3.093,64,10.48,37.95
196.267,-0.054,0.207,1.106,3.093,64,10.48,38.02
196.333,-0.078,0.228,1.106,3.093,64,10.48,38.14
196.4,0.174,0.373,1.106,3.093,64,10.48,38.25
196.467,0.046,0.331,1.106,3.09,64,10.48,38.32
196.533,-0.06,0.186,1.106,3.091,64,10.48,38.37
196.6,-0.008,0.207,1.106,3.091,74,10.48,38.43
196.667,0.138,0.145,1.106,3.091,74,10.48,38.49
196.733,0.098,0.166,1.106,3.09,74,10.48,38.53
196.8,-0.084,0.186,1.106,3.09,74,10.48,38.57
196.867,-0.078,0.145,1.106,3.09,74,10.48,38.59
196.933,-0.078,0.186,1.106,3.09,74,10.48,38.55
197,-0.087,0.249,1.106,3.09,74,10.48,38.52
197.067,-0.047,0.186,1.106,3.09,74,10.48,38.48
197.133,-0.101,0.207,1.106,3.09,74,10.46,38.47
197.2,0.312,0.331,1.106,3.09,74,10.48,38.46
197.267,-0.085,0.207,1.106,3.09,74,10.48,38.43
197.333,-0.048,0.145,1.106,3.09,74,10.48,38.39
197.4,0.032,0.166,1.106,3.088,80,10.48,38.36
197.467,0.182,0.166,1.106,3.088,80,10.48,38.33
197.533,-0.006,0.207,1.106,3.088,80,10.46,38.28
197.6,-0.081,0.186,1.106,3.088,80,10.46,38.24
197.667,-0.067,0.186,1.106,3.088,80,10.48,38.16
197.733,-0.075,0.207,1.106,3.088,80,10.48,38.03
197.8,-0.063,0.166,1.106,3.088,80,10.46,37.92
197.867,-0.04,0.186,1.106,3.088,80,10.48,37.81
197.933,-0.099,0.166,1.106,3.088,80,10.48,37.75
198,0.368,0.497,1.106,3.088,80,10.48,37.71
198.067,-0.061,0.249,1.106,3.086,80,10.46,37.62
198.133,-0.022,0.207,1.106,3.085,80,10.48,37.53
198.2,0.081,0.207,1.106,3.088,79,10.48,37.45
198.267,0.193,0.186,1.106,3.085,79,10.48,37.38
198.333,-0.029,0.145,1.106,3.085,79,10.48,37.29
198.4,-0.06,0.166,1.106,3.085,79,10.46,37.2
198.467,-0.046,0.145,1.106,3.085,79,10.48,37.07
198.533,-0.053,0.207,1.106,3.085,79,10.48,36.89
198.6,-0.055,0.145,1.106,3.085,79,10.48,36.78
198.667,-0.011,0.186,1.105,3.085,79,10.48,36.69
198.733,-0.043,0.186,1.105,3.084,79,10.48,36.64
198.8,0.254,0.394,1.106,3.083,79,10.48,36.6
198.867,0.105,0.373,1.106,3.085,79,10.48,36.57
198.933,-0.024,0.186,1.106,3.083,79,10.48,36.56
199,0.026,0.186,1.106,3.084,73,10.48,36.55
199.067,0.17,0.124,1.105,3.083,73,10.48,36.54
199.133,0.125,0.186,1.106,3.083,73,10.46,36.55
199.2,-0.052,0.186,1.104,3.083,73,10.48,36.55
199.267,-0.044,0.166,1.104,3.083,73,10.48,36.54
199.333,-0.047,0.207,1.105,3.083,73,10.46,36.5
199.4,-0.057,0.166,1.105,3.081,73,10.48,36.44
199.467,-0.06,0.166,1.106,3.083,73,10.48,36.42
199.533,-0.035,0.207,1.106,3.081,73,10.46,36.41
199.6,-0.042,0.207,1.104,3.08,73,10.46,36.42
199.667,0.018,0.269,1.105,3.08,73,10.46,36.43
199.733,0.288,0.331,1.104,3.08,73,10.48,36.44
199.8,-0.052,0.186,1.104,3.08,73,10.46,36.45
199.867,-0.012,0.166,1.105,3.08,73,10.46,36.5
199.933,0.109,0.186,1.104,3.08,70,10.46,36.56
