tag,start_time,end_time,duration,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf
drive03,936.8387096774114,996.4838709677334,59.645161290321994,817.2837837837837,132.05981627996388,194.89512844158224,33,44.5945945945946,62,83.78378378378379,194.89965806108734,806.0,838,0.23847243996297002,0.1615837961063729,74.61765359208103,84.50704225352112,38.75968992248062,7.818234887993449,1636.4563352368407,4742.963381246978,0.34502824578135327,25.652118969510536,74.34788103048948,7597.805791571724,1218.3860750879048
drive03,968.064516129024,1027.9677419354748,59.90322580645079,799.1578947368421,102.6839880580647,145.10844986499657,36,47.36842105263158,62,81.57894736842105,145.11103794451108,774.0,838,0.18157993420348464,0.1284902379546384,75.88818102498743,84.50704225352112,38.75968992248062,6.674921975783969,4192.291915505869,4278.762394348282,0.9797907733889056,49.48961206197306,50.51038793802694,8867.29382299587,396.23951314171836
drive03,997.2903225806366,1056.7419354838607,59.451612903224145,825.3698630136986,114.25246251288745,147.63900582727678,42,57.534246575342465,64,87.67123287671232,147.6498767730983,806.0,935,0.17888934814506036,0.1384257744712339,73.59205784643409,84.50704225352112,36.474164133738604,6.922344231130968,381.2087351612841,1076.6527308043137,0.35406842360071106,26.148488320788072,73.85151167921194,1549.9822423703906,92.12077640479282
drive03,1028.8387096774102,1088.4193548386988,59.58064516128866,876.0579710144928,110.8440722575917,154.17477822421029,42,60.869565217391305,60,86.95652173913044,154.1813771466046,871.0,903,0.17599449151528118,0.12652595595840768,69.22562473944497,80.86253369272237,36.474164133738604,6.173939830573057,5544.553562706118,7198.520581994058,0.77023514756281,43.51032960921827,56.48967039078173,14420.767350355594,1677.6932056554174
drive03,1057.548387096764,1117.419354838699,59.87096774193515,879.2463768115942,58.66740897964845,77.83845061705473,40,57.971014492753625,58,84.05797101449275,77.8748996789081,871.0,258,0.08857005468854516,0.06672465252844569,68.55143785363099,84.50704225352112,61.98347107438016,4.71443977540571,696.8243958458621,1392.568126389529,0.5003880116461509,33.35057383570735,66.64942616429266,2208.8409408290318,119.44841859364072
drive03,1089.3548387096666,1148.7419354838605,59.38709677419388,900.179104477612,63.23044083090626,73.63484223394019,36,53.73134328358209,59,88.05970149253731,73.6412269250744,903.0,322,0.08180730541152648,0.07024206684690806,66.99196651044615,84.50704225352112,58.13953488372093,4.882399312011502,995.8698874962718,1460.7975350314541,0.6817302628285367,40.53743206606276,59.46256793393725,2534.969334285066,78.30191175734043
drive03,1118.419354838699,1178.3870967741823,59.96774193548322,896.4852941176471,66.54848813494212,71.59795922824452,42,61.76470588235294,59,86.76470588235294,71.60453166681478,903.0,258,0.07987251116850781,0.07423266011345063,67.2962288227011,77.51937984496124,58.13953488372093,5.012611396756624,1086.3894611736932,1909.455379321539,0.5689525259080447,36.26320851096234,63.73679148903766,3104.2092414405206,108.36440094528858
drive03,1149.5161290322476,1208.7741935483755,59.25806451612789,895.8805970149253,66.61547786023353,74.58310979236089,45,67.16417910447761,59,88.05970149253731,74.62299182618524,903.0,258,0.08329568926353477,0.07435754059435637,67.34184340217496,77.51937984496124,58.13953488372093,5.011686138869623,657.5852647503588,1618.3561286885104,0.4063291466528169,28.892890943767675,71.10710905623233,2695.9809461677064,420.03955272883724
drive03,1179.2580645161177,1238.90322580644,59.64516129032245,945.484375,67.29418762784839,77.94460243097627,41,64.0625,55,85.9375,77.94625743176543,935.0,291,0.0824405558598104,0.07117429902302551,63.780016278830516,74.44168734491315,54.69462169553327,4.555172318451248,750.3004242124612,1599.8724559727611,0.46897514949481417,31.925329006150744,68.07467099384925,2768.313361858393,418.1404816731705
drive03,1209.7741935483755,1269.0322580645047,59.25806451612925,987.8196721311475,158.04624936989399,214.22980651627358,40,65.57377049180327,51,83.60655737704919,214.27295676309691,968.0,1323,0.21691505323114182,0.15999504143192547,61.69203296448878,80.86253369272237,29.055690072639226,6.491705065513331,890.1241130606487,1945.2550845638334,0.4575873468338642,31.39347688684485,68.60652311315515,4070.1414431428657,1234.7622455183835
drive03,1239.7741935483755,1298.8387096774084,59.06451612903288,982.5409836065573,156.989338679467,213.3721995845653,36,59.01639344262295,50,81.9672131147541,213.37486574883494,968.0,1323,0.21716637708649256,0.1597789214890713,61.999304364855035,80.86253369272237,29.055690072639226,6.36122262586003,15130.05836267321,12407.842227577486,1.219394805733858,54.94267187539248,45.057328124607515,32280.285454515208,4742.38486426451
drive03,1270.0322580645047,1329.290322580634,59.25806451612925,956.4126984126984,133.65405934009263,194.93726211335206,29,46.03174603174603,49,77.77777777777777,194.9435402134878,935.0,1064,0.2038278460093891,0.13974517440212825,63.46390280849268,71.51370679380214,31.529164477141357,5.5329885284049025,476.18758192824924,1038.377811919445,0.4585879787319558,31.44054286877064,68.55945713122935,2175.195101546041,660.6297076983467
drive03,1299.8709677419245,1359.516129032247,59.64516129032245,866.7,158.20912137723454,184.85954522225074,28,40.0,54,77.14285714285714,184.93112701524973,871.0,1258,0.21337386294594407,0.18254196535967984,70.84696898441148,93.02325581395348,31.529164477141357,9.798425144772343,10118.97922275127,11390.248123479278,0.8883897096054054,47.04482899300705,52.95517100699295,23673.95270558248,2164.725359351935
drive03,1330.2258064516018,1389.7096774193462,59.48387096774445,736.6951219512196,85.07726176680838,49.59169362723518,25,30.48780487804878,58,70.73170731707317,49.69387770622737,710.0,323,0.06745514694682322,0.11548503476101718,82.42932651859746,93.02325581395348,61.98347107438016,8.626319481216568,2373.508710105146,536.9035820138938,4.420735472097716,81.55231877395006,18.447681226049937,4025.033699375486,1114.621407256446
drive03,1360.1935483870857,1419.7741935483803,59.58064516129457,692.528735632184,37.21272571795205,42.1244004856932,18,20.689655172413794,56,64.36781609195403,42.1244004856932,677.0,193,0.060826935141166945,0.053734558298121626,86.88737259189413,103.27022375215147,77.51937984496124,4.662476125103236,446.1238053385487,177.9167642209885,2.5074860555828407,71.48955165742406,28.510448342575934,954.5953157583843,330.55474619884706
drive03,1390.387096774185,1449.806451612897,59.419354838712025,732.8414634146342,130.65792388667128,179.36938765876673,25,30.48780487804878,57,69.51219512195122,179.37645770905087,710.0,967,0.2447684344622863,0.178289480616828,83.34621919119802,103.27022375215147,38.75968992248062,8.744431083382134,316.13672382937284,283.59354804258714,1.114752877882464,52.71315100413453,47.28684899586547,2355.067062568396,1755.3367906964359
drive03,1420.4838709677351,1479.9354838709612,59.45161290322608,771.2435897435897,136.29400858642606,185.80783131261077,33,42.30769230769231,59,75.64102564102564,185.81959551651724,742.0,903,0.24093502751613852,0.1767197943670933,79.35273575819083,93.02325581395348,38.75968992248062,9.33500769509066,7083.8565980811445,9139.823948276779,0.7750539439456855,43.66368394544979,56.33631605455022,19917.47308795769,3693.792541599768
drive03,1450.548387096768,1510.1612903225732,59.61290322580521,773.7179487179487,62.2641831619793,56.7750975796426,30,38.46153846153846,56,71.7948717948718,56.77661856419785,774.0,290,0.07338154512025571,0.08047400640653496,78.04418264756114,93.02325581395348,64.1711229946524,6.237080244517181,1867.9587207676109,854.5554764355304,2.1858835058422725,68.61153277681998,31.388467223180005,2873.6923293272,151.1781321240584
drive03,1480.7096774193483,1540.4516129032183,59.741935483870066,766.0253164556962,50.88523403864624,54.973288594631235,29,36.70886075949367,54,68.35443037974683,54.974819410624434,774.0,226,0.07176632185602701,0.066427614003785,78.66216282605482,88.62629246676514,66.44518272425249,5.099424763895414,665.1388423981883,523.5024336821974,1.2705553968866057,55.95791226361604,44.04208773638396,1336.043025649306,147.4017495689201
drive03,1510.9354838709603,1570.2580645161204,59.32258064516009,770.4615384615385,51.11933893534631,57.03071641027183,28,35.8974358974359,59,75.64102564102564,57.03223057776475,774.0,226,0.07402346221155569,0.06634898224435923,78.20971158238667,88.62629246676514,66.44518272425249,5.084754373068081,974.2017902024013,477.04211453396124,2.0421714572394354,67.12874293720998,32.87125706279002,1755.17768451523,303.9337797788675
drive03,1541.3225806451537,1600.6129032257966,59.29032258064285,802.08,52.82422662868732,56.09643065744449,26,34.666666666666664,60,80.0,56.103307220529175,806.0,225,0.06994727112074751,0.06585904975649226,75.1235686476903,84.50704225352112,64.1711229946524,4.876513894354395,1174.0445880263276,635.4389019083779,1.8476120748987597,64.8828571554799,35.117142844520096,2125.8864296780093,316.40293974330365
drive03,1571.0645161290236,1630.354838709667,59.29032258064353,801.2133333333334,101.9935468723566,138.8461135330883,25,33.333333333333336,57,76.0,138.8461135330883,806.0,839,0.17329481145232434,0.12729886364724743,75.72379402019428,88.62629246676514,39.577836411609496,6.9801653440680145,757.4548979694669,1514.1017193188502,0.5002668501758413,33.345191231627,66.65480876837299,2636.890235103064,365.3336178147466
drive03,1601.3548387096675,1660.7096774193437,59.35483870967619,801.2666666666667,139.70918959630984,209.20301302183523,33,44.0,58,77.33333333333333,209.20480073040542,774.0,1032,0.26109260428954834,0.17436041633618835,76.53524820008842,123.96694214876032,39.577836411609496,10.321613707114803,5672.909230359721,7460.365559492859,0.7604063346656372,43.19493287951983,56.80506712048017,14154.187699310154,1020.9129094575758
drive03,1631.096774193538,1690.9999999999877,59.903225806449655,819.472972972973,114.25688708272634,169.07986278679078,42,56.75675675675676,62,83.78378378378379,169.07986278679078,806.0,968,0.20632756462166715,0.13942727930149154,74.45665951110304,123.96694214876032,41.32231404958678,9.618033568996506,2495.0159767747427,7041.59946272258,0.3543251771111196,26.16248912000016,73.83751087999984,10872.672911081443,1336.0574715841208
drive03,1661.4516129032147,1720.9354838709544,59.483870967739676,813.7297297297297,63.763109809110574,60.965082032645036,32,43.24324324324324,57,77.02702702702703,60.979560914416794,806.0,291,0.07493834707829884,0.0783590760906434,74.16881034714166,88.62629246676514,61.98347107438016,5.607625121625859,1827.5483247322222,819.168465831968,2.230979830108717,69.04963656283947,30.95036343716054,3623.328569067886,976.6117785036956
drive03,1691.7419354838587,1750.903225806437,59.161290322578225,809.3918918918919,102.30304399220164,144.40942036640504,34,45.945945945945944,59,79.72972972972973,144.41208161046808,806.0,871,0.17842046980840867,0.12639494541151886,74.90089597916136,88.62629246676514,38.75968992248062,6.448428155790295,1201.4214503177318,1023.2451890825791,1.1741286087989349,54.00456090992542,45.99543909007458,2801.887485630171,577.22084622986
drive03,1721.7096774193415,1781.0967741935333,59.38709677419183,802.08,130.8611560477828,191.38725995337737,36,48.0,65,86.66666666666667,191.3877484852943,774.0,871,0.23861428845663063,0.16315224921177787,75.9998099904898,88.62629246676514,38.75968992248062,7.657670921329698,2755.0216772365948,4816.886844984765,0.5719506739306243,36.38477233515703,63.61522766484297,8685.871848079372,1113.9633258580122
drive03,1751.8064516128886,1811.7741935483705,59.967741935481854,800.8815789473684,97.72573418914294,139.90020824382879,32,42.10526315789474,65,85.52631578947368,139.91078109519177,774.0,806,0.17469596601170706,0.12202270193002553,75.65406626849172,84.50704225352112,39.577836411609496,6.378981152377471,4817.808152725374,6057.895314807965,0.7952940588043321,44.298818619942345,55.701181380057655,11530.805393912691,655.101926379351
drive03,1781.9677419354687,1841.8387096774027,59.87096774193401,778.6794871794872,51.59343902457899,59.153869697757415,32,41.02564102564103,63,80.76923076923077,59.17758877300606,774.0,226,0.07599736444497543,0.06625760646586366,77.38393856862179,88.62629246676514,66.44518272425249,5.035705405603951,346.61856462753417,564.9698682095725,0.6135169044076487,38.02358083337725,61.97641916662274,1407.3209103654538,495.73247752834715
drive03,1812.5161290322415,1871.6774193548208,59.16129032257936,777.922077922078,57.964091932162304,52.43417420589114,30,38.96103896103896,62,80.51948051948052,52.461640121240265,774.0,226,0.06743816843631886,0.07451143704134386,77.54466827881386,88.62629246676514,66.44518272425249,5.63944752886043,336.233912126795,838.8676661414881,0.40081877714200026,28.61317849834686,71.38682150165313,1572.1251533279733,397.02357505969024
drive03,1842.5483870967576,1901.935483870949,59.38709677419138,801.2533333333333,109.7369204584843,148.49370548868038,33,44.0,61,81.33333333333333,148.4943351362858,806.0,904,0.18532757239027914,0.136956585256204,75.82581752871037,88.62629246676514,37.95066413662239,7.367684865675763,4804.181300080765,6910.249811745103,0.6952254160067081,41.01079475580238,58.98920524419763,12359.892193355356,645.4610815294876
drive03,1872.5483870967562,1932.064516129014,59.51612903225782,774.1538461538462,136.9517003609967,201.17695522401735,35,44.87179487179487,63,80.76923076923077,201.18393083438357,742.0,1129,0.2598759042971966,0.1769050183518439,79.16482024599458,132.7433628318584,37.95066413662239,10.453267291228288,4825.862706509594,5544.561106155046,0.8703777655461997,46.53486485881243,53.46513514118756,11450.600368073645,1080.1765554090048
drive03,1902.6129032257877,1962.290322580626,59.67741935483832,763.9620253164557,98.56982986668928,148.19975425000987,33,41.77215189873418,65,82.27848101265823,148.20035814344766,742.0,967,0.19398916861352983,0.1290245150940045,79.59610306382397,132.7433628318584,42.28329809725159,9.090487813730988,3228.257986764193,4957.731691181,0.6511562520631643,39.436379885278996,60.563620114721004,9083.970904899765,897.9812269545712
drive03,1932.7741935483689,1992.0645161290124,59.29032258064353,779.1688311688312,53.09113381163875,60.81883546996306,35,45.45454545454545,63,81.81818181818181,60.83195143828179,774.0,258,0.07807287587085303,0.06813816426922101,77.36161403401802,93.02325581395348,66.44518272425249,5.2878734636759575,1248.5048448290472,1003.1342650098567,1.2446039262917408,55.44871020286962,44.551289797130366,2412.2877061910986,160.64859635219455
drive03,1962.9677419354648,2022.935483870947,59.96774193548231,787.5324675324675,106.04375765339618,134.81296420804478,31,40.25974025974026,58,75.32467532467533,134.82981475685716,774.0,936,0.1712054046219987,0.13465318831318446,77.0663794061574,93.02325581395348,37.95066413662239,7.0005193314878635,4784.346576929957,2534.6952882606224,1.887543090125483,65.36848217366192,34.631517826338076,8466.076332721601,1147.0344675310212
drive03,1992.8064516128834,2052.2258064515922,59.41935483870884,781.2467532467532,101.29999166677315,131.20757591632935,26,33.76623376623377,57,74.02597402597402,131.20825150560424,774.0,904,0.16794725988981193,0.12966452819904137,77.55614780463372,88.62629246676514,37.95066413662239,6.192019549389134,8174.401465721416,5517.809848137662,1.481457623712856,59.70110509065394,40.29889490934607,14885.981722487504,1193.7704086284273
drive03,2023.7096774193342,2083.1290322580367,59.419354838702475,743.1111111111111,40.88642806604656,42.90903168331814,24,29.62962962962963,60,74.07407407407408,42.91648867277005,742.0,162,0.05775245186228027,0.05502061193098371,80.9809883321203,88.62629246676514,71.51370679380214,4.3870862960508985,196.6162415795288,255.0998129541706,0.7707423980544097,43.52651175581819,56.4734882441818,603.5264284207299,151.81037388703052
drive03,2052.9999999999795,2112.8387096773868,59.83870967740722,730.3012048192771,79.58501129560108,111.56131421450849,23,27.710843373493976,64,77.10843373493977,111.56131421450849,710.0,710,0.1527606876153461,0.10897559906846307,82.74644660898444,88.62629246676514,43.25883201153569,5.654955399751691,144.52807583129635,186.78429383833782,0.773769961388647,43.6229036589885,56.3770963410115,402.5008341812988,71.1884645116646
drive03,2083.8709677419074,2143.1935483870648,59.32258064515736,760.3164556962025,91.29292728296231,118.71912554104654,27,34.177215189873415,58,73.41772151898734,118.71912554104654,742.0,806,0.15614435890689546,0.12007227595694701,79.74214868000294,103.27022375215147,43.25883201153569,7.280175889502486,3344.709445932936,3014.2804031887354,1.1096212025910555,52.59812525718877,47.40187474281122,6729.767929544961,370.7780804232891
drive03,2113.612903225774,2173.0967741935146,59.483870967740586,762.746835443038,59.756872441249406,51.68271049492822,25,31.645569620253166,55,69.62025316455696,51.68271049492822,742.0,322,0.06775866918531175,0.07834430726486057,79.1487376972815,103.27022375215147,66.44518272425249,6.287124904118529,761.9134641345994,521.3724668937982,1.4613611429730495,59.372073340196174,40.62792665980383,1823.9680216447684,540.6820906163707
drive03,2143.967741935452,2203.3548387096453,59.387096774193196,761.4683544303797,54.75887363824405,47.38560223470099,24,30.379746835443036,57,72.15189873417721,47.392929257324276,774.0,258,0.062238869129074705,0.07191221187281867,79.19339009804357,93.02325581395348,66.44518272425249,5.598642020372434,583.1034470338892,452.79118818339896,1.2877976918528469,56.28984138059351,43.7101586194065,1707.7345450262728,671.8399098089849
drive03,2173.870967741902,2233.483870967711,59.61290322580908,774.1153846153846,49.83713234366279,54.52939157421936,30,38.46153846153846,62,79.48717948717949,54.52939157421936,774.0,226,0.07044090927260413,0.06437946246013973,77.82305967010667,88.62629246676514,66.44518272425249,4.947117360300873,1005.2764406808649,494.00357693019384,2.0349578173660015,67.05061288568794,32.94938711431207,2063.427671931872,564.1476543208132
drive03,2204.1290322580326,2263.6129032257713,59.48387096773877,753.2,48.40713411173391,49.76198435880294,25,31.25,64,80.0,49.76857836431601,742.0,194,0.06607617945342008,0.06426863264967327,79.98149147150102,88.62629246676514,68.88633754305395,5.044274073354797,734.1335987785078,404.97103059706245,1.8128052213911445,64.44830262703279,35.551697372967205,1332.2020811231364,193.09745174756603
drive03,2234.1935483870657,2294.0645161289917,59.87096774192605,729.9156626506024,38.91053052627306,41.8630170331995,15,18.072289156626507,63,75.90361445783132,41.8630170331995,710.0,194,0.05735322472897609,0.053308255346890446,82.42712217655921,93.02325581395348,71.51370679380214,4.273567224013147,866.4315811432743,244.36480563996474,3.5456479867229023,78.00093621589623,21.999063784103768,1423.4939128343826,312.6975260511436
drive03,2264.29032258061,2323.8387096773786,59.54838709676869,752.8375,106.06404128841396,140.0583919247036,25,31.25,57,71.25,140.06377390136848,742.0,1000,0.18604781762514286,0.14088570413723275,80.90989920486183,132.7433628318584,41.32231404958678,9.476977607329887,3795.612415713689,7273.676610165501,0.5218285908407091,34.28957728757307,65.71042271242693,11801.84267674241,732.5536508632196
drive03,2294.7741935483464,2354.354838709636,59.580645161289794,772.8974358974359,106.22795749885694,141.96516454399668,28,35.8974358974359,55,70.51282051282051,141.9706389985702,774.0,1000,0.18368625952772577,0.1374412083221783,78.81665377518529,132.7433628318584,41.32231404958678,9.544960665899268,3264.5614878449933,4600.5708087681105,0.7095992266053484,41.50675875154426,58.49324124845574,8722.047284555902,856.9149879427966
drive03,2324.645161290282,2384.2903225806053,59.64516129032336,774.9230769230769,88.06915364743678,116.9343726000263,23,29.487179487179485,58,74.35897435897436,116.93515796727334,774.0,775,0.15089905236991796,0.11364889789722832,78.0676357017332,88.62629246676514,41.32231404958678,5.939691602064378,4762.6872130651445,5466.26022578777,0.8712880500267017,46.56087287118994,53.43912712881006,10932.568382871286,703.6209440183715
drive03,2355.1612903225396,2414.967741935447,59.806451612907495,797.421052631579,128.26995108316365,176.341010040836,28,36.8421052631579,63,82.89473684210526,176.34307471516993,774.0,936,0.2211417345117965,0.16085598776187113,76.3519220033229,88.62629246676514,37.197768133911964,7.171418949859832,8402.759191502948,8499.601866284962,0.9886062104666153,49.713523233674536,50.286476766325485,19956.581884414918,3054.2208266270063
drive03,2385.0645161289926,2444.3548387096416,59.29032258064899,790.2236842105264,105.54905320076988,139.1183834804812,29,38.1578947368421,65,85.52631578947368,139.11903775783767,774.0,936,0.17605020013646475,0.13356857723926455,76.71668558938018,88.62629246676514,37.197768133911964,6.264740838906052,1128.054395159586,1228.7664693585054,0.9180380676797784,47.86339140757072,52.13660859242929,2954.203889314237,597.3830247961454
drive03,2415.6774193548017,2475.3870967741605,59.70967741935874,805.5066666666667,127.32936364738045,165.89212746454083,39,52.0,67,89.33333333333333,165.89438189988817,774.0,1193,0.2059503524488374,0.1580736310653921,75.79896266346319,123.96694214876032,35.77817531305904,9.301729703519031,9288.006752209787,7267.755757173326,1.2779745305890968,56.101352909270915,43.898647090729085,18740.61028457511,2184.8477751919945
drive03,2445.161290322545,2505.064516129004,59.90322580645898,831.5342465753424,124.35713380240581,169.24727143705712,39,53.42465753424658,64,87.67123287671232,169.24727143705712,806.0,1193,0.20353614073515158,0.14955142775486185,73.34590219209991,123.96694214876032,35.77817531305904,9.016847887617343,6516.993708295144,6347.495543438645,1.0267031561812923,50.65878311038915,49.34121688961085,14048.33550723124,1183.8462554974512
drive03,2476.193548387064,2535.516129032235,59.322580645171,812.4324324324324,44.939862733383734,59.77514946155036,34,45.945945945945944,62,83.78378378378379,59.77514946155036,806.0,193,0.07357553326937337,0.05531520030389881,74.07608497747914,84.50704225352112,66.44518272425249,4.082802053512236,229.61636187074953,774.1999611239391,0.29658534409819093,22.87434031613814,77.12565968386185,1114.9332196138525,111.1168966191639
drive03,2505.8709677419074,2565.7741935483655,59.90322580645807,798.7105263157895,101.20946145355828,149.28924944549757,31,40.78947368421053,66,86.84210526315789,149.28924944549757,774.0,904,0.18691283578560533,0.12671607311901467,75.85473347020385,88.62629246676514,37.95066413662239,6.156382990198732,5777.422022678958,8357.141585456477,0.6913155609010049,40.87442798271922,59.12557201728077,14836.366522253838,701.802914118404
drive03,2536.3225806451383,2596.096774193531,59.77419354839276,807.68,104.69145916273028,150.83470035042592,32,42.666666666666664,63,84.0,150.8372579251505,806.0,904,0.18675373653569546,0.1296199722200999,75.08358331921868,88.62629246676514,37.95066413662239,6.534300737870783,1345.8361946503856,1083.4828460909378,1.2421389037269799,55.399730215743695,44.60026978425632,3361.5692381106,932.2501973692771
drive03,2566.580645161269,2626.2903225806317,59.70967741936283,817.7027027027027,50.23280861238485,63.28539105184921,40,54.054054054054056,60,81.08108108108108,63.28690920492427,806.0,193,0.0773959887814311,0.0614316284468101,73.6467938035584,80.86253369272237,64.1711229946524,4.443175551170565,471.0400829111269,858.3485580372331,0.5487748287108957,35.43283494397064,64.56716505602937,1431.8979474288403,102.50930648048035
drive03,2596.8387096774018,2656.225806451604,59.38709677420229,823.5753424657535,50.76495888138107,67.17567258803086,44,60.273972602739725,62,84.93150684931507,67.18155335440757,806.0,193,0.08157305092849008,0.061639726523857186,73.12471519494503,80.86253369272237,64.1711229946524,4.4468439081156035,227.3938070047648,1347.3268978182803,0.16877404241909105,14.440262727752573,85.55973727224743,1739.6545966956091,164.93389187256395
drive03,2627.129032258051,2686.677419354833,59.54838709678188,815.9324324324324,51.96767464203928,63.955261502260164,38,51.351351351351354,63,85.13513513513513,63.96906358459854,806.0,225,0.07839995205717704,0.06369114963001883,73.82956186355771,84.50704225352112,64.1711229946524,4.66173461645883,605.4391882260029,1056.5744055887571,0.5730208729489645,36.428052723465406,63.5719472765346,2035.3081053196752,373.29451150491525
drive03,2656.9999999999914,2716.548387096773,59.548387096781425,804.2,70.81170310970707,107.40678939246246,36,48.0,63,84.0,107.4076599009838,806.0,645,0.13355839331134517,0.08805235402848428,75.23888161566252,123.96694214876032,53.144375553587246,7.57799806233499,582.2355584346956,2487.537706160415,0.23406099814800102,18.96672842746547,81.03327157253453,3262.691126054241,192.91786145913062
drive03,2687.4516129032204,2746.9677419354853,59.51612903226487,803.76,73.9946747536057,108.55999475705053,35,46.666666666666664,62,82.66666666666667,108.56085601845382,806.0,645,0.1350662586076115,0.09206065834777259,75.33543817958588,123.96694214876032,53.144375553587246,7.861277955895927,399.4811737125939,667.9040648713367,0.5981116072254312,37.42614749315572,62.5738525068443,1250.4889255784983,183.1036869945678
drive03,2717.4193548387084,2776.8064516129084,59.38709677420002,814.1756756756756,57.93296979495558,69.74169966774859,35,47.2972972972973,64,86.48648648648648,69.7640838631188,806.0,258,0.08568677000233682,0.07115536797003624,74.06594792061354,88.62629246676514,64.1711229946524,5.280242137226385,930.1750638461956,1334.9097388794496,0.6968074595268168,41.06579421339491,58.93420578660509,2565.891955048452,300.80715232280676
drive03,2747.8064516129048,2807.6129032258145,59.80645161290977,819.4594594594595,52.02401689556842,70.0164257059961,39,52.7027027027027,70,94.5945945945946,70.02191437793375,806.0,193,0.085448906068059,0.06348577259683481,73.50992757209039,80.86253369272237,64.1711229946524,4.624803805924495,375.42140021189977,1375.2061393090867,0.2729928186624546,21.444961405932414,78.55503859406758,1849.2623864919371,98.63484697095065
drive03,2777.645161290328,2837.612903225817,59.9677419354889,800.0263157894736,57.25171873617084,57.34783692520581,34,44.73684210526316,65,85.52631578947368,57.38850059027505,806.0,226,0.07173326609093293,0.07156229439737154,75.38484623752393,88.62629246676514,66.44518272425249,5.468055049233319,301.17549206322195,852.9178603680563,0.3531119537504548,26.096285142683534,73.90371485731647,1652.04646896847,497.95311653719193
drive03,2808.419354838718,2868.19354838711,59.77419354839185,797.0131578947369,63.34003334828143,62.1754878460064,36,47.36842105263158,65,85.52631578947368,62.17695178547541,806.0,258,0.07801245333227892,0.07947175366036664,75.74991911159763,88.62629246676514,64.1711229946524,5.964726851451584,878.72765421787,752.122978083409,1.1683297543402815,53.881553393881646,46.118446606118354,3218.729571510644,1587.878939209365
drive03,2838.3225806451715,2898.2258064516272,59.903225806455794,797.4605263157895,54.578247385925636,58.2493887426202,28,36.8421052631579,60,78.94736842105263,58.25095135131557,806.0,225,0.0730455607883575,0.06844006140099904,75.57974862082672,84.50704225352112,64.1711229946524,5.030138762397758,925.7306116826719,735.4909620207181,1.2586566789879803,55.72589631249036,44.27410368750963,2049.7057077443214,388.48413404093156
drive03,2869.0322580645293,2928.8064516129134,59.77419354838412,767.2405063291139,51.03146721283045,46.37837302611679,19,24.050632911392405,52,65.82278481012658,46.39504283864818,742.0,258,0.06047001227897456,0.06651299923799917,78.53908494426472,93.02325581395348,66.44518272425249,5.115182325017262,550.9223728896188,411.373230323042,1.3392275731140602,57.25084589915441,42.74915410084559,1582.333813428078,620.0382102154172
drive03,2898.967741935498,2958.51612903227,59.548387096771876,763.1139240506329,88.99394784114892,122.53449916064308,23,29.11392405063291,54,68.35443037974683,122.5351859462081,742.0,807,0.1605725987750131,0.11661947847677345,79.30306848710737,93.02325581395348,41.32231404958678,6.141142922556167,1284.4513662275065,344.4318337145377,3.729188885868341,78.85472489821292,21.145275101787078,1949.727641215075,320.8444412730308
drive03,2929.5806451613007,2989.1935483871084,59.61290322580771,774.1153846153846,85.73047174846168,122.13654298530015,20,25.641025641025642,54,69.23076923076923,122.13937110541373,774.0,775,0.15777928398374108,0.11074637379937416,78.09570792888323,88.62629246676514,41.32231404958678,5.569534695353742,3865.6542629370274,5775.6726113501645,0.6692994085814991,40.094629228332494,59.90537077166752,10265.800007904709,624.4731336175173
drive03,2959.2580645161406,3018.7096774193687,59.451612903228124,771.6538461538462,39.796504095984844,47.90016744742106,25,32.05128205128205,60,76.92307692307692,47.90737816993206,774.0,194,0.062084026936063075,0.05157300037360344,77.95808479005439,88.62629246676514,68.88633754305395,3.9702223673788026,499.18276915449206,428.237965135452,1.1656667782750185,53.82484461452963,46.175155385470376,1001.3723802331767,73.95164594323266
drive03,2989.9677419354957,3049.935483870985,59.96774193548936,788.7532467532468,44.856835377781216,59.987775763043835,37,48.05194805194805,66,85.71428571428571,59.98925342355737,774.0,226,0.07605579269624786,0.05687055560458974,76.31269281848267,88.62629246676514,66.44518272425249,4.3190007883126365,322.19649750596665,592.871029449328,0.5434512423473112,35.210133461736035,64.78986653826396,1073.1998820390386,158.132355083744
drive03,3019.5483870967882,3079.193548387114,59.64516129032563,785.4155844155844,50.33345404435844,69.70011321761592,33,42.857142857142854,61,79.22077922077922,69.72077769291779,774.0,290,0.08876928224539363,0.06408512263200225,76.70024056843866,93.02325581395348,64.1711229946524,4.855146139244911,440.1283136046784,815.7033344951926,0.5395690994411061,35.046760787611305,64.9532392123887,1295.3393938324293,39.507745732558256
drive03,3050.677419354856,3110.5483870967896,59.87096774193378,777.0641025641025,116.82980625552553,163.33253488078202,27,34.61538461538461,57,73.07692307692308,163.3346496987329,742.0,1129,0.21019456330535988,0.15034770731271538,78.47700629670636,132.7433628318584,37.95066413662239,9.485652896940456,9462.813867094825,7804.427232586368,1.2124930613208975,54.802118140746515,45.197881859253485,18758.464131392757,1491.2230317115648
